col0,col1,col2,col3,col4
-----------,-----------,-----------,-----------,------------
          1,          1,          1,          2,      120.00
          2,          2,          1,          2,       12.00
          3,          3,          1,          7,       70.00
          4,          4,          1,          3,         .00
          6,          6,          2,         14,         .00
          7,          7,          1,          1,      100.00
          8,          8,          1,         12,       11.00
          9,          9,          1,          1,       10.00
         10,         10,          1,         12,      100.00
         11,         11,          1,          3,       12.00
         12,         12,          2,          2,       22.00
         13,         13,          3,          2,       20.00
(12 rows affected),,,,
