col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
0,P29274,KMGVERQIRHTKMX-MAKWBINYSA-N,CCCCC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)N)NC(=O)C2CCC3C4=C(CCN3C2)C5=CC=CC=C5N4,CCCC[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H]2CC[C@@H]3C4=C(CCN3C2)C5=CC=CC=C5N4,Kd,60000.0,nM,ChEMBL,CHEMBL251,CHEMBL3423404,25969169
1,P29274,VGAFJYDHFQEKRB-CNRPLSBTSA-N,CCCCC(C(=O)NC(CC1=CC(=C(C=C1)F)F)C(=O)NC(CCCCN)C(=O)N)NC(=O)C2CCC3C4=C(CCN3C2)C5=CC=CC=C5N4,CCCC[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)F)F)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H]2CC[C@@H]3C4=C(CCN3C2)C5=CC=CC=C5N4,Kd,26000.0,nM,BindingDB,,50083550,25969169
2,P29274,OURUSCSRIFGGEV-QGYMOPKUSA-N,C1CC(N(C1)C(=O)CCCCCNC(=O)C2CCC3C4=C(CCN3C2)C5=CC=CC=C5N4)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)NC(CCCCN)C(=O)N,C1C[C@H](N(C1)C(=O)CCCCCNC(=O)[C@H]2CC[C@@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)C(=O)N[C@@H](CC6=CNC7=CC=CC=C76)C(=O)N[C@@H](CCCCN)C(=O)N,Kd,44000.0,nM,ChEMBL,CHEMBL251,CHEMBL3423402,25969169
3,P29274,RYYVLZVUVIJVGH-UHFFFAOYSA-N,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Kd,25118.86,nM,ChEMBL,CHEMBL251,CHEMBL113,21661720
4,P29274,TXVUROLPUDSHNS-IRUKTGRDSA-N,C1CC(N(C1)C(=O)CCCCCNC(=O)C2CCC3C4=C(CCN3C2)C5=CC=CC=C5N4)C(=O)NC(CC6=CC(=C(C=C6)F)F)C(=O)NC(CCCCN)C(=O)N,C1C[C@H](N(C1)C(=O)CCCCCNC(=O)[C@H]2CC[C@@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)C(=O)N[C@@H](CC6=CC(=C(C=C6)F)F)C(=O)N[C@@H](CCCCN)C(=O)N,Kd,37000.0,nM,ChEMBL,CHEMBL251,CHEMBL3423403,25969169
6,P29274,MWJBXTLFRLDENI-MYLNZVDJSA-N,CCCCC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N3CC(CC3C(=O)N)N)NC(=O)CCCCCNC(=O)C4CCC5C6=C(CCN5C4)C7=CC=CC=C7N6,CCCC[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N3C[C@H](C[C@H]3C(=O)N)N)NC(=O)CCCCCNC(=O)[C@H]4CC[C@@H]5C6=C(CCN5C4)C7=CC=CC=C7N6,Kd,18000.0,nM,BindingDB,,50083554,25969169
7,P29274,IBCSETAMVUUPMW-PVURQLNPSA-N,CCCCC(C(=O)NC(CC1=CC=C(C=C1)F)C(=O)N2CC(CC2C(=O)N)N)NC(=O)CCCCCNC(=O)C3CCC4C5=C(CCN4C3)C6=CC=CC=C6N5,CCCC[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N2C[C@H](C[C@H]2C(=O)N)N)NC(=O)CCCCCNC(=O)[C@H]3CC[C@@H]4C5=C(CCN4C3)C6=CC=CC=C6N5,Kd,27000.0,nM,ChEMBL,CHEMBL251,CHEMBL3423408,25969169
8,P29274,HNQHMECPKRTTRV-IEJKQUADSA-N,CCCCC(C(=O)NC(CC1=CC=C(C=C1)F)C(=O)N2CC(CC2C(=O)N)N)NC(=O)C3CCC4C5=C(CCN4C3)C6=CC=CC=C6N5,CCCC[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N2C[C@H](C[C@H]2C(=O)N)N)NC(=O)[C@H]3CC[C@H]4C5=C(CCN4C3)C6=CC=CC=C6N5,Kd,14000.0,nM,BindingDB,,50083560,25969169
9,P29274,YNMVMEOICCVXBZ-YMNQGKLCSA-N,CC(C)C(C(=O)NC(CCC1CCCCC1)C(=O)N2CCCC(C2)C(=O)N)NC(=O)C3CN(C4CC5=CNC6=CC=CC(=C56)C4=C3)C,CC(C)[C@@H](C(=O)N[C@@H](CCC1CCCCC1)C(=O)N2CCCC(C2)C(=O)N)NC(=O)[C@H]3CN([C@@H]4CC5=CNC6=CC=CC(=C56)C4=C3)C,Kd,50000.0,nM,ChEMBL,CHEMBL251,CHEMBL390298,17539620
11,P29274,KEGYOUUWACRVPZ-LWFXZEMVSA-N,CCCCC(C(=O)NC(CC1=CC=C(C=C1)F)C(=O)NC(CCCCN)C(=O)N)NC(=O)CCCCCNC(=O)C2CCC3C4=C(CCN3C2)C5=CC=CC=C5N4,CCCC[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)CCCCCNC(=O)[C@H]2CC[C@@H]3C4=C(CCN3C2)C5=CC=CC=C5N4,Kd,11000.0,nM,ChEMBL,CHEMBL251,CHEMBL3423409,25969169
12,P29274,PJNRWLKSWTWXBR-FETRQNOVSA-N,CCCCC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)N)NC(=O)CCCCCNC(=O)C2CCC3C4=C(CCN3C2)C5=CC=CC=C5N4,CCCC[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)CCCCCNC(=O)[C@H]2CC[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4,Kd,16000.0,nM,BindingDB,,50083559,25969169
13,P29274,CWFYFSVSDFREOX-HNLGHXBASA-N,CC(C)C(C(=O)NC(CCC1CCCCC1)C(=O)N2C(CC3=CC=CC=C32)C(=O)N)NC(=O)C4CN(C5CC6=CNC7=CC=CC(=C67)C5=C4)C,CC(C)[C@@H](C(=O)N[C@@H](CCC1CCCCC1)C(=O)N2[C@@H](CC3=CC=CC=C32)C(=O)N)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C,Kd,25000.0,nM,BindingDB,,50214404,17539620
22,P29274,RKNAJYDRYXZMIZ-ALHDMZAZSA-N,CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)C(=O)NC(CCC5CCCCC5)C(=O)NC(CC6=CC=C(C=C6)F)C(=O)N7CCCC7C(=O)N,CN1C[C@@H](C=C2[C@H]1CC3=CNC4=CC=CC2=C34)C(=O)N[C@@H](CCC5CCCCC5)C(=O)N[C@@H](CC6=CC=C(C=C6)F)C(=O)N7CCC[C@H]7C(=O)N,Kd,33000.0,nM,BindingDB,,50214400,17539620
