col0,col1,col2,col3,col4,col5
47543822,Earth,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02124.01&type=KEPLER_CANDIDATE,680033465.0,49.3798,KOI-2124.01
47537627,Earth,,678350878.0,49.5758,KOI-7617.01
47546291,Earth,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-445+b,682376399.0,,Kepler-445b
47546096,,,683695272.0,,Kepler-445c
47545040,Earth,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-445+d&type=CONFIRMED_PLANET,682376689.0,,Kepler-445d
47318483,,,673385659.0,,Kepler-452
47312460,,,673022828.0,,Lincoln Calibration Sphere 1
47293002,,http://articles.adsabs.harvard.edu/cgi-bin/nph-iarticle_query?1990A%26A...233..372B&amp;data_type=PDF_HIGH&amp;whole_paper=YES&amp;type=PRINTER&amp;filetype=.pdf,680628264.0,,NGC 3059
47269272,,,672105859.0,,NGC 4451
47277905,,,672194352.0,,NGC 4534
47556172,,,,,NGC 95
47485661,,,675416549.0,,NW Puppis
47486581,,,675417671.0,,PT Puppis
47141504,,,671132000.0,,Прогресс М-28М
47552191,,,676808378.0,,QX Normae
47277062,,,672175244.0,,RU Ursae Minoris
47295185,,,672408735.0,,RV Corvi
47296221,,,672417892.0,,SX Corvi
47506272,,,675750926.0,,S Coronae Australis
47294125,,,672377054.0,,TU Corvi
