col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
ShuigenCentralSandong,SD,1,CentralSandong,三洞乡水根村,Sui,Sandong,"Shuigen village, Sandong district, Sandu county",sand1270,25.724479,107.92172,1255.0
ZhongheCentralSandong,ZH,2,CentralSandong,中和镇中和村和寨,Sui,Zhonghe,"Hezhai village, Zhonghe township, Sandu county",sand1270,25.817612,107.904898,1554.0
TangzhouWesternSandong,TZ,5,WesternSandong,塘州乡枚育村,Sui,Tangzhou,"Meiyu village, Tangzhou district, Sandu county",sand1270,25.775037,107.87072,735.0
TingpaiWesternSandong,TP,4,WesternSandong,廷牌镇新仰村,Sui,Tingpai,"Xinyan village, Tingpai district, Sandu county",sand1270,25.3756,107.5416,3337.0
AntangWesternSandong,AT,3,WesternSandong,塘州乡安塘村,Sui,Antang,"Antang village, Tangzhou district, Sandu county",sand1270,25.935942,108.113772,2200.0
DujiangEasternSandong,DJ,6,EasternSandong,都江镇怎累村上村,Sui,Dujiang,"Upper Zenlei village, Dujiang township, Sandu county",sand1270,26.009139,108.260898,1017.0
SanjiangEasternSandong,SJ,7,EasternSandong,榕江县三江水族乡故衣村上寨,Sui,Sanjiang,"Upper Guyi village, Sanjiang Sui district, Rongjiang county",sand1270,26.009139,108.260898,
RenliEasternSandong,RL,8,EasternSandong,榕江县仁里水族乡党民村,Sui,Renli,"Dangmin village, Renli Sui district, Rongjiang county",sand1270,26.116584,108.435839,
JiuqianSouthernSandong,JQ,9,SouthernSandong,九阡镇姑偿村,Sui,Jiuqian,"Guchang village, Jiuqian township, Sandu county",sand1270,25.615405,108.030525,1005.0
ShuiyaoSouthernSandong,SY,10,SouthernSandong,荔波县水尧水族乡水尧村,Sui,Shuiyao,"Shuiyao village, Shuiyao Sui district, Libo county",sand1270,25.413123,107.969761,
JiarongSouthernSandong,JR,11,SouthernSandong,荔波县佳荣镇拉亮村,Sui,Jiarong,"Laliang village, Jiarong township, Libo county",sand1270,25.493343,108.183955,
ShuiweiSouthernSandong,SW,12,SouthernSandong,榕江县水尾水族乡水尾村,Sui,Shuiwei,"Shuiwei village, Shuiwei Sui district, Rongjiang county",sand1270,25.710491,108.211043,
Pandong,PD,15,Pandong,都匀市阳和水族乡潘洞村,Sui,Pandong,"Pandong village, Yanghe Sui district, Duyun municipality",pand1262,26.06349,107.693696,
JiaoliPandong,JL,16,Pandong,交梨乡高戎村,Sui,Jiaoli,"Gaorong village, Jiaoli district, Sandu county",pand1262,26.059013,107.8486,1376.0
TangnianYangAn,TN,13,Yang’an,独山县本寨水族乡塘联村塘年寨,Sui,Tangnian,"Tangnian, Tanglian village, Benzhai Sui district, Dushan county",anya1244,25.58369,107.801479,
BanliangYangAn,BL,14,Yang’an,塘州乡板良村,Sui,Banliang,"Banliang village, Tangzhou district, Sandu county",anya1244,25.776111,107.870727,1127.0
