col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,41,34,82.90%,8,8,100.00%,20.60%,19_001,19.0,2.0,4.0,,
Adams,15,14,93.30%,15,13,86.70%,-7.10%,19_002,19.0,2.0,4.0,,
Allamakee,106,78,73.60%,82,72,87.80%,19.30%,19_003,19.0,2.0,4.0,,
Appanoose,34,24,70.60%,22,22,100.00%,41.70%,19_004,19.0,2.0,4.0,,
Audubon,36,35,97.20%,26,25,96.20%,-1.10%,19_005,19.0,2.0,4.0,,
Benton,17,15,88.20%,3,3,100.00%,13.30%,19_006,19.0,2.0,4.0,,
Black Hawk,322,269,83.50%,271,267,98.50%,17.90%,19_007,19.0,2.0,4.0,,
Boone,44,43,97.70%,29,29,100.00%,2.30%,19_008,19.0,2.0,4.0,,
Bremer,55,48,87.30%,4,4,100.00%,14.60%,19_009,19.0,2.0,4.0,,
Buchanan,83,61,73.50%,76,69,90.80%,23.50%,19_010,19.0,2.0,4.0,,
Buena Vista,68,58,85.30%,17,17,100.00%,17.20%,19_011,19.0,2.0,4.0,,
Butler,28,25,89.30%,1,1,100.00%,12.00%,19_012,19.0,2.0,4.0,,
Calhoun,64,62,96.90%,32,30,93.80%,-3.20%,19_013,19.0,2.0,4.0,,
Carroll,137,125,91.20%,78,73,93.60%,2.60%,19_014,19.0,2.0,4.0,,
Cass,170,142,83.50%,150,139,92.70%,10.90%,19_015,19.0,2.0,4.0,,
Cedar,30,23,76.70%,20,19,95.00%,23.90%,19_016,19.0,2.0,4.0,,
Cerro Gordo,82,77,93.90%,30,30,100.00%,6.50%,19_017,19.0,2.0,4.0,,
Cherokee,107,96,89.70%,66,63,95.50%,6.40%,19_018,19.0,2.0,4.0,,
Chickasaw,99,91,91.90%,61,56,91.80%,-0.10%,19_019,19.0,2.0,4.0,,
Clarke,33,30,90.90%,22,22,100.00%,10.00%,19_020,19.0,2.0,4.0,,
Clay,199,183,92.00%,244,233,95.50%,3.80%,19_021,19.0,2.0,4.0,,
Clayton,90,78,86.70%,30,29,96.70%,11.50%,19_022,19.0,2.0,4.0,,
Clinton,188,164,87.20%,61,60,98.40%,12.80%,19_023,19.0,2.0,4.0,,
Crawford,107,94,87.90%,134,121,90.30%,2.80%,19_024,19.0,2.0,4.0,,
Dallas,46,33,71.70%,6,5,83.30%,16.20%,19_025,19.0,2.0,4.0,,
Davis,52,26,50.00%,35,34,97.10%,94.30%,19_026,19.0,2.0,4.0,,
Decatur,64,59,92.20%,40,40,100.00%,8.50%,19_027,19.0,2.0,4.0,,
Delaware,84,77,91.70%,43,41,95.30%,4.00%,19_028,19.0,2.0,4.0,,
Des Moines,276,219,79.30%,127,122,96.10%,21.10%,19_029,19.0,2.0,4.0,,
Dickinson,165,155,93.90%,179,173,96.60%,2.90%,19_030,19.0,2.0,4.0,,
