col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
MPU-10,1000000,Enabled,1000000,00:00:00,1000000,,1000000,LDEV,1000000
MPU-10,1000001,Enabled,1000001,00:00:04,1000004,,1000001,LDEV,1000001
MPU-10,1000002,Enabled,1000002,00:00:08,1000008,,1000002,LDEV,1000002
MPU-10,1000003,Enabled,1000003,00:01:02,1000012,,1000003,LDEV,1000003
MPU-10,1000004,Enabled,1000004,00:02:00,1000016,,1000004,LDEV,1000004
MPU-10,1000005,Enabled,1000005,00:02:04,1000020,,1000005,LDEV,1000005
MPU-10,1000006,Enabled,1000006,00:02:08,1000024,,1000006,LDEV,1000006
MPU-10,1000007,Enabled,1000007,00:04:00,1000028,,1000007,LDEV,1000007
MPU-10,1000008,Enabled,1000008,00:04:04,1000032,,1000008,LDEV,1000008
MPU-10,1000009,Enabled,1000009,00:05:02,1000036,,1000009,LDEV,1000009
MPU-10,1000010,Enabled,1000010,00:06:01,1000041,,1000010,LDEV,1000010
MPU-10,1000011,Enabled,1000011,00:06:02,1000042,,1000011,LDEV,1000011
MPU-11,1000012,Enabled,1000012,00:00:01,1000001,,1000012,LDEV,1000012
MPU-11,1000013,Enabled,1000013,00:00:05,1000005,,1000013,LDEV,1000013
MPU-11,1000014,Enabled,1000014,00:00:09,1000009,,1000014,LDEV,1000014
MPU-11,1000015,Enabled,1000015,00:01:03,1000013,,1000015,LDEV,1000015
MPU-11,1000016,Enabled,1000016,00:02:01,1000017,,1000016,LDEV,1000016
MPU-11,1000017,Enabled,1000017,00:02:05,1000021,,1000017,LDEV,1000017
MPU-11,1000018,Enabled,1000018,00:03:00,1000025,,1000018,LDEV,1000018
MPU-11,1000019,Enabled,1000019,00:04:01,1000029,,1000019,LDEV,1000019
MPU-11,1000020,Enabled,1000020,00:04:05,1000033,,1000020,LDEV,1000020
MPU-11,1000021,Enabled,1000021,00:05:03,1000037,,1000021,LDEV,1000021
MPU-11,1000022,Enabled,1000022,00:06:03,1000043,,1000022,LDEV,1000022
MPU-11,1000023,Enabled,1000023,00:07:00,1000044,,1000023,LDEV,1000023
MPU-20,1000024,Enabled,1000024,00:00:02,1000002,,1000024,LDEV,1000024
MPU-20,1000025,Enabled,1000025,00:00:06,1000006,,1000025,LDEV,1000025
MPU-20,1000026,Enabled,1000026,00:01:00,1000010,,1000026,LDEV,1000026
MPU-20,1000027,Enabled,1000027,00:01:04,1000014,,1000027,LDEV,1000027
MPU-20,1000028,Enabled,1000028,00:02:02,1000018,,1000028,LDEV,1000028
MPU-20,1000029,Enabled,1000029,00:02:06,1000022,,1000029,LDEV,1000029
MPU-20,1000030,Enabled,1000030,00:03:01,1000026,,1000030,LDEV,1000030
MPU-20,1000031,Enabled,1000031,00:04:02,1000030,,1000031,LDEV,1000031
MPU-20,1000032,Enabled,1000032,00:05:00,1000034,,1000032,LDEV,1000032
MPU-20,1000033,Enabled,1000033,00:05:04,1000038,,1000033,LDEV,1000033
MPU-20,1000034,Enabled,1000034,00:07:01,1000045,,1000034,LDEV,1000034
MPU-21,1000035,Enabled,1000035,00:00:03,1000003,,1000035,LDEV,1000035
MPU-21,1000036,Enabled,1000036,00:00:07,1000007,,1000036,LDEV,1000036
MPU-21,1000037,Enabled,1000037,00:01:01,1000011,,1000037,LDEV,1000037
MPU-21,1000038,Enabled,1000038,00:01:05,1000015,,1000038,LDEV,1000038
MPU-21,1000039,Enabled,1000039,00:02:03,1000019,,1000039,LDEV,1000039
MPU-21,1000040,Enabled,1000040,00:02:07,1000023,,1000040,LDEV,1000040
MPU-21,1000041,Enabled,1000041,00:03:02,1000027,,1000041,LDEV,1000041
MPU-21,1000042,Enabled,1000042,00:04:03,1000031,,1000042,LDEV,1000042
MPU-21,1000043,Enabled,1000043,00:05:01,1000035,,1000043,LDEV,1000043
MPU-21,1000044,Enabled,1000044,00:05:05,1000039,,1000044,LDEV,1000044
MPU-21,1000045,Enabled,1000045,00:06:00,1000040,,1000045,LDEV,1000045
