col0,col1,col2,col3
1,1,alosasapidissima,alosa sapidissima
2,2,anoplopomafimbria,anoplopoma fimbria
3,3,atheresthesstomias,atheresthes stomias
4,4,bathymastersignatus,bathymaster signatus
5,5,careproctusmelanurus,careproctus melanurus
6,6,cheirasterdawsoni,cheiraster dawsoni
7,7,chilarataylori,chilara taylori
8,8,chionoecetesbairdi,chionoecetes bairdi
9,9,chrysaoramelanaster,chrysaora melanaster
10,10,citharichthyssordidus,citharichthys sordidus
11,11,clupeapallasii,clupea pallasii
12,12,ctenodiscuscrispatus,ctenodiscus crispatus
13,13,cymatogasteraggregata,cymatogaster aggregata
14,14,dasycottussetiger,dasycottus setiger
15,15,doryteuthisopalescens,doryteuthis opalescens
16,16,eopsettajordani,eopsetta jordani
17,17,gaduschalcogrammus,gadus chalcogrammus
18,18,gadusmacrocephalus,gadus macrocephalus
19,19,glyptocephaluszachirus,glyptocephalus zachirus
20,20,gorgonocephaluseucnemis,gorgonocephalus eucnemis
21,21,hippoglossoideselassodon,hippoglossoides elassodon
22,22,hippoglossusstenolepis,hippoglossus stenolepis
23,23,hydrolaguscolliei,hydrolagus colliei
24,24,liponemabrevicorne,liponema brevicorne
25,25,luidiafoliolata,luidia foliolata
26,26,lycodesbrevipes,lycodes brevipes
27,27,lycodescortezianus,lycodes cortezianus
28,28,lycodespacificus,lycodes pacificus
29,29,lycodespalearis,lycodes palearis
30,30,lyopsettaexilis,lyopsetta exilis
31,31,mediasteraequalis,mediaster aequalis
32,32,merlucciusproductus,merluccius productus
33,33,metacarcinusmagister,metacarcinus magister
34,34,metridiumfarcimen,metridium farcimen
35,35,microgadusproximus,microgadus proximus
36,36,microstomuspacificus,microstomus pacificus
37,37,molpadiaintermedia,molpadia intermedia
38,38,myxodermaplatyacanthum,myxoderma platyacanthum
39,39,oncorhynchustshawytscha,oncorhynchus tshawytscha
40,40,ophiodonelongatus,ophiodon elongatus
41,41,pandalopsisdispar,pandalopsis dispar
42,42,pandalusjordani,pandalus jordani
43,43,paractinostolafaeculenta,paractinostola faeculenta
44,44,parmaturusxaniurus,parmaturus xaniurus
45,45,parophrysvetulus,parophrys vetulus
46,46,pasiphaeapacifica,pasiphaea pacifica
47,47,patinopectencaurinus,patinopecten caurinus
48,48,pisasterbrevispinus,pisaster brevispinus
49,49,platymeragaudichaudii,platymera gaudichaudii
50,50,pleurobranchaeacalifornica,pleurobranchaea californica
51,51,pleuronichthysdecurrens,pleuronichthys decurrens
52,52,poraniopsisinflata,poraniopsis inflata
53,53,porichthysnotatus,porichthys notatus
54,54,ptilosarcusgurneyi,ptilosarcus gurneyi
55,55,pycnopodiahelianthoides,pycnopodia helianthoides
56,56,pyrosomaatlanticum,pyrosoma atlanticum
57,57,rajabinoculata,raja binoculata
58,58,rajainornata,raja inornata
59,59,rajarhina,raja rhina
60,60,rathbunastercalifornicus,rathbunaster californicus
61,61,sardinopssagax,sardinops sagax
62,62,scomberjaponicus,scomber japonicus
63,63,sebastesalutus,sebastes alutus
64,64,sebastesaurora,sebastes aurora
65,65,sebastesbabcocki,sebastes babcocki
66,66,sebastesbrevispinis,sebastes brevispinis
67,67,sebasteschlorostictus,sebastes chlorostictus
68,68,sebastescrameri,sebastes crameri
69,69,sebastesdiploproa,sebastes diploproa
70,70,sebasteselongatus,sebastes elongatus
71,71,sebastesentomelas,sebastes entomelas
72,72,sebastesflavidus,sebastes flavidus
73,73,sebastesgoodei,sebastes goodei
74,74,sebasteshelvomaculatus,sebastes helvomaculatus
75,75,sebastesjordani,sebastes jordani
76,76,sebastespaucispinis,sebastes paucispinis
77,77,sebastespinniger,sebastes pinniger
78,78,sebastesproriger,sebastes proriger
79,79,sebastesruberrimus,sebastes ruberrimus
80,80,sebastessaxicola,sebastes saxicola
81,81,sebastessemicinctus,sebastes semicinctus
82,82,sebastesvariegatus,sebastes variegatus
83,83,sebasteswilsoni,sebastes wilsoni
84,84,sebasteszacentrus,sebastes zacentrus
85,85,sebastolobusalascanus,sebastolobus alascanus
86,86,squalusacanthias,squalus acanthias
87,87,squalussuckleyi,squalus suckleyi
88,88,strongylocentrotusfragilis,strongylocentrotus fragilis
89,89,thaleichthyspacificus,thaleichthys pacificus
90,90,trachurussymmetricus,trachurus symmetricus
91,91,tritoniadiomedea,tritonia diomedea
92,92,zalembiusrosaceus,zalembius rosaceus
93,93,zaniolepislatipinnis,zaniolepis latipinnis
94,94,metacarcinusmagister_fishery,metacarcinus magister
95,95,hippoglossusstenolepis_fishery,hippoglossus stenolepis
96,96,sebastesalutus_fishery,sebastes alutus
97,97,pleurogrammusmonopterygius_fishery,pleurogrammus monopterygius
98,98,oncorhynchusketa_fishery,oncorhynchus keta
99,99,limandaaspera_fishery,limanda aspera
100,100,clupeapallasii_fishery,clupea pallasii
101,101,gadusmacrocephalus_fishery,gadus macrocephalus
102,102,merlucciusproductus_fishery,merluccius productus
103,103,gaduschalcogrammus_fishery,gadus chalcogrammus
104,104,energy,
