col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"4,530",110,2.40%,"4,220",230,5.50%,124.50%,19_001,19.0,2.0,4.0,,
Adams,"2,130",90,4.20%,"2,080",110,5.30%,25.20%,19_002,19.0,2.0,4.0,,
Allamakee,"7,420",290,3.90%,"7,740",640,8.30%,111.60%,19_003,19.0,2.0,4.0,,
Appanoose,"6,550",280,4.30%,"6,100",460,7.50%,76.40%,19_004,19.0,2.0,4.0,,
Audubon,"3,350",100,3.00%,"3,250",190,5.80%,95.80%,19_005,19.0,2.0,4.0,,
Benton,"11,790",290,2.50%,"14,700",900,6.10%,148.90%,19_006,19.0,2.0,4.0,,
Black Hawk,"68,200","2,000",2.90%,"74,600","4,500",6.00%,105.70%,19_007,19.0,2.0,4.0,,
Boone,"13,720",310,2.30%,"15,460",870,5.60%,149.10%,19_008,19.0,2.0,4.0,,
Bremer,"12,600",300,2.40%,"13,800",700,5.10%,113.00%,19_009,19.0,2.0,4.0,,
Buchanan,"10,890",340,3.10%,"10,990",700,6.40%,104.00%,19_010,19.0,2.0,4.0,,
Buena Vista,"10,820",230,2.10%,"10,850",540,5.00%,134.10%,19_011,19.0,2.0,4.0,,
Butler,"7,340",270,3.70%,"8,500",500,5.90%,59.90%,19_012,19.0,2.0,4.0,,
Calhoun,"4,730",140,3.00%,"5,170",280,5.40%,83.00%,19_013,19.0,2.0,4.0,,
Carroll,"12,390",290,2.30%,"12,260",520,4.20%,81.20%,19_014,19.0,2.0,4.0,,
Cass,"7,310",310,4.20%,"7,570",480,6.30%,49.50%,19_015,19.0,2.0,4.0,,
Cedar,"9,440",220,2.30%,"11,370",600,5.30%,126.40%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"25,790",780,3.00%,"25,120","1,730",6.90%,127.70%,19_017,19.0,2.0,4.0,,
Cherokee,"6,850",150,2.20%,"6,760",320,4.70%,116.20%,19_018,19.0,2.0,4.0,,
Chickasaw,"7,160",560,7.80%,"6,670",490,7.30%,-6.10%,19_019,19.0,2.0,4.0,,
Clarke,"5,190",160,3.10%,"4,840",380,7.90%,154.70%,19_020,19.0,2.0,4.0,,
Clay,"10,330",250,2.40%,"9,610",560,5.80%,140.80%,19_021,19.0,2.0,4.0,,
Clayton,"10,190",400,3.90%,"9,940",760,7.60%,94.80%,19_022,19.0,2.0,4.0,,
Clinton,"26,490",920,3.50%,"27,830","1,900",6.80%,96.60%,19_023,19.0,2.0,4.0,,
Crawford,"8,830",200,2.30%,"9,510",420,4.40%,95.00%,19_024,19.0,2.0,4.0,,
Dallas,"21,900",300,1.40%,"34,700","1,800",5.20%,278.70%,19_025,19.0,2.0,4.0,,
Davis,"4,150",110,2.70%,"3,960",310,7.80%,195.30%,19_026,19.0,2.0,4.0,,
Decatur,"3,570",160,4.50%,"4,110",280,6.80%,52.00%,19_027,19.0,2.0,4.0,,
Delaware,"9,500",340,3.60%,"10,740",640,6.00%,66.50%,19_028,19.0,2.0,4.0,,
Des Moines,"23,430",780,3.30%,"20,780","1,580",7.60%,128.40%,19_029,19.0,2.0,4.0,,
Dickinson,"9,900",230,2.30%,"9,380",640,6.80%,193.70%,19_030,19.0,2.0,4.0,,
Dubuque,"49,100","1,600",3.30%,"53,600","3,200",6.00%,83.20%,19_031,19.0,2.0,4.0,,
Emmet,"5,540",170,3.10%,"5,760",420,7.30%,137.60%,19_032,19.0,2.0,4.0,,
Fayette,"10,990",450,4.10%,"10,880",800,7.40%,79.60%,19_033,19.0,2.0,4.0,,
Floyd,"7,790",340,4.40%,"8,360",610,7.30%,67.20%,19_034,19.0,2.0,4.0,,
Franklin,"5,740",150,2.60%,"5,910",380,6.40%,146.00%,19_035,19.0,2.0,4.0,,
Fremont,"4,000",90,2.30%,"3,800",240,6.30%,180.70%,19_036,19.0,2.0,4.0,,
Greene,"4,870",170,3.50%,"4,990",310,6.20%,78.00%,19_037,19.0,2.0,4.0,,
Grundy,"6,110",120,2.00%,"6,900",400,5.80%,195.20%,19_038,19.0,2.0,4.0,,
Guthrie,"5,900",140,2.40%,"5,700",400,7.00%,195.70%,19_039,19.0,2.0,4.0,,
Hamilton,"8,620",190,2.20%,"7,780",600,7.70%,249.90%,19_040,19.0,2.0,4.0,,
Hancock,"7,000",140,2.00%,"5,660",410,7.20%,262.20%,19_041,19.0,2.0,4.0,,
Hardin,"9,030",260,2.90%,"9,100",610,6.70%,132.80%,19_042,19.0,2.0,4.0,,
Harrison,"7,850",210,2.70%,"7,660",390,5.10%,90.30%,19_043,19.0,2.0,4.0,,
Henry,"10,910",290,2.70%,"9,530",850,8.90%,235.50%,19_044,19.0,2.0,4.0,,
Howard,"5,580",170,3.00%,"4,950",340,6.90%,125.50%,19_045,19.0,2.0,4.0,,
