col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
TaskyAndroid.Screens,HomeScreen,4,2,0,0,0,48,4,0,0,0,7,0,TaskyAndroid.Screens.TodoItemScreen' TaskyAndroid.ApplicationLayer.TodoItemListAdapter' Tasky.Shared.TodoItem' Tasky.Shared.TodoItemManager' TaskyAndroid.Resource' TaskyAndroid.Id' TaskyAndroid.Layout,
TaskyAndroid.Screens,TodoItemScreen,6,3,0,0,0,56,5,0,0,0,5,1,Tasky.Shared.TodoItem' Tasky.Shared.TodoItemManager' TaskyAndroid.Resource' TaskyAndroid.Id' TaskyAndroid.Layout,TaskyAndroid.Screens.HomeScreen
TaskyAndroid.ApplicationLayer,TodoItemListAdapter,2,3,1,0,3,57,3,0,0,1,1,1,Tasky.Shared.TodoItem,TaskyAndroid.Screens.HomeScreen
Tasky.Shared,TodoDatabase,3,6,0,2,5,123,11,0,0,0,2,1,Tasky.Shared.TodoItem' Tasky.Shared.TodoItem,Tasky.Shared.TodoItemRepositoryADO
Tasky.Shared,TodoItem,0,1,4,0,1,10,1,0,0,-1,0,6,,TaskyAndroid.Screens.HomeScreen' Tasky.Shared.TodoItemRepositoryADO' TaskyAndroid.Screens.TodoItemScreen' TaskyAndroid.ApplicationLayer.TodoItemListAdapter' Tasky.Shared.TodoItemManager' Tasky.Shared.TodoDatabase
Tasky.Shared,TodoItemManager,0,5,0,0,4,26,5,0,0,-1,4,2,Tasky.Shared.TodoItem' Tasky.Shared.TodoItemRepositoryADO' Tasky.Shared.TodoItem' Tasky.Shared.TodoItemRepositoryADO,TaskyAndroid.Screens.HomeScreen' TaskyAndroid.Screens.TodoItemScreen
Tasky.Shared,TodoItemRepositoryADO,3,6,1,0,4,60,6,0,0,0,5,1,Tasky.Shared.TodoDatabase' Tasky.Shared.TodoItem' Tasky.Shared.TodoDatabase' Tasky.Shared.TodoItem' Tasky.Shared.TodoItemRepositoryADO,Tasky.Shared.TodoItemManager
TaskyAndroid,Resource,0,2,0,0,1,135,2,0,0,-1,0,2,,TaskyAndroid.Screens.HomeScreen' TaskyAndroid.Screens.TodoItemScreen
TaskyAndroid,Drawable,1,2,0,1,0,15,2,0,0,1,0,0,,
TaskyAndroid,Id,10,2,0,10,0,42,2,0,0,1,0,2,,TaskyAndroid.Screens.HomeScreen' TaskyAndroid.Screens.TodoItemScreen
TaskyAndroid,Layout,3,2,0,3,0,21,2,0,0,1,0,2,,TaskyAndroid.Screens.TodoItemScreen' TaskyAndroid.Screens.HomeScreen
TaskyAndroid,String,2,2,0,2,0,18,2,0,0,1,0,0,,
TaskyAndroid,Style,3,2,0,3,0,21,2,0,0,1,0,0,,
