col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,TV022_001,1,,,,,,,1.0,0
2,TV022_002,3,1.0,1.0,,,,,0.4,0
3,TV022_003,3,1.0,2.0,,,,,0.5,0
4,TV022_004,3,1.0,3.0,,,,,0.45,0
5,TV022_005,3,2.0,1.0,,,,,0.3,0
6,TV022_006,3,2.0,2.0,,,,,0.4,0
7,TV022_007,3,2.0,3.0,,,,,0.35,0
8,TV022_008,3,3.0,1.0,,,,,0.2,0
9,TV022_009,3,3.0,2.0,,,,,0.3,0
10,TV022_010,3,3.0,3.0,,,,,0.25,0
11,TV022_011,3,4.0,1.0,,,,,0.1,0
12,TV022_012,3,4.0,2.0,,,,,0.2,0
13,TV022_013,3,4.0,3.0,,,,,0.15,0
14,TV022_014,4,1.0,,< 1,1.0,,,0.85,0
15,TV022_015,4,1.0,,1 ?,0.0,,,0.7,0
16,TV022_016,4,2.0,,< 1,1.0,,,0.7,0
17,TV022_017,4,2.0,,1 ?,0.0,,,0.55,0
18,TV022_018,4,3.0,,< 1,1.0,,,0.55,0
19,TV022_019,4,3.0,,1 ?,0.0,,,0.4,0
20,TV022_020,4,4.0,,< 1,1.0,,,0.45,0
21,TV022_021,4,4.0,,1 ?,0.0,,,0.3,0
22,TV022_022,5,,,,,> 30°,1.0,0.6,0
23,TV022_023,5,,,,,< 30°,0.0,1.0,0
24,TV022_024,6,,,,,,,0.0,0
