col0,col1,col2,col3,col4,col5,col6
Argentina,estimate,2012.0,UNAIDS_GARPR_,Number,72000.0,
Armenia,estimate,2012.0,UNAIDS_GARPR_,Number,6200.0,
Australia,estimate,2012.0,UNAIDS_GARPR_,Number,25000.0,
Azerbaijan,estimate,2012.0,UNAIDS_GARPR_,Number,25054.0,
Bangladesh,lower estimate,2012.0,UNAIDS_GARPR_,Number,63600.0,
Bangladesh,upper estimate,2012.0,UNAIDS_GARPR_,Number,74300.0,
Belarus,estimate,2012.0,UNAIDS_GARPR_,Number,50000.0,
Belize,lower estimate,2012.0,UNAIDS_GARPR_,Number,346.0,
Belize,upper estimate,2012.0,UNAIDS_GARPR_,Number,595.0,
Benin,estimate,2012.0,UNAIDS_GARPR_,Number,12789.0,
Brazil,estimate,2012.0,UNAIDS_GARPR_,Number,1399305.0,
Cape Verde,estimate,2012.0,UNAIDS_GARPR_,Number,1096.0,
Chad,estimate,2012.0,UNAIDS_GARPR_,Number,1171.0,
Comoros,estimate,2012.0,UNAIDS_GARPR_,Number,200.0,
Djibouti,estimate,2012.0,UNAIDS_GARPR_,Number,2865.0,
Egypt,estimate,2012.0,UNAIDS_GARPR_,Number,24000.0,
El Salvador,estimate,2012.0,UNAIDS_GARPR_,Number,13292.0,
Equatorial Guinea,estimate,2012.0,UNAIDS_GARPR_,Number,5791.0,
Fiji,estimate,2012.0,UNAIDS_GARPR_,Number,857.0,
Gambia,estimate,2012.0,UNAIDS_GARPR_,Number,3100.0,
Ghana,estimate,2012.0,UNAIDS_GARPR_,Number,51937.0,
Guatemala,estimate,2012.0,UNAIDS_GARPR_,Number,21845.0,
Guinea,estimate,2012.0,UNAIDS_GARPR_,Number,4796.0,
Guinea-Bissau,estimate,2012.0,UNAIDS_GARPR_,Number,3138.0,
Jamaica,estimate,2012.0,UNAIDS_GARPR_,Number,14957.0,
Kazakhstan,estimate,2012.0,UNAIDS_GARPR_,Number,20270.0,
Kenya,estimate,2012.0,UNAIDS_GARPR_,Number,133675.0,
Kenya,lower estimate,2012.0,UNAIDS_GARPR_,Number,76654.0,
Kenya,upper estimate,2012.0,UNAIDS_GARPR_,Number,208711.0,
Kyrgyzstan,lower estimate,2012.0,UNAIDS_GARPR_,Number,5900.0,
Kyrgyzstan,upper estimate,2012.0,UNAIDS_GARPR_,Number,8100.0,
Liberia,estimate,2012.0,UNAIDS_GARPR_,Number,1822.0,
Madagascar,estimate,2012.0,UNAIDS_GARPR_,Number,62442.0,
Malaysia,estimate,2012.0,UNAIDS_GARPR_,Number,60000.0,
Mauritania,estimate,2012.0,UNAIDS_GARPR_,Number,210.0,
Mauritius,estimate,2012.0,UNAIDS_GARPR_,Number,9000.0,
Mongolia,estimate,2012.0,UNAIDS_GARPR_,Number,19000.0,
Morocco,estimate,2012.0,UNAIDS_GARPR_,Number,66000.0,
Myanmar,estimate,2012.0,UNAIDS_GARPR_,Number,43432.0,
Nepal,estimate,2012.0,UNAIDS_GARPR_,Number,26878.0,1.0
Nicaragua,estimate,2012.0,UNAIDS_GARPR_,Number,11543.0,
Niger,estimate,2012.0,UNAIDS_GARPR_,Number,27471.0,
Nigeria,estimate,2012.0,UNAIDS_GARPR_,Number,459887.0,
Pakistan,estimate,2012.0,UNAIDS_GARPR_,Number,136000.0,1.0
Panama,lower estimate,2012.0,UNAIDS_GARPR_,Number,5000.0,
Panama,upper estimate,2012.0,UNAIDS_GARPR_,Number,10000.0,
Paraguay,estimate,2012.0,UNAIDS_GARPR_,Number,1252.0,
Peru,estimate,2012.0,UNAIDS_GARPR_,Number,35560.0,
Republic of Moldova,estimate,2012.0,UNAIDS_GARPR_,Number,14768.0,2.0
Rwanda,estimate,2012.0,UNAIDS_GARPR_,Number,12278.0,
Senegal,estimate,2012.0,UNAIDS_GARPR_,Number,4200.0,
Serbia,estimate,2012.0,UNAIDS_GARPR_,Number,3901.0,
Sri Lanka,estimate,2012.0,UNAIDS_GARPR_,Number,41000.0,
Tajikistan,estimate,2012.0,UNAIDS_GARPR_,Number,12500.0,
Thailand,estimate,2012.0,UNAIDS_GARPR_,Number,123530.0,
Togo,estimate,2012.0,UNAIDS_GARPR_,Number,8000.0,
Tunisia,estimate,2012.0,UNAIDS_GARPR_,Number,25000.0,
Viet Nam,estimate,2012.0,UNAIDS_GARPR_,Number,65166.0,
fnSeqID,Footnote,,,,,
1,Female Sex Workers,,,,,
2,Right bank 12359; Left bank 2409,,,,,
