col0,col1,col2,col3,col4,col5,col6
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Ladakh,"{""name"":""point"",""cx"":430,""cy"":45}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Jammu and Kashmir,"{""name"":""point"",""cx"":218,""cy"":164}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Punjab,"{""name"":""point"",""cx"":172,""cy"":233}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Rajasthan,"{""name"":""point"",""cx"":60,""cy"":334}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Gujarat,"{""name"":""point"",""cx"":47,""cy"":461}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Daman and Diu,"{""name"":""point"",""cx"":129,""cy"":616}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Dadra and Nagar Haveli,"{""name"":""point"",""cx"":132,""cy"":661}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Maharashtra,"{""name"":""point"",""cx"":138,""cy"":740}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Goa,"{""name"":""point"",""cx"":192,""cy"":818}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Karnataka,"{""name"":""point"",""cx"":194,""cy"":887}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Kerala,"{""name"":""point"",""cx"":290,""cy"":1075}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Tamil Nadu,"{""name"":""point"",""cx"":463,""cy"":1070}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Puducherry,"{""name"":""point"",""cx"":532,""cy"":988}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Andhra Pradesh,"{""name"":""point"",""cx"":539,""cy"":862}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Telangana,"{""name"":""point"",""cx"":334,""cy"":732}",{}
NEW.png,746624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",41,Odisha,"{""name"":""point"",""cx"":712,""cy"":703}",{}
