col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,0,Ari,Aries,Овен,0,30,164,,,
0,1,Tau,Taurus,Телец,30,30,167,,,
0,2,Gem,Gemini,Близнецы,60,30,169,,,
0,3,Can,Cancer,Рак,90,30,174,,,
0,4,Leo,Leo,Лев,120,30,177,,,
0,5,Vir,Virgo,Дева,150,30,180,,,
0,6,Lib,Libra,Весы,180,30,181,,,
0,7,Sco,Scorpio,Скорпион,210,30,186,,,
0,8,Sag,Sagittarius,Стрелец,240,30,188,,,
0,9,Cap,Capricorn,Козерог,270,30,191,,,
0,10,Aqu,Aquarius,Водолей,300,30,194,,,
0,11,Pis,Pisces,Рыбы,330,30,198,,,
1,0,Ari,Aries,Овен,28,21,164,,,
1,1,Tau,Taurus,Телец,49,39,167,,,
1,2,Gem,Gemini,Близнецы,88,32,169,,,
1,3,Can,Cancer,Рак,120,18,174,,,
1,4,Leo,Leo,Лев,138,37,177,,,
1,5,Vir,Virgo,Дева,175,35,180,,,
1,6,Lib,Libra,Весы,210,23,181,,,
1,7,Sco,Scorpio,Скорпион,233,35,186,,,
1,8,Sag,Sagittarius,Стрелец,268,27,188,,,
1,9,Cap,Capricorn,Козерог,295,34,191,,,
1,10,Aqu,Aquarius,Водолей,329,15,194,,,
1,11,Pis,Pisces,Рыбы,344,44,198,,,
