col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"1,112",389,35.00%,995,291,29.20%,-16.40%,19_001,19.0,2.0,4.0,,
Adams,744,256,34.40%,579,253,43.70%,27.00%,19_002,19.0,2.0,4.0,,
Allamakee,"2,641",816,30.90%,"2,382",923,38.70%,25.40%,19_003,19.0,2.0,4.0,,
Appanoose,"2,316","1,022",44.10%,"2,124",939,44.20%,0.20%,19_004,19.0,2.0,4.0,,
Audubon,"1,142",312,27.30%,947,307,32.40%,18.70%,19_005,19.0,2.0,4.0,,
Benton,"4,239",846,20.00%,"3,988","1,013",25.40%,27.30%,19_006,19.0,2.0,4.0,,
Black Hawk,"17,614","6,290",35.70%,"17,626","6,640",37.70%,5.50%,19_007,19.0,2.0,4.0,,
Boone,"4,186",904,21.60%,"3,897","1,042",26.70%,23.80%,19_008,19.0,2.0,4.0,,
Bremer,"5,082",796,15.70%,"4,714",836,17.70%,13.20%,19_009,19.0,2.0,4.0,,
Buchanan,"3,201",759,23.70%,"2,841",786,27.70%,16.70%,19_010,19.0,2.0,4.0,,
Buena Vista,"3,897","1,413",36.30%,"3,750","1,765",47.10%,29.80%,19_011,19.0,2.0,4.0,,
Butler,"2,123",466,22.00%,"1,819",471,25.90%,18.00%,19_012,19.0,2.0,4.0,,
Calhoun,"2,470",682,27.60%,"1,988",605,30.40%,10.20%,19_013,19.0,2.0,4.0,,
Carroll,"3,362",856,25.50%,"3,125","1,023",32.70%,28.60%,19_014,19.0,2.0,4.0,,
Cass,"2,986",885,29.60%,"2,592",924,35.60%,20.30%,19_015,19.0,2.0,4.0,,
Cedar,"3,663",664,18.10%,"3,413",636,18.60%,2.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"7,046","1,862",26.40%,"6,330","1,994",31.50%,19.20%,19_017,19.0,2.0,4.0,,
Cherokee,"2,278",462,20.30%,"1,818",545,30.00%,47.80%,19_018,19.0,2.0,4.0,,
Chickasaw,"2,624",561,21.40%,"2,222",561,25.20%,18.10%,19_019,19.0,2.0,4.0,,
Clarke,"1,876",723,38.50%,"1,608",671,41.70%,8.30%,19_020,19.0,2.0,4.0,,
Clay,"2,851",670,23.50%,"2,548",818,32.10%,36.60%,19_021,19.0,2.0,4.0,,
Clayton,"3,526","1,033",29.30%,"2,143",669,31.20%,6.60%,19_022,19.0,2.0,4.0,,
Clinton,"8,745","2,386",27.30%,"8,188","2,999",36.60%,34.20%,19_023,19.0,2.0,4.0,,
Crawford,"2,659","1,035",38.90%,"3,252","1,510",46.40%,19.30%,19_024,19.0,2.0,4.0,,
Dallas,"8,338","1,512",18.10%,"11,456","2,267",19.80%,9.10%,19_025,19.0,2.0,4.0,,
