col0,col1,col2,col3,col4,col5
1,1,ALFA ROMEO,GIULIA,berline,ALFA ROMEO GIULIA
2,2,AUDI,A4,berline,AUDI A4
3,2,AUDI,A6,berline,AUDI A6
4,2,AUDI,A5,berline,AUDI A5
5,3,BMW,SERIE 2 Grand Tourer,break,BMW SERIE 2 Grand Tourer
6,3,BMW,SERIE 3,berline,BMW SERIE 3
7,3,BMW,SERIE 5,berline,BMW SERIE 5
8,3,BMW,SERIE 7,berline,BMW SERIE 7
9,4,FIAT,Tipo Station Wagon (SW),break,FIAT Tipo Station Wagon (SW)
10,4,FIAT,Tipo Berline,berline,FIAT Tipo Berline
11,5,FORD,Mondeo Vignale,berline,FORD Mondeo Vignale
12,5,FORD,Mondeo Titanium,berline,FORD Mondeo Titanium
13,5,FORD,Focus SW,break,FORD Focus SW
14,6,INFINITI,Q50,berline,INFINITI Q50
15,7,JAGUAR,XE,berline,JAGUAR XE
16,7,JAGUAR,XF,berline,JAGUAR XF
17,9,LEXUS,IS 300,berline,LEXUS IS 300
18,10,MAZDA,6,berline,MAZDA 6
19,11,MERCEDES,Classe V,van,MERCEDES Classe V
20,11,MERCEDES,CLA,berline,MERCEDES CLA
21,11,MERCEDES,Classe C,berline,MERCEDES Classe C
22,11,MERCEDES,Classe E,berline,MERCEDES Classe E
23,11,MERCEDES,Classe S,berline,MERCEDES Classe S
24,12,NISSAN,Leaf,city,NISSAN Leaf
25,13,OPEL,ASTRA Tourer,break,OPEL ASTRA Tourer
26,13,OPEL,INSIGNIA,berline,OPEL INSIGNIA
27,13,OPEL,INSIGNIA Grand Sport,berline,OPEL INSIGNIA Grand Sport
28,14,PEUGEOT,508,berline,PEUGEOT 508
29,15,RENAULT,Talisman,berline,RENAULT Talisman
30,15,RENAULT,Zoé,city,RENAULT Zoé
31,16,SKODA,Superb,berline,SKODA Superb
32,16,SKODA,Octavia,berline,SKODA Octavia
33,18,TOYOTA,Auris TS Hybride,break,TOYOTA Auris TS Hybride
34,18,TOYOTA,Prius,berline,TOYOTA Prius
35,19,VOLKSWAGEN,Passat,berline,VOLKSWAGEN Passat
36,19,VOLKSWAGEN,Golf SW Business,break,VOLKSWAGEN Golf SW Business
37,19,VOLKSWAGEN,Tiguan,suv,VOLKSWAGEN Tiguan
38,20,VOLVO,S60 II,berline,VOLVO S60 II
39,17,TESLA,Model S,berline,TESLA Model S
40,1,ALFA ROMEO,STELVIO,berline,ALFA ROMEO STELVIO
41,2,AUDI,A7,berline,AUDI A7
42,2,AUDI,Q5,suv,AUDI Q5
43,3,BMW,SERIE 3 Touring,break,BMW SERIE 3 Touring
44,3,BMW,SERIE 4 Grand Coupe,berline,BMW SERIE 4 Grand Coupe
45,3,BMW,X3,suv,BMW X3
46,3,BMW,X4,suv,BMW X4
47,7,JAGUAR,F-PACE,suv,JAGUAR F-PACE
48,8,LAND ROVER,DISCOVERY SPORT MARK,suv,LAND ROVER DISCOVERY SPORT MARK
49,13,OPEL,INSIGNIA SPORTS TOURER,break,OPEL INSIGNIA SPORTS TOURER
50,14,PEUGEOT,308 Station Wagon (SW),break,PEUGEOT 308 Station Wagon (SW)
51,14,PEUGEOT,508 Station Wagon (SW),break,PEUGEOT 508 Station Wagon (SW)
52,19,VOLKSWAGEN,PASSAT Station Wagon (SW),break,VOLKSWAGEN PASSAT Station Wagon (SW)
53,19,VOLKSWAGEN,TIGUAN ALLSPACE,suv,VOLKSWAGEN TIGUAN ALLSPACE
54,19,VOLKSWAGEN,TOURAN,suv,VOLKSWAGEN TOURAN
55,21,SEAT,ALHAMBRA,break,SEAT ALHAMBRA
56,22,HYUNDAI,Tucson,suv,HYUNDAI Tucson
57,22,HYUNDAI,i30 Station Wagon (SW),break,HYUNDAI i30 Station Wagon (SW)
58,22,HYUNDAI,IONIQ hybrid,berline,HYUNDAI IONIQ hybrid
59,16,SKODA,Octavia Combi,break,SKODA Octavia Combi
60,14,PEUGEOT,5008,berline,PEUGEOT 5008
61,18,TOYOTA,Prius+,break,TOYOTA Prius+
62,23,CITROEN,C5,berline,CITROEN C5
63,23,CITROEN,DS5,berline,CITROEN DS5
64,5,FORD,GRAND C-MAX,break,FORD GRAND C-MAX
65,5,FORD,S-MAX,break,FORD S-MAX
66,2,AUDI,A6 AVANT,break,AUDI A6 AVANT
67,21,SEAT,LEON ST,break,SEAT LEON ST
68,18,TOYOTA,RAV4,suv,TOYOTA RAV4
69,18,TOYOTA,COROLLA,city,TOYOTA COROLLA
70,18,TOYOTA,C-HR,suv,TOYOTA C-HR
71,15,RENAULT,MEGANE IV ESTATE,break,RENAULT MEGANE IV ESTATE
