col0,col1,col2,col3,col4,col5,col6,col7
1,ZM-L1-R1,ZM_1,1,ZM,1,1,26.62998
2,ZM-L2-R1,ZM_1,1,ZM,2,1,63.39002
3,ZM-L3-R1,ZM_1,1,ZM,3,1,56.30729
4,PM-L1-R1,PM_1,1,PM,1,1,38.02571
5,PM-L2-R1,PM_1,1,PM,2,1,40.11744
6,PM-L3-R1,PM_1,1,PM,3,1,41.55068
7,UP-L1-R1,UP_1,1,UP,1,1,39.80316
8,UP-L2-R1,UP_1,1,UP,2,1,27.16605
9,UP-L3-R1,UP_1,1,UP,3,1,50.87132
10,ZM-L1-R2,ZM_2,2,ZM,1,1,42.33096
11,ZM-L2-R2,ZM_2,2,ZM,2,1,46.82218
12,ZM-L3-R2,ZM_2,2,ZM,3,1,43.15184
13,PM-L1-R2,PM_2,2,PM,1,1,36.38203
14,PM-L2-R2,PM_2,2,PM,2,1,40.11115
15,PM-L3-R2,PM_2,2,PM,3,1,42.68078
16,UP-L1-R2,UP_2,2,UP,1,1,51.2527
17,UP-L2-R2,UP_2,2,UP,2,1,44.52181
18,UP-L3-R2,UP_2,2,UP,3,1,54.83472
19,ZM-L1-R3,ZM_3,3,ZM,1,1,50.30019
20,ZM-L2-R3,ZM_3,3,ZM,2,1,27.66825
21,ZM-L3-R3,ZM_3,3,ZM,3,1,60.30174
22,PM-L1-R3,PM_3,3,PM,1,1,40.80455
23,PM-L2-R3,PM_3,3,PM,2,1,36.1433
24,PM-L3-R3,PM_3,3,PM,3,1,38.47246
26,UP-L1-R3,UP_3,3,UP,1,1,35.01749
27,UP-L2-R3,UP_3,3,UP,2,1,41.73386
28,UP-L3-R3,UP_3,3,UP,3,1,36.28579
29,ZM-L1-R1,ZM_1,1,ZM,1,2,34.78794
30,ZM-L2-R1,ZM_1,1,ZM,2,2,46.64388
31,ZM-L3-R1,ZM_1,1,ZM,3,2,48.96105
32,PM-L1-R1,PM_1,1,PM,1,2,37.47033
33,PM-L2-R1,PM_1,1,PM,2,2,38.24982
34,PM-L3-R1,PM_1,1,PM,3,2,37.60953
35,UP-L1-R1,UP_1,1,UP,1,2,48.18299
36,UP-L2-R1,UP_1,1,UP,2,2,25.78899
37,UP-L3-R1,UP_1,1,UP,3,2,38.40489
38,ZM-L1-R2,ZM_2,2,ZM,1,2,38.3679
39,ZM-L2-R2,ZM_2,2,ZM,2,2,42.16659
40,ZM-L3-R2,ZM_2,2,ZM,3,2,39.45758
41,PM-L1-R2,PM_2,2,PM,1,2,28.81701
42,PM-L2-R2,PM_2,2,PM,2,2,36.88401
43,PM-L3-R2,PM_2,2,PM,3,2,29.88018
44,UP-L1-R2,UP_2,2,UP,1,2,52.52266
45,UP-L2-R2,UP_2,2,UP,2,2,37.03367
46,UP-L3-R2,UP_2,2,UP,3,2,39.87775
47,ZM-L1-R3,ZM_3,3,ZM,1,2,49.22295
48,ZM-L2-R3,ZM_3,3,ZM,2,2,37.04627
49,ZM-L3-R3,ZM_3,3,ZM,3,2,51.15915
50,PM-L1-R3,PM_3,3,PM,1,2,30.09018
51,PM-L2-R3,PM_3,3,PM,2,2,40.85275
52,PM-L3-R3,PM_3,3,PM,3,2,47.99744
54,UP-L1-R3,UP_3,3,UP,1,2,44.30252
55,UP-L2-R3,UP_3,3,UP,2,2,34.95637
56,UP-L3-R3,UP_3,3,UP,3,2,35.662
57,ZM-L1-R1,ZM_1,1,ZM,1,3,34.27346
58,ZM-L2-R1,ZM_1,1,ZM,2,3,42.2579
59,ZM-L3-R1,ZM_1,1,ZM,3,3,46.99963
60,PM-L1-R1,PM_1,1,PM,1,3,34.26776
61,PM-L2-R1,PM_1,1,PM,2,3,30.211
62,PM-L3-R1,PM_1,1,PM,3,3,35.47287
63,UP-L1-R1,UP_1,1,UP,1,3,23.50362
64,UP-L2-R1,UP_1,1,UP,2,3,28.50744
65,UP-L3-R1,UP_1,1,UP,3,3,30.48045
66,ZM-L1-R2,ZM_2,2,ZM,1,3,37.03021
67,ZM-L2-R2,ZM_2,2,ZM,2,3,40.40489
68,ZM-L3-R2,ZM_2,2,ZM,3,3,40.51928
69,PM-L1-R2,PM_2,2,PM,1,3,32.33763
70,PM-L2-R2,PM_2,2,PM,2,3,33.14895
71,PM-L3-R2,PM_2,2,PM,3,3,32.09151
72,UP-L1-R2,UP_2,2,UP,1,3,45.69929
73,UP-L2-R2,UP_2,2,UP,2,3,38.85523
74,UP-L3-R2,UP_2,2,UP,3,3,35.68743
75,ZM-L1-R3,ZM_3,3,ZM,1,3,39.35193
76,ZM-L2-R3,ZM_3,3,ZM,2,3,45.56114
77,ZM-L3-R3,ZM_3,3,ZM,3,3,50.38792
