col0,col1,col2,col3,col4
1,All That I Am,Anna Funder,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C688579
2,August,Bernard Beckett,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C672233
3,Autumn Laing,Alex Miller,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C691438
4,Before I Go to Sleep,S J Watson,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C669460
5,Bereft,Chris Womersley,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C646789
6,Black Jesus,Simone Felice,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C688225
7,Catch - 22,Joseph Heller,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C177386
8,Delirium,Lauren Oliver,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C662144
9,Five Bells,Gail Jones,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C659520
10,Great Expectations,Charles Dickens,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C479449
11,Indelible Ink,Fiona McGregor,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C639772
12,Middlesex,Jeffrey Eugenides,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C302248
13,On Canaans Side,Sebastian Barry,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C688215
14,Please Look After Mother,Kyung-Sook Shin,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C679740
15,Sarah Thornhill,Kate Grenville,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C686885
16,Sister,Rosamund Lupton,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C650150
17,Snowdrops,Andrew Miller,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C662124
18,State of Wonder,Ann Patchett,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C671245
19,The Boundary,Nicole Watson,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C679798
20,The Cats Table,Michael Ondaatje,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C686932
21,The Chase,Christopher Kremmer,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C651725
22,The Fix,Nick Earls,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C689362
23,The Hand That First Held Mine,Maggie OFarrell,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C626417
24,The Hidden Child,Camilla Lackberg,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C686938
25,The Language of Flowers,Vanessa Diffenbaugh,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C691878
26,The Ottoman Motel,Christopher Currie,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C671048
27,The Paris Wife,Paula McLain,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C668924
28,The Pile of Stuff at the Bottom of the Stairs,Christina Hopkinson,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C665372
29,The Strangers Child,Alan Hollinghurst,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C690039
30,To Be Sung Underwater,Tom McNeal,fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C683064
31,Bligh : Master Mariner,Rob Mundle,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C650878
32,Cocktail Hour Under the Tree of Forgetfulness,Alexandra Fuller,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C692317
33,Hamlets Blackberry,William Powers,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C649861
34,Her Fathers Daughter,Alice Pung,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C686903
35,Kinglake - 350,Adrian Hyland,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C686925
36,Life,Keith Richards,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C637115
37,Notebooks,Betty Churcher,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C680497
38,The Alice Behind Wonderland,Simon Winchester,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C682063
39,The Hare with the Amber Eyes,Edmund de Waal,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C665842
40,The Psychopath Test,Jon Ronson,non-fiction,http://elibcat.library.brisbane.qld.gov.au/uhtbin/cgisirsi/S/ZZELIBCAT/0/5/1?searchdata1=^C672167
