col0,col1,col2,col3
hubei-20200301.csv,id,Unique identifier of case,
hubei-20200301.csv,age,Age or age range of case,
hubei-20200301.csv,sex,Sex of the case,
hubei-20200301.csv,city,City of the case,
hubei-20200301.csv,province,Province of the case,
hubei-20200301.csv,country,Country of the case,
hubei-20200301.csv,latitude,The latitude of the location of the case,
hubei-20200301.csv,longitude,The longitude of the location of the case,
hubei-20200301.csv,geo_resolution,The resolution to which the location of the case is known,
hubei-20200301.csv,date_onset_symptoms,The date when the patient started to experience symptoms,
hubei-20200301.csv,date_admission_hospital,The date when the patient was admitted to hospital,
hubei-20200301.csv,date_confirmation,The date at which infection with SARS-COV-2 was confirmed,
hubei-20200301.csv,symptoms,Symptoms of the patient,
hubei-20200301.csv,lives_in_wuhan,Whether the individual lives in Wuhan,
hubei-20200301.csv,travel_history_dates,Dates at which the individual was travelling,
hubei-20200301.csv,travel_history_location,Locations the individual traveled to,
hubei-20200301.csv,reported_market_exposure,Whether the individual was known to have been exposed at the seafood market,
hubei-20200301.csv,additional_information,Additional information data curators have found,
hubei-20200301.csv,chronic_disease_binary,Whether the patient had a preexisting chronic disease,
hubei-20200301.csv,chronic_disease,The nature of a preexisting chronic disease,
hubei-20200301.csv,source,The source where the information was obtained,
hubei-20200301.csv,sequence_available,Whether a sequence of the virus is available,
hubei-20200301.csv,outcome,How the infection resolved in the patient,
hubei-20200301.csv,date_death_or_discharge,Whether the patient was discharged or died,
hubei-20200301.csv,notes_for_discussion,Further free form notes,
hubei-20200301.csv,location,additional location data,
hubei-20200301.csv,admin3,additional location data,
hubei-20200301.csv,admin2,additional location data,
hubei-20200301.csv,admin1,additional location data,
hubei-20200301.csv,country_new,additional location data,
hubei-20200301.csv,admin_id,additional location data,
