col0,col1,col2,col3,col4,col5
1,1,Forest Green & Black,,140,1.0
2,1,Desert Brown & Tan,,140,0.0
3,1,Ocean Blue & Grey,100.0,140,0.0
4,1,Digital Red & Black,,140,0.0
5,1,Sky Blue & White,100.0,140,0.0
6,1,Dark Grey & Black,,170,0.0
7,2,Black Lenses & Black Frame,,69,0.0
8,2,Black Lenses & Gold Frame,,69,1.0
9,2,Gold Lenses & Black Frame,,69,0.0
10,2,Gold Lenses & Gold Frame,,69,0.0
11,3,Black,,40,1.0
12,3,Grey,,40,0.0
13,3,Goldenrod,35.0,40,0.0
14,3,Maroon,35.0,40,0.0
15,3,Chartreuse,25.0,40,0.0
16,3,White,,40,0.0
17,4,Black,,65,1.0
18,4,Olive Green,,65,0.0
19,4,Grey,,65,0.0
20,4,Tan,,65,0.0
21,4,Red,,65,0.0
22,4,Pinstripe,,65,0.0
23,4,Khaki,,65,0.0
24,4,Plaid,,65,0.0
25,4,White,,65,0.0
26,5,White & White,,99,1.0
27,5,White & Red,,99,0.0
28,5,White & Black,,99,0.0
29,5,White & Blue,,99,0.0
30,6,White,,89,1.0
31,6,Black,,89,0.0
32,7,White Sole,,120,0.0
33,7,Black Sole,,120,0.0
34,7,Tan Sole,,120,0.0
35,7,Red Sole,,120,0.0
36,7,Yellow Sole,,120,0.0
37,8,Zebra Stripe,,900,0.0
38,8,Oreo,,750,0.0
39,8,Red Supply,,450,0.0
40,8,White,,450,1.0
41,8,Black,,950,0.0
42,8,Pink,,450,0.0
43,8,Green,,450,0.0
44,8,Butter,400.0,450,0.0
45,8,Grey,,450,0.0
46,9,White,,59,0.0
47,10,Reality,,500000000,1.0
48,10,Space,,500000000,0.0
49,10,Time,,500000000,0.0
50,10,Power,,500000000,0.0
51,10,Mind,,500000000,0.0
52,10,Soul,,500000000,0.0
53,12,Purple,,570,1.0
54,13,Silver,,130,1.0
55,13,Silver,,130,0.0
56,13,Violet,,130,0.0
57,14,Lime,,556,1.0
58,14,Violet,,556,0.0
59,15,Lime,,$904,1.0
60,15,Cyan,,904,0.0
61,15,Cyan,,904,0.0
62,16,,888.0,1,
63,16,Azure,,888,0.0
64,16,Lavender,,888,0.0
65,16,Sky blue,139.0,888,0.0
66,17,Teal,,398,1.0
67,17,Purple,,398,0.0
68,18,Ivory,45.0,119,1.0
69,18,Black,,119,0.0
70,19,Purple,,573,1.0
71,19,Maroon,,573.00,0.0
72,19,Black,,573,0.0
73,19,Maroon,,573,0.0
74,20,Orange,,950,1.0
75,21,Orange,,390,1.0
76,21,Mint green,,390,0.0
77,21,Grey,,390,0.0
78,21,Sky blue,,390,0.0
79,21,Ivory,,390,0.0
80,23,Black,,123,1.0
81,24,Maroon,,648,1.0
82,24,Azure,,648,0.0
83,24,Indigo,,648,0.0
84,26,Cyan,,669,1.0
85,26,Silver,,669,0.0
86,26,Green,,669,0.0
87,26,Salmon,,669,0.0
88,27,Lavender,,922,1.0
89,27,Purple,,922,0.0
90,28,Magenta,,557,1.0
91,28,Maroon,,557,0.0
92,29,Grey,,683,1.0
93,29,Sky blue,,683,0.0
94,30,Red,,191,1.0
95,30,Lime,128.0,191,0.0
96,30,Grey,,191,0.0
97,30,Green,,191,0.0
98,31,Silver,,954,1.0
99,31,Green,,954,0.0
100,31,Maroon,245.0,954,0.0
101,31,White,447.0,954,0.0
102,32,Cyan,,263,1.0
103,32,White,,263,0.0
104,32,Red,,263,0.0
105,34,Lavender,,465.00,1.0
106,34,Maroon,,465,0.0
107,34,Pink,,465,0.0
108,35,Indigo,,256,1.0
109,35,Magenta,,256,0.0
110,35,Turquoise,,256,0.0
111,35,Purple,,256,0.0
112,37,Sky blue,,12,1.0
113,37,Salmon,,17,0.0
114,40,Blue,,556,1.0
115,40,Violet,,556,0.0
116,40,Tan,,556,0.0
