col0,col1,col2,col3,col4
dataset-370,Survey of Earned Doctorates,10.1007/s10961-018-9659-3,"{'id': 'jour.1032548', 'title': 'The Journal of Technology Transfer'}",A conceptual framework for studying science research careers
dataset-370,Survey of Earned Doctorates,10.1177/0034644619880562,"{'id': 'jour.1027925', 'title': 'The Review of Black Political Economy'}",African Americans in Economics at the University of Michigan-Ann Arbor Since the Kerner Commission Report of 1968
dataset-370,Survey of Earned Doctorates,10.1525/collabra.274,"{'id': 'jour.1291717', 'title': 'Collabra Psychology'}",Rationality is Gendered
dataset-370,Survey of Earned Doctorates,10.1007/s11162-019-09584-6,"{'id': 'jour.1046373', 'title': 'Research in Higher Education'}",University and Department Influences on Scientists’ Occupational Outcomes
dataset-370,Survey of Earned Doctorates,10.1080/03075079.2019.1672648,"{'id': 'jour.1137802', 'title': 'Studies in Higher Education'}",Does employment during doctoral training reduce the PhD completion rate?
dataset-370,Survey of Earned Doctorates,10.1111/hea.43_12138,"{'id': 'jour.1137423', 'title': 'Higher Education Abstracts'}",Student Subgroups
dataset-370,Survey of Earned Doctorates,10.1007/s10755-019-9469-z,"{'id': 'jour.1135851', 'title': 'Innovative Higher Education'}","Exit, Voice, Loyalty: Using an Exit Phone Interview to Mitigate the Silent Departure Phenomenon"
dataset-370,Survey of Earned Doctorates,10.1080/09645292.2019.1623177,"{'id': 'jour.1050764', 'title': 'Education Economics'}",Are high-quality PhD programs at universities associated with more undergraduate students pursuing PhD study?
dataset-370,Survey of Earned Doctorates,10.1002/he.20332,"{'id': 'jour.1137801', 'title': 'New Directions for Higher Education'}","Rationale for Cocreating a Community for Underrepresented Minorities in Science, Technology, Engineering, and Math: An Indigenous Paradigm"
dataset-370,Survey of Earned Doctorates,10.1177/1942775118763336,"{'id': 'jour.1149386', 'title': 'Journal of Research on Leadership Education'}",Mentoring for the Educational Leadership Professoriate: Perspectives From Jay D. Scribner Mentoring Award Recipients and Mentees
dataset-370,Survey of Earned Doctorates,10.1002/he.20337,"{'id': 'jour.1137801', 'title': 'New Directions for Higher Education'}","Designing and Implementing an Indigenous Mentoring Program for Faculty Who Mentor AI/AN Students in STEM Fields: Process, Outcomes, and Lessons Learned"
dataset-370,Survey of Earned Doctorates,10.1002/he.20331,"{'id': 'jour.1137801', 'title': 'New Directions for Higher Education'}",Editors’ Notes
dataset-370,Survey of Earned Doctorates,10.1080/10437797.2019.1656576,"{'id': 'jour.1126329', 'title': 'Journal of Social Work Education'}",BPD Emerging Leaders 2010–2016: Identifying and Responding to the Need for New Academic Leadership
dataset-370,Survey of Earned Doctorates,10.1007/s11162-019-09573-9,"{'id': 'jour.1046373', 'title': 'Research in Higher Education'}","Tenure and Promotion Outcomes at Four Large Land Grant Universities: Examining the Role of Gender, Race, and Academic Discipline"
dataset-370,Survey of Earned Doctorates,10.1111/emip.12284,"{'id': 'jour.1313767', 'title': 'Educational Measurement Issues and Practice'}",An Analysis of College Choice Information Provided on Graduate Program Websites: Implications for Improving Applicant Diversity in Educational Measurement
dataset-370,Survey of Earned Doctorates,10.1007/s12108-019-09421-4,"{'id': 'jour.1013567', 'title': 'The American Sociologist'}","Academic Familism, Spillover Prestige and Gender Segregation in Sociology Subfields: The Trajectory of Economic Sociology"
dataset-370,Survey of Earned Doctorates,10.1080/07481756.2018.1547619,"{'id': 'jour.1095146', 'title': 'Measurement and Evaluation in Counseling and Development'}",Doctoral Student Perfectionism and Emotional Well-Being
dataset-370,Survey of Earned Doctorates,10.1525/lavc.2019.130006b,"{'id': 'jour.1367264', 'title': 'Latin American and Latinx Visual Culture'}",The Hidden Costs of a Life of the Mind
dataset-370,Survey of Earned Doctorates,10.1111/ecin.12762,"{'id': 'jour.1121986', 'title': 'Economic Inquiry'}",YOUNG “STARS” IN ECONOMICS: WHAT THEY DO AND WHERE THEY GO
dataset-370,Survey of Earned Doctorates,10.1016/j.profnurs.2019.07.003,"{'id': 'jour.1095891', 'title': 'Journal of Professional Nursing'}",National Institute of Health (NIH) funding patterns in Schools of Nursing: Who is funding nursing science research and who is conducting research at Schools of Nursing?
