col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"1,968",20,10.2,"1,536",24,15.6,53.80%,19_001,19.0,2.0,4.0,,
Adams,"1,073",11,10.3,860,12,14.0,36.10%,19_002,19.0,2.0,4.0,,
Allamakee,"3,731",32,8.6,"3,435",44,12.8,49.30%,19_003,19.0,2.0,4.0,,
Appanoose,"3,255",64,19.7,"2,820",122,43.3,120.00%,19_004,19.0,2.0,4.0,,
Audubon,"1,771",25,14.1,"1,343",23,17.1,21.30%,19_005,19.0,2.0,4.0,,
Benton,"6,924",96,13.9,"6,564",104,15.8,14.30%,19_006,19.0,2.0,4.0,,
Black Hawk,"29,545",506,17.1,"27,996",720,25.7,50.20%,19_007,19.0,2.0,4.0,,
Boone,"6,515",51,7.8,"5,961",130,21.8,178.60%,19_008,19.0,2.0,4.0,,
Bremer,"5,627",39,6.9,"5,331",60,11.3,62.40%,19_009,19.0,2.0,4.0,,
Buchanan,"6,031",112,18.6,"5,726",59,10.3,-44.50%,19_010,19.0,2.0,4.0,,
Buena Vista,"5,179",53,10.2,"5,177",97,18.7,83.10%,19_011,19.0,2.0,4.0,,
Butler,"3,734",32,8.6,"3,236",68,21.0,145.20%,19_012,19.0,2.0,4.0,,
Calhoun,"2,564",18,7.0,"1,995",47,23.6,235.60%,19_013,19.0,2.0,4.0,,
Carroll,"5,769",29,5.0,"5,107",64,12.5,149.30%,19_014,19.0,2.0,4.0,,
Cass,"3,488",36,10.3,"3,120",63,20.2,95.60%,19_015,19.0,2.0,4.0,,
Cedar,"4,609",41,8.9,"4,253",51,12.0,34.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"11,046",259,23.4,"9,301",254,27.3,16.50%,19_017,19.0,2.0,4.0,,
Cherokee,"3,212",43,13.4,"2,508",32,12.8,-4.70%,19_018,19.0,2.0,4.0,,
Chickasaw,"3,423",23,6.7,"2,935",41,14.0,107.90%,19_019,19.0,2.0,4.0,,
Clarke,"2,402",43,17.9,"2,248",46,20.5,14.30%,19_020,19.0,2.0,4.0,,
Clay,"4,289",74,17.3,"3,803",73,19.2,11.30%,19_021,19.0,2.0,4.0,,
Clayton,"4,735",43,9.1,"3,993",27,6.8,-25.50%,19_022,19.0,2.0,4.0,,
Clinton,"12,840",142,11.1,"11,584",305,26.3,138.10%,19_023,19.0,2.0,4.0,,
Crawford,"4,495",78,17.4,"4,367",67,15.3,-11.60%,19_024,19.0,2.0,4.0,,
Dallas,"11,487",93,8.1,"16,703",151,9.0,11.70%,19_025,19.0,2.0,4.0,,
Davis,"2,317",36,15.5,"2,344",22,9.4,-39.60%,19_026,19.0,2.0,4.0,,
Decatur,"2,002",31,15.5,"1,819",48,26.4,70.40%,19_027,19.0,2.0,4.0,,
Delaware,"5,334",53,9.9,"4,235",48,11.3,14.10%,19_028,19.0,2.0,4.0,,
Des Moines,"10,328",240,23.2,"9,464",242,25.6,10.00%,19_029,19.0,2.0,4.0,,
Dickinson,"3,599",40,11.1,"3,244",63,19.4,74.70%,19_030,19.0,2.0,4.0,,
Dubuque,"22,779",253,11.1,"22,142",374,16.9,52.10%,19_031,19.0,2.0,4.0,,
Emmet,"2,674",44,16.5,"2,464",53,21.5,30.70%,19_032,19.0,2.0,4.0,,
Fayette,"5,492",95,17.3,"4,495",88,19.6,13.20%,19_033,19.0,2.0,4.0,,
Floyd,"4,246",92,21.7,"3,828",97,25.3,16.90%,19_034,19.0,2.0,4.0,,
Franklin,"2,593",26,10.0,"2,528",48,19.0,89.40%,19_035,19.0,2.0,4.0,,
Fremont,"2,010",6,3.0,"1,702",24,14.1,372.40%,19_036,19.0,2.0,4.0,,
Greene,"2,655",35,13.2,"2,102",42,20.0,51.60%,19_037,19.0,2.0,4.0,,
Grundy,"3,118",24,7.7,"2,744",19,6.9,-10.00%,19_038,19.0,2.0,4.0,,
Guthrie,"2,675",27,10.1,"2,497",40,16.0,58.70%,19_039,19.0,2.0,4.0,,
Hamilton,"4,182",58,13.9,"3,534",69,19.5,40.80%,19_040,19.0,2.0,4.0,,
Hancock,"3,210",46,14.3,"2,564",32,12.5,-12.90%,19_041,19.0,2.0,4.0,,
Hardin,"4,646",50,10.8,"4,064",101,24.9,130.90%,19_042,19.0,2.0,4.0,,
Harrison,"4,108",40,9.7,"3,610",45,12.5,28.00%,19_043,19.0,2.0,4.0,,
