col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,0.1,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,VR Aaron,6,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,0.2,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,VR Aaron,6,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,0.3,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,VR Aaron,1,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,0.4,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,V Kohli,VR Aaron,4,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,0.5,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,V Kohli,VR Aaron,2,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,0.6,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,V Kohli,VR Aaron,4,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,1.1,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,S Gopal,6,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,1.2,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,S Gopal,4,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,1.3,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,S Gopal,2,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,1.4,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,AB de Villiers,S Gopal,0,0,,,,,,caught,V Kohli,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,1.5,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,MP Stoinis,S Gopal,0,0,,,,,,caught,AB de Villiers,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,1.6,Royal Challengers Bangalore,Rajasthan Royals,MP Stoinis,H Klaasen,S Gopal,0,0,,,,,,caught,MP Stoinis,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,2.1,Royal Challengers Bangalore,Rajasthan Royals,H Klaasen,Gurkeerat Singh,R Parag,2,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,2.2,Royal Challengers Bangalore,Rajasthan Royals,H Klaasen,Gurkeerat Singh,R Parag,1,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,2.3,Royal Challengers Bangalore,Rajasthan Royals,Gurkeerat Singh,H Klaasen,R Parag,2,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,2.4,Royal Challengers Bangalore,Rajasthan Royals,Gurkeerat Singh,H Klaasen,R Parag,4,0,,,,,,,,,
1178424,2019,2019-04-30,M.Chinnaswamy Stadium,1,2.5,Royal Challengers Bangalore,Rajasthan Royals,Gurkeerat Singh,H Klaasen,R Parag,0,0,,,,,,caught,Gurkeerat Singh,,
