col0,col1,col2
uploader_id,datatype,17
output_files,object,"{""model_serialized"":{""format"":""model"",""url"":""http://openml.org/data/download/1681105/WekaSerialized_weka.classifiers.meta.RandomSubSpace1393664937322106343.model""},""model_readable"":{""format"":""model"",""url"":""http://openml.org/data/download/1681106/WekaModel_weka.classifiers.meta.RandomSubSpace4421239400363977435.model""},""description"":{""format"":""xml"",""url"":""http://openml.org/data/download/1681103/weka_generated_run8156084257823882065.xml""},""predictions"":{""format"":""arff"",""url"":""http://openml.org/data/download/1681104/weka_generated_predictions907690418629759855.arff""}}"
run_id,datatype,476635
evaluations,object,"[{""array_data"":[0.9996,0.9996,0.9983,0.9973,0.9984,0.9985,0.9994,0.999,0.9976,0.9968],""evaluation_measure"":""area_under_roc_curve"",""value"":0.9985,""per_fold"":[[0.9986,0.9985,0.9985,0.9982,0.9986,0.9984,0.9981,0.9985,0.9986,0.9985]]},{""evaluation_measure"":""average_cost""},{""array_data"":[[6771,2,10,5,7,14,20,3,66,5],[2,7726,43,26,16,11,10,19,17,7],[27,20,6656,31,43,7,62,70,61,13],[16,10,118,6687,8,104,12,76,80,30],[19,8,14,3,6535,5,48,15,21,156],[30,22,11,73,18,5981,61,14,71,32],[43,17,8,2,27,35,6696,1,46,1],[9,27,107,11,42,4,0,6989,24,80],[23,36,49,33,33,46,63,7,6447,88],[32,13,16,99,98,36,11,57,51,6545]],""evaluation_measure"":""confusion_matrix""},{""array_data"":[0.976,0.9806,0.9494,0.9478,0.9574,0.9527,0.9663,0.9611,0.9406,0.9407],""evaluation_measure"":""f_measure"",""value"":0.9576,""per_fold"":[[0.9627,0.9571,0.9591,0.9591,0.9544,0.9564,0.9555,0.9571,0.959,0.9554]]},{""evaluation_measure"":""kappa"",""value"":0.9529,""per_fold"":[[0.9586,0.9524,0.9546,0.9546,0.9493,0.9516,0.9506,0.9524,0.9544,0.9505]]},{""evaluation_measure"":""kb_relative_information_score"",""value"":62683.2891,""per_fold"":[[6293.2496,6267.0008,6277.4979,6266.9367,6265.9609,6261.6976,6248.9429,6259.7083,6279.5796,6262.7149]]},{""evaluation_measure"":""mean_absolute_error"",""value"":0.0342,""per_fold"":[[0.0334,0.0343,0.034,0.0344,0.0341,0.0344,0.0349,0.0346,0.0338,0.0345]]},{""evaluation_measure"":""mean_prior_absolute_error"",""value"":0.1799,""per_fold"":[[0.1799,0.1799,0.1799,0.1799,0.1799,0.1799,0.1799,0.1799,0.1799,0.1799]]},{""array_data"":[6903,7877,6990,7141,6824,6313,6876,7293,6825,6958],""evaluation_measure"":""number_of_instances"",""value"":70000,""per_fold"":[[7000,7000,7000,7000,7000,7000,7000,7000,7000,7000]]},{""array_data"":[0.9712,0.9803,0.9465,0.9594,0.9572,0.958,0.9589,0.9639,0.9365,0.9408],""evaluation_measure"":""precision"",""value"":0.9576,""per_fold"":[[0.9627,0.9572,0.9591,0.9593,0.9545,0.9565,0.9557,0.9572,0.9591,0.9555]]},{""evaluation_measure"":""predictive_accuracy"",""value"":0.9576,""per_fold"":[[0.9627,0.9571,0.9591,0.9591,0.9544,0.9564,0.9556,0.9571,0.959,0.9554]]},{""evaluation_measure"":""prior_entropy"",""value"":3.3198,""per_fold"":[[3.3198,3.3198,3.3198,3.3198,3.3198,3.3198,3.3198,3.3198,3.3198,3.3198]]},{""array_data"":[0.9809,0.9808,0.9522,0.9364,0.9576,0.9474,0.9738,0.9583,0.9446,0.9406],""evaluation_measure"":""recall"",""value"":0.9576,""per_fold"":[[0.9627,0.9571,0.9591,0.9591,0.9544,0.9564,0.9556,0.9571,0.959,0.9554]]},{""evaluation_measure"":""relative_absolute_error"",""value"":0.1903,""per_fold"":[[0.1857,0.1909,0.1888,0.1913,0.1897,0.1909,0.1938,0.1921,0.188,0.1916]]},{""evaluation_measure"":""root_mean_prior_squared_error"",""value"":0.3,""per_fold"":[[0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3]]},{""evaluation_measure"":""root_mean_squared_error"",""value"":0.0979,""per_fold"":[[0.095,0.0979,0.0969,0.0984,0.0982,0.0989,0.1,0.0988,0.0969,0.0984]]},{""evaluation_measure"":""root_relative_squared_error"",""value"":0.3265,""per_fold"":[[0.3168,0.3265,0.3229,0.328,0.3275,0.3297,0.3333,0.3294,0.3232,0.3279]]},{""evaluation_measure"":""total_cost""}]"
nr_of_likes,datatype,0
visibility,datatype,public
uploader,datatype,Joaquin Vanschoren
run_task,object,"{""date"":""2015-01-01 00:00:00"",""target_values"":[""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""],""tasktype"":{""tt_id"":""1"",""name"":""Supervised Classification""},""source_data"":{""data_id"":""554"",""name"":""mnist_784"",""type"":""Dataset""},""visibility"":""public"",""estimation_procedure"":{""name"":""10-fold Crossvalidation"",""proc_id"":""1"",""type"":""Estimation Procedure""},""evaluation_measures"":""predictive_accuracy"",""task_id"":""3573"",""target_feature"":""class"",""suggest"":{""output"":""Task 3573"",""input"":[""Supervised Classification"",""10-fold Crossvalidation"",""predictive_accuracy"",""mnist_784"",""class""],""payload"":{""description"":""Supervised Classification 10-fold Crossvalidation predictive_accuracy mnist_784 class"",""task_id"":""3573"",""type"":""task""}},""runs"":122,""tags"":[{""uploader"":""17"",""tag"":""study_1""},{""uploader"":""1"",""tag"":""under100k""}]}"
run_flow,object,"{""flow_id"":""1194"",""name"":""weka.RandomSubSpace_REPTree(4)"",""parameters"":[{""parameter"":""weka.REPTree(9)_M"",""value"":""2""},{""parameter"":""weka.REPTree(9)_V"",""value"":""0.001""},{""parameter"":""weka.REPTree(9)_N"",""value"":""3""},{""parameter"":""weka.REPTree(9)_S"",""value"":""1""},{""parameter"":""weka.REPTree(9)_L"",""value"":""-1""},{""parameter"":""weka.REPTree(9)_I"",""value"":""0.0""},{""parameter"":""weka.RandomSubSpace_REPTree(4)_P"",""value"":""0.5""},{""parameter"":""weka.RandomSubSpace_REPTree(4)_S"",""value"":""1""},{""parameter"":""weka.RandomSubSpace_REPTree(4)_num-slots"",""value"":""1""},{""parameter"":""weka.RandomSubSpace_REPTree(4)_I"",""value"":""160""},{""parameter"":""weka.RandomSubSpace_REPTree(4)_W"",""value"":""weka.classifiers.trees.REPTree""}]}"
nr_of_downloads,datatype,0
tags,object,"[{""uploader"":""17"",""tag"":""weka""},{""uploader"":""17"",""tag"":""weka_3.7.12""}]"
