col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,366,138,37.70%,418,159,38.00%,0.90%,19_001,19.0,2.0,4.0,,
Adams,218,71,32.60%,203,97,47.80%,46.70%,19_002,19.0,2.0,4.0,,
Allamakee,836,371,44.40%,"1,001",361,36.10%,-18.70%,19_003,19.0,2.0,4.0,,
Appanoose,732,271,37.00%,816,277,33.90%,-8.30%,19_004,19.0,2.0,4.0,,
Audubon,290,77,26.60%,314,83,26.40%,-0.40%,19_005,19.0,2.0,4.0,,
Benton,"1,541",228,14.80%,"1,614",265,16.40%,11.00%,19_006,19.0,2.0,4.0,,
Black Hawk,"7,292","2,791",38.30%,"8,649","3,434",39.70%,3.70%,19_007,19.0,2.0,4.0,,
Boone,"1,435",359,25.00%,"1,555",281,18.10%,-27.80%,19_008,19.0,2.0,4.0,,
Bremer,"1,178",197,16.70%,"1,433",225,15.70%,-6.10%,19_009,19.0,2.0,4.0,,
Buchanan,"1,441",281,19.50%,"1,593",275,17.30%,-11.50%,19_010,19.0,2.0,4.0,,
Buena Vista,"1,145",516,45.10%,"1,476",720,48.80%,8.20%,19_011,19.0,2.0,4.0,,
Butler,739,94,12.70%,895,127,14.20%,11.60%,19_012,19.0,2.0,4.0,,
Calhoun,465,123,26.50%,515,92,17.90%,-32.50%,19_013,19.0,2.0,4.0,,
Carroll,"1,190",288,24.20%,"1,421",332,23.40%,-3.50%,19_014,19.0,2.0,4.0,,
Cass,740,270,36.50%,876,314,35.80%,-1.80%,19_015,19.0,2.0,4.0,,
Cedar,992,155,15.60%,"1,111",137,12.30%,-21.10%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"2,480",777,31.30%,"2,534",982,38.80%,23.70%,19_017,19.0,2.0,4.0,,
Cherokee,602,206,34.20%,593,226,38.10%,11.40%,19_018,19.0,2.0,4.0,,
Chickasaw,689,139,20.20%,818,126,15.40%,-23.60%,19_019,19.0,2.0,4.0,,
