col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
79013,ca574f04-9355-46cb-bae3-f636469f75d8,USA020,Ames 24269,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,SCG,10.0,19980129,,False,False,10,100,,,,,2014-07-23 21:26:10
254361,7b140999-15ed-4095-947c-33537a31b53b,USA020,Ames 24657,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,HUN,10.0,19980602,,False,False,10,100,,,,,2014-07-23 13:25:50
3173266,4d01b51a-881d-41fd-b257-2728f011b0be,DEU146,CHAE 8,10.25642/IPK/GBIS/50342,Chaerophyllum,bulbosum,L.,subsp. prescottii,(DC.) Nyman,Chaerophyllum bulbosum L. subsp. prescottii (DC.) Nyman,SWE,,1990----,False,,False,13,120,NOR051,,,1285.0,2020-05-11 07:00:56
3173268,915ef7a1-87a6-4e04-b89f-7eb63f48511c,DEU146,CHAE 6,10.25642/IPK/GBIS/57892,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,DEU,,1984----,False,,False,13,100,,,,1285.0,2020-05-11 06:43:43
3173269,248e38e6-ed1a-4a9a-abe6-d96a4b6f8ff5,DEU146,CHAE 2,10.25642/IPK/GBIS/58448,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,DEU,,1974----,False,,False,13,100,,,,1285.0,2020-05-11 06:57:32
3173271,72f02c81-ca58-40e9-9a74-b072b1141190,DEU146,CHAE 18,10.25642/IPK/GBIS/243583,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,DEU,,20021203,False,,False,13,100,NOR051,,,1285.0,2020-05-11 06:50:53
3173272,bea406d3-1d5f-4605-9984-2597e26e9b93,DEU146,CHAE 17,10.25642/IPK/GBIS/246847,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,DEU,,20021203,False,,False,13,100,NOR051,,,1285.0,2020-05-11 06:47:45
3173274,9368bc2f-642d-48ef-a72f-dd105238cae0,DEU146,CHAE 15,10.25642/IPK/GBIS/233905,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,DEU,,20021128,False,,False,13,100,NOR051,,,1285.0,2020-05-11 06:58:30
3783324,09559b15-d431-4427-86f7-c18627be08ac,GBR004,517016,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,ITA,,20090518,False,False,False,10,110,,,,4.0,2020-04-09 09:31:55
4533603,6ea227e4-a2d6-4752-9e23-f9d0fce3e143,GBR004,555485,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,GEO,,20091105,False,False,False,10,110,,4.0,2015-09-25 12:48:55,4.0,2020-04-09 09:32:13
4538763,14dab0f2-fcbc-4e42-a88d-b1f6c112dad8,GBR004,653369,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,ARM,,20120207,False,False,False,10;40,110,,4.0,2015-09-25 13:50:46,4.0,2020-04-09 09:32:52
4540683,43882523-62fb-4966-ab0a-497e968524c1,GBR004,685104,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,AUT,,20121217,False,False,False,10;40,110,,4.0,2015-09-25 14:14:18,4.0,2020-04-09 09:33:07
4622873,c6d42497-5213-42ac-aa8c-6a14744d6c94,GBR004,608336,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,SVK,,20101126,False,False,False,10;40,110,,4.0,2016-08-05 10:42:18,4.0,2020-04-09 09:32:34
4875429,b08a835d-883c-4ff9-9ed0-027ad32ce648,ARM035,90B02,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,ARM,,20150324,,,False,10,100,,4.0,2016-10-27 18:33:59,1285.0,2020-05-11 06:06:28
4875430,13b244d3-8dab-4e13-b6be-3f03a9a65de4,ARM035,90B01,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,ARM,,20150324,,,False,10,100,,4.0,2016-10-27 18:33:59,1285.0,2020-05-11 06:06:35
4876323,c852f07f-946e-4f24-8e96-565459356ad4,AZE004,AzGR-5190,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,AZE,,19840729,,,False,,100,,4.0,2016-10-27 18:37:00,1285.0,2020-05-11 06:08:42
6498818,453f1cf7-1da6-45d8-b8a8-1c5895dae45c,POL003,504995,,Chaerophyllum,bulbosum,L.,,,Chaerophyllum bulbosum L.,POL,,20151214,False,,False,13,100,,1285.0,2020-01-07 18:00:02,1285.0,2020-05-11 10:26:04
