col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,98,86,87.80%,100,97,97.00%,10.50%,19_001,19.0,2.0,4.0,,
Adams,54,50,92.60%,50,50,100.00%,8.00%,19_002,19.0,2.0,4.0,,
Allamakee,226,212,93.80%,228,218,95.60%,1.90%,19_003,19.0,2.0,4.0,,
Appanoose,191,155,81.20%,181,172,95.00%,17.10%,19_004,19.0,2.0,4.0,,
Audubon,71,65,91.50%,89,82,92.10%,0.60%,19_005,19.0,2.0,4.0,,
Benton,305,276,90.50%,346,325,93.90%,3.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,509","1,177",78.00%,"1,372","1,153",84.00%,7.70%,19_007,19.0,2.0,4.0,,
Boone,327,288,88.10%,359,318,88.60%,0.60%,19_008,19.0,2.0,4.0,,
Bremer,450,416,92.40%,416,410,98.60%,6.60%,19_009,19.0,2.0,4.0,,
Buchanan,305,283,92.80%,224,213,95.10%,2.50%,19_010,19.0,2.0,4.0,,
Buena Vista,341,311,91.20%,314,282,89.80%,-1.50%,19_011,19.0,2.0,4.0,,
Butler,176,172,97.70%,141,140,99.30%,1.60%,19_012,19.0,2.0,4.0,,
Calhoun,184,172,93.50%,179,172,96.10%,2.80%,19_013,19.0,2.0,4.0,,
Carroll,244,239,98.00%,248,242,97.60%,-0.40%,19_014,19.0,2.0,4.0,,
Cass,257,235,91.40%,219,205,93.60%,2.40%,19_015,19.0,2.0,4.0,,
Cedar,286,271,94.80%,274,264,96.40%,1.70%,19_016,19.0,2.0,4.0,,
Cerro Gordo,498,442,88.80%,474,424,89.50%,0.80%,19_017,19.0,2.0,4.0,,
Cherokee,186,171,91.90%,166,160,96.40%,4.80%,19_018,19.0,2.0,4.0,,
Chickasaw,214,203,94.90%,150,145,96.70%,1.90%,19_019,19.0,2.0,4.0,,
Clarke,137,117,85.40%,102,95,93.10%,9.10%,19_020,19.0,2.0,4.0,,
Clay,221,211,95.50%,192,188,97.90%,2.60%,19_021,19.0,2.0,4.0,,
Clayton,326,312,95.70%,216,210,97.20%,1.60%,19_022,19.0,2.0,4.0,,
Clinton,727,614,84.50%,668,572,85.60%,1.40%,19_023,19.0,2.0,4.0,,
Crawford,185,179,96.80%,304,289,95.10%,-1.70%,19_024,19.0,2.0,4.0,,
Dallas,561,510,90.90%,689,646,93.80%,3.10%,19_025,19.0,2.0,4.0,,
Davis,109,95,87.20%,80,77,96.30%,10.40%,19_026,19.0,2.0,4.0,,
Decatur,116,99,85.30%,97,95,97.90%,14.80%,19_027,19.0,2.0,4.0,,
Delaware,322,292,90.70%,282,274,97.20%,7.10%,19_028,19.0,2.0,4.0,,
Des Moines,533,485,91.00%,472,413,87.50%,-3.80%,19_029,19.0,2.0,4.0,,
Dickinson,246,224,91.10%,196,185,94.40%,3.70%,19_030,19.0,2.0,4.0,,
Dubuque,"1,075",978,91.00%,"1,120","1,009",90.10%,-1.00%,19_031,19.0,2.0,4.0,,
Emmet,175,162,92.60%,135,131,97.00%,4.80%,19_032,19.0,2.0,4.0,,
Fayette,366,346,94.50%,367,342,93.20%,-1.40%,19_033,19.0,2.0,4.0,,
Floyd,255,223,87.50%,233,198,85.00%,-2.80%,19_034,19.0,2.0,4.0,,
Franklin,197,184,93.40%,152,145,95.40%,2.10%,19_035,19.0,2.0,4.0,,
Fremont,96,92,95.80%,111,106,95.50%,-0.40%,19_036,19.0,2.0,4.0,,
Greene,179,170,95.00%,124,118,95.20%,0.20%,19_037,19.0,2.0,4.0,,
Grundy,164,149,90.90%,252,246,97.60%,7.40%,19_038,19.0,2.0,4.0,,
Guthrie,204,192,94.10%,200,196,98.00%,4.10%,19_039,19.0,2.0,4.0,,
Hamilton,222,213,95.90%,224,198,88.40%,-7.90%,19_040,19.0,2.0,4.0,,
Hancock,213,197,92.50%,167,162,97.00%,4.90%,19_041,19.0,2.0,4.0,,
Hardin,354,332,93.80%,246,233,94.70%,1.00%,19_042,19.0,2.0,4.0,,
Harrison,299,280,93.60%,234,227,97.00%,3.60%,19_043,19.0,2.0,4.0,,
Henry,327,307,93.90%,295,274,92.90%,-1.10%,19_044,19.0,2.0,4.0,,
Howard,199,189,95.00%,160,152,95.00%,0.00%,19_045,19.0,2.0,4.0,,
Humboldt,156,150,96.20%,137,134,97.80%,1.70%,19_046,19.0,2.0,4.0,,
Ida,117,114,97.40%,112,111,99.10%,1.70%,19_047,19.0,2.0,4.0,,
Iowa,222,216,97.30%,222,212,95.50%,-1.90%,19_048,19.0,2.0,4.0,,
Jackson,310,278,89.70%,300,284,94.70%,5.60%,19_049,19.0,2.0,4.0,,
Jasper,490,387,79.00%,479,452,94.40%,19.50%,19_050,19.0,2.0,4.0,,
Jefferson,168,144,85.70%,182,159,87.40%,1.90%,19_051,19.0,2.0,4.0,,
