col0,col1,col2,col3
M1036,Account Use Policies,Configure features related to account use like login attempt lockouts specific login times etc.,.3;.5
M1015,Active Directory Configuration,Configure Active Directory to prevent use of certain techniques; use SID Filtering etc.,.3;.5
M1049,Antivirus/Antimalware,Use signatures or heuristics to detect malicious software.,.3;.5
M1048,Application Isolation and Sandboxing,Restrict execution of code to a virtual environment on or in transit to an endpoint system.,.3;.5
M1013,Application Developer Guidance,This mitigation describes any guidance or training given to developers of applications to avoid introducing security weaknesses that an adversary may be able to take advantage of.,.3;.5
M1047,Audit,Perform audits or scans of systems permissions insecure software insecure configurations etc. to identify potential weaknesses.,.3;.5
M1040,Behavior Prevention on Endpoint,Use capabilities to prevent suspicious behavior patterns from occurring on endpoint systems. This could include suspicious process file API call etc. behavior.,.3;.5
M1046,Boot Integrity,Use secure methods to boot a system and verify the integrity of the operating system and loading mechanisms.,.3;.5
M1045,Code Signing,Enforce binary and application integrity with digital signature verification to prevent untrusted code from executing.,.3;.5
M1043,Credential Access Protection,Use capabilities to prevent successful credential access by adversaries; including blocking forms of credential dumping.,.3;.5
M1053,Data Backup,Take and store data backups from end user systems and critical servers. Ensure backup and storage systems are hardened and kept separate from the corporate network to prevent compromise.,.3;.5
M1042,Disable or Remove Feature or Program,Remove or deny access to unnecessary and potentially vulnerable software to prevent abuse by adversaries.,.3;.5
M1055,Do Not Mitigate,This category is to associate techniques that mitigation might increase risk of compromise and therefore mitigation is not recommended.,.3;.5
M1041,Encrypt Sensitive Information,Protect sensitive information with strong encryption.,.3;.5
M1039,Environment Variable Permissions,Prevent modification of environment variables by unauthorized users and groups.,.3;.5
M1038,Execution Prevention,Block execution of code on a system through application whitelisting blacklisting and/or script blocking.,.3;.5
M1050,Exploit Protection,Use capabilities to detect and block conditions that may lead to or be indicative of a software exploit occurring.,.3;.5
M1037,Filter Network Traffic,Use network appliances to filter ingress or egress traffic and perform protocol-based filtering.,.3;.5
M1035,Limit Access to Resource Over Network,Prevent access to file shares remote access to systems unnecessary services. Mechanisms to limit access may include use of network concentrators RDP gateways etc.,.3;.5
M1034,Limit Hardware Installation,Block users or groups from installing or using unapproved hardware on systems including USB devices.,.3;.5
M1033,Limit Software Installation,Block users or groups from installing unapproved software.,.3;.5
M1032,Multi-factor Authentication,Use two or more pieces of evidence to authenticate to a system; such as username and password in addition to a token from a physical smart card or token generator.,.3;.5
M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,.3;.5
M1030,Network Segmentation,Architect sections of the network to isolate critical systems functions or resources. Use physical and logical segmentation to prevent access to potentially sensitive systems and information. Use a DMZ to contain any internet-facing services that should not be exposed from the internal network.,.3;.5
M1028,Operating System Configuration,Make configuration changes related to the operating system or a common feature of the operating system that result in system hardening against techniques.,.3;.5
M1027,Password Policies,Set and enforce secure password policies for accounts.,.3;.5
M1026,Privileged Account Management,Manage the creation modification use and permissions associated to privileged accounts including SYSTEM and root.,.3;.5
M1025,Privileged Process Integrity,Protect processes with high privileges that can be used to interact with critical system components through use of protected process light anti-process injection defenses or other process integrity enforcement measures.,.3;.5
M1029,Remote Data Storage,Use remote security log and sensitive file storage where access can be controlled better to prevent exposure of intrusion detection log data or sensitive information.,.3;.5
M1022,Restrict File and Directory Permissions,Restrict access by setting directory and file permissions that are not specific to users or privileged accounts.,.3;.5
M1044,Restrict Library Loading,Prevent abuse of library loading mechanisms in the operating system and software to load untrusted code by configuring appropriate library loading mechanisms and investigating potential vulnerable software.,.3;.5
M1024,Restrict Registry Permissions,Restrict the ability to modify certain hives or keys in the Windows Registry.,.3;.5
M1021,Restrict Web-Based Content,Restrict use of certain websites block downloads/attachments block Javascript restrict browser extensions etc.,.3;.5
M1054,Software Configuration,Implement configuration changes to software (other than the operating system) to mitigate security risks associated to how the software operates.,.3;.5
M1020,SSL/TLS Inspection,Break and inspect SSL/TLS sessions to look at encrypted web traffic for adversary activity.,.3;.5
M1019,Threat Intelligence Program,A threat intelligence program helps an organization generate their own threat intelligence information and track trends to inform defensive priorities to mitigate risk.,.3;.5
M1051,Update Software,Perform regular software updates to mitigate exploitation risk.,.3;.5
M1052,User Account Control,Configure Windows User Account Control to mitigate risk of adversaries obtaining elevated process access.,.3;.5
M1018,User Account Management,Manage the creation modification use and permissions associated to user accounts.,.3;.5
M1017,User Training,Train users to to be aware of access or manipulation attempts by an adversary to reduce the risk of successful spearphishing social engineering and other techniques that involve user interaction.,.3;.5
M1016,Vulnerability Scanning,Vulnerability scanning is used to find potentially exploitable software vulnerabilities to remediate them.,.3;.5
