col0,col1,col2,col3,col4
Link Type,System.Links.LinkType,integer,True,
Iteration Path,System.IterationPath,treePath,True,
Iteration ID,System.IterationId,integer,False,
External Link Count,System.ExternalLinkCount,integer,True,
Iteration Level 7,System.IterationLevel7,string,False,
Iteration Level 6,System.IterationLevel6,string,False,
Iteration Level 5,System.IterationLevel5,string,False,
Iteration Level 4,System.IterationLevel4,string,False,
Iteration Level 3,System.IterationLevel3,string,False,
Iteration Level 2,System.IterationLevel2,string,False,
Iteration Level 1,System.IterationLevel1,string,False,
Area Level 7,System.AreaLevel7,string,False,
Area Level 6,System.AreaLevel6,string,False,
Area Level 5,System.AreaLevel5,string,False,
Area Level 4,System.AreaLevel4,string,False,
Area Level 3,System.AreaLevel3,string,False,
Area Level 2,System.AreaLevel2,string,False,
Area Level 1,System.AreaLevel1,string,False,
Team Project,System.TeamProject,string,False,
TF Server,System.TFServer,string,False,
InDeletedTreeFlag,System.InDeletedTreeFlag,integer,False,
InAdminOnlyTreeFlag,System.InAdminOnlyTreeFlag,integer,False,
Hyperlink Count,System.HyperLinkCount,integer,True,
Attached File Count,System.AttachedFileCount,integer,True,
ProjectID,System.ProjectId,integer,True,
Work Item Form,System.WorkItemForm,plainText,True,
Work Item FormID,System.WorkItemFormId,integer,True,
Node Name,System.NodeName,string,True,
Node Type,System.NodeType,string,True,
Area Path,System.AreaPath,treePath,True,
PersonID,System.PersonId,integer,False,
Revised Date,System.RevisedDate,dateTime,True,
Changed Date,System.ChangedDate,dateTime,True,
ID,System.Id,integer,True,
Area ID,System.AreaId,integer,False,
Authorized As,System.AuthorizedAs,string,True,
Title,System.Title,string,False,True
State,System.State,string,False,
Authorized Date,System.AuthorizedDate,dateTime,True,
Watermark,System.Watermark,integer,True,
Rev,System.Rev,integer,True,
Changed By,System.ChangedBy,string,False,
Reason,System.Reason,string,False,True
Assigned To,System.AssignedTo,string,False,
Work Item Type,System.WorkItemType,string,False,True
Created Date,System.CreatedDate,dateTime,True,
Created By,System.CreatedBy,string,False,
Related Links,System.RelatedLinks,string,False,True
Attached Files,System.AttachedFiles,string,False,
Linked Files,System.LinkedFiles,string,False,
Description,System.Description,html,False,
