col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
2,2,4,0,503,1,0,10,4,5,1,0,0,0,
2,2,12,0,503,1,0,9,2,5,2,0,0,0,
2,2,16,0,502,1,0,13,4,3,6,0,0,0,
2,2,17,0,502,1,0,14,5,5,4,0,0,0,
2,2,25,0,502,1,0,7,3,3,1,0,0,0,
2,2,27,0,502,1,0,11,4,1,6,0,0,0,
2,2,30,0,502,-2,0,4,1,1,2,0,0,0,
2,2,34,1,502,1,0,15,6,4,5,0,0,0,
2,2,35,1,502,1,0,13,6,3,4,0,0,0,
2,2,36,0,502,-2,0,5,1,1,3,0,0,0,
2,2,53,0,503,1,0,10,5,2,3,0,0,0,
2,2,73,3,502,1,0,14,2,6,6,0,0,0,
2,2,77,0,502,1,0,10,6,1,3,0,0,0,
2,2,97,0,502,1,0,9,1,2,6,0,0,0,
2,2,115,0,502,1,0,13,2,6,5,0,0,0,
2,2,156,0,502,1,0,9,1,2,6,0,0,0,
2,2,166,0,502,1,0,12,2,6,4,0,0,0,
2,2,177,0,502,1,0,8,4,1,3,0,0,0,
2,2,183,0,502,1,0,10,6,2,2,0,0,0,
2,2,196,0,502,-2,0,5,2,2,1,0,0,0,
2,2,201,0,502,1,0,12,6,4,2,0,0,0,
2,2,214,0,502,-2,0,5,1,2,2,0,0,0,
2,2,218,0,502,1,0,9,2,1,6,0,0,0,
2,2,262,0,502,1,0,10,5,1,4,0,0,0,
2,2,289,0,502,1,0,8,1,6,1,0,0,0,
2,2,295,0,502,1,0,9,4,3,2,0,0,0,
2,2,296,0,502,1,0,6,1,2,3,0,0,0,
2,2,308,0,502,1,0,9,3,3,3,0,0,0,
2,2,311,0,502,1,0,10,4,5,1,0,0,0,
2,2,319,0,502,1,0,11,1,6,4,0,0,0,
2,2,319,1,502,1,0,15,6,6,3,0,0,0,
2,2,327,3,502,1,0,11,3,5,3,0,0,0,
2,2,337,0,502,1,0,10,4,4,2,0,0,0,
2,2,344,0,502,-2,0,5,1,1,3,0,0,0,
2,2,417,0,502,1,0,12,3,3,6,0,0,0,
2,2,422,0,502,1,0,12,5,5,2,0,0,0,
2,2,422,1,502,1,0,15,6,4,5,0,0,0,
2,2,424,2,502,1,0,14,5,6,3,0,0,0,
2,2,426,0,502,1,0,17,5,6,6,0,0,0,
2,2,442,0,502,1,0,7,1,1,5,0,0,0,
2,2,457,0,502,1,0,9,1,3,5,0,0,0,
2,2,461,1,502,1,0,11,6,2,3,0,0,0,
2,2,463,0,502,1,0,16,5,5,6,0,0,0,
2,2,469,0,503,1,0,7,4,1,2,0,0,0,
2,2,490,0,502,1,0,7,1,3,3,0,0,0,
2,2,512,0,502,1,0,12,3,4,5,0,0,0,
2,2,585,0,502,1,0,14,5,4,5,0,0,0,
2,2,605,0,502,1,0,7,3,1,3,0,0,0,
2,2,608,1,502,1,0,15,5,4,6,0,0,0,
2,2,625,0,502,1,0,13,6,4,3,0,0,0,
2,2,630,0,502,1,0,8,1,3,4,0,0,0,
2,2,630,1,502,1,0,11,3,4,4,0,0,0,
2,2,631,0,502,-2,0,5,2,2,1,0,0,0,
2,2,670,0,502,1,0,12,5,5,2,0,0,0,
2,2,694,0,502,1,0,14,5,3,6,0,0,0,
2,2,695,0,502,1,0,11,4,6,1,0,0,0,
2,2,706,0,502,1,0,10,3,2,5,0,0,0,
2,2,713,0,503,1,0,13,2,5,6,0,0,0,
2,2,713,1,503,1,0,8,3,2,3,0,0,0,
2,2,732,0,502,1,0,8,2,5,1,0,0,0,
2,2,740,0,502,1,0,11,6,3,2,0,0,0,
2,2,753,0,502,1,0,12,3,4,5,0,0,0,
2,2,779,0,502,1,0,8,2,1,5,0,0,0,
2,2,783,0,503,1,0,14,5,6,3,0,0,0,
2,2,788,0,502,1,0,13,6,3,4,0,0,0,
2,2,811,0,502,1,0,10,4,1,5,0,0,0,
2,2,814,0,503,1,0,8,1,3,4,0,0,0,
2,2,831,1,502,1,0,8,4,1,3,0,0,0,
2,2,889,0,502,1,0,8,2,5,1,0,0,0,
2,2,910,1,502,1,0,15,6,3,6,0,0,0,
2,2,992,0,502,1,0,9,6,2,1,0,0,0,
2,2,1018,0,502,1,0,12,3,5,4,0,0,0,
2,2,1019,0,503,1,0,11,4,6,1,0,0,0,
2,2,1026,0,502,1,0,11,4,4,3,0,0,0,
2,2,1030,0,502,1,0,10,3,1,6,0,0,0,
2,2,1047,0,502,1,0,6,1,4,1,0,0,0,
2,2,1075,0,502,1,0,10,5,1,4,0,0,0,
2,2,1077,2,502,1,0,7,1,3,3,0,0,0,
2,2,1081,0,503,1,0,15,4,5,6,0,0,0,
2,2,1127,0,502,1,0,14,3,5,6,0,0,0,
2,2,1134,0,502,1,0,12,4,4,4,0,0,0,
2,2,1169,0,502,-2,0,5,2,2,1,0,0,0,
2,2,1170,0,502,1,0,8,5,2,1,0,0,0,
2,2,1205,0,502,1,0,9,1,3,5,0,0,0,
2,2,1211,0,502,1,0,10,3,5,2,0,0,0,
2,2,1275,0,502,1,0,15,6,4,5,0,0,0,
2,2,1293,0,502,1,0,11,1,6,4,0,0,0,
2,2,1305,0,502,1,0,10,1,4,5,0,0,0,
2,2,1316,0,503,1,0,10,4,4,2,0,0,0,
2,2,1316,1,503,1,0,12,2,6,4,0,0,0,
2,2,1483,0,503,1,0,8,1,1,6,0,0,0,
