col0,col1,col2,col3,col4
,,,,
simple,id,int,,A Simple Complex Table
simple,uuid,str,,
simple,index,int,doubleit,
simple,index2,int,,
simple,numcom,str,remove_comma,
simple,indexd3,float,,
simple,categorical,str,,
simple,date,date,,
simple,month,int,;row.date.month,
simple,year,int,;row.date.year,
simple,removecodes,int,^remove_codes,
simple,keepcodes,int,^star_is_none,
simple,recode,int,^bundle.recode(row.removecodes),
simple,codes,str,;row.keepcodes.failed_value,
,,,,
integers,id,int,,Boring INtegers
integers,a,int,,
integers,b,int,doubleit1,
integers,c,int,doubleit2,
integers,d,int,doubleit3,
integers,e,int,int(row.a)*3,
integers,f,int,len(source.name),
integers,g,int,,
integers,h,int,,
integers,i,int,,
integers,j,int,,
,,,,
simple_stats,id,int,^row_number,A Few Stats
simple_stats,float_a,float,cst_double,
simple_stats,float_b,float,cst_double|cst_double,
simple_stats,float_c,float,!ignore;cst_double;cst_double;cst_double|cst_double,
simple_stats,int_a,int,,
simple_stats,int_b,int,;;clear_error,
simple_stats,int_b_codes,str,;row.int_b.failed_value,
simple_stats,str_a,str,upper,
simple_stats,str_b,str,"title|v.replace('A','X')|!ignore",
simple_stats,state,fips/state,^row.int_a|!ignore,
simple_stats,state_name,str,;row.state.name|!ignore,
