col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
Masters,Range,ND,Damp,Anxiety struggle headache sifting anger mind-numbing monotonous dull annoying,Female,,United States,Fargo,"Fargo, ND",-96.7898,46.87719
Masters,Range,IA,Moist,fun hot spicy,Male,,United States,Sioux Center,"Sioux Center, IA",-96.17558,43.07971
Masters,ECS,ND,Damp,I like data. I want to know how to better interpret data. I want to do this in R.,Female,,United States,Bismarck,"Bismarck, ND",-100.78374,46.80833
Other,Range,AK,Damp,Organized Messy Complicated,Female,,United States,Anchorage,"Anchorage, AK",-149.90028,61.21806
Masters,Entomology,ID,Damp,"Complicated, Intrigued, Bewildered, Tearful",Male,,United States,Moscow,"Moscow, ID",-117.00017,46.73239
Masters,Range,KY,Moist,"expanding; experienced at recording, TBD on analyzing/manipulating; currently playing around with it; figuring it out; amicable",Female,,United States,Murray,"Murray, KY",-88.31476,36.61033
Masters,ECS,MN,Moist,arduous necessary okay laborious simplistic remedial,Non-binary,,United States,Moorhead,"Moorhead, MN",-96.76951,46.87386
Masters,ECS,LA,Moist,"Strugglebus, interest, time, frustrating, disinterest,",Male,,United States,Lafayette,"Lafayette, LA",-92.01984,30.22409
Masters,ECS,NC,Moist,"hesitant, necessary, interested, unsure",Female,Oh man I can't stand it!,United States,Raleigh,"Raleigh, NC",-78.63861,35.7721
PhD,ECS,MO,Moist,"love-hate, fragile",Female,,United States,Fayette,"Fayette, MO",-92.68379,39.14587
PhD,ECS,,Moist,"Inevitable, interesting, intriguing, could be frustrating but overall pretty good",Male,,Nigeria,Lagos,"Lagos, Nigeria",3.39467,6.45407
PhD,ECS,,Moist,"Inevitable, interesting, intriguing, could be frustrating but overall pretty good",Male,,Nigeria,Lagos,"Lagos, Nigeria",3.3522,6.53774
Masters,ECS,MN,Damp,"Frustrating, Humbling",Female,,United States,Morris,"Morris, MN",-95.91394,45.58607
Masters,ECS,GA,Damp,"Curious, interested, organized",Female,Oh man I can't stand it!,United States,Athens,"Athens, GA",-83.37794,33.96095
Masters,Range,,Moist,Afraid confused intimidated,Female,,Canada,Saskatoon,"Saskatoon, Canada",-106.66892,52.13238
