col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
994,353.2002336,33715.17,[4][M]-,[M-H]- 354.209227496,12.0,1.0,10.0,0.926021122855018,11.777369467072088,100.0,100.0,92.60211228550179,3.5332108401216265,30.0,20.0,18.520422457100363,72.05363329722199,0,0
250,137.0353828,66430.98,,[M-H]- 138.042679764,2.0,1.0,2.0,1.0,25.262646209508897,100.0,11.111111111111112,100.0,7.5787938628526685,30.0,2.2222222222222223,20.0,59.801016085074885,0,0
713,253.2171257,247746.73,[1][M]-,[M-H-C4H6]- 308.271647801 [M-H-C4H8]- 310.287291445,,11.0,1.0,1.0,100.0,0.0,0.0,100.0,30.0,0.0,0.0,20.0,50.0,1,1
863,309.2799714,6327.56,,[M-H]- 310.287291445,9.0,1.0,9.0,0.101589304626203,0.4883474265378728,100.0,88.88888888888889,10.1589304626203,0.1465042279613618,30.0,17.77777777777778,2.03178609252406,49.9560680982632,0,0
789,281.2489993,162377.59,,[M-H-C2H2]- 308.271647801 [M-H-C2H4]- 310.287291445,,11.0,1.0,1.0,64.81131055095895,0.0,0.0,100.0,19.443393165287684,0.0,0.0,20.0,39.44339316528769,1,1
524,201.0377119,5309.2,,[M-H]- 202.042958926,6.0,1.0,2.0,0.1362493797257859,0.0685850418245506,100.0,11.111111111111112,13.6249379725786,0.0205755125473651,30.0,2.2222222222222223,2.7249875945157203,34.967785329285306,0,0
55,87.0086472,11386.16,,[M-H]- 88.015847891 [M-H-NH3]- 105.042330476,1.0,1.0,2.0,0.0533371625024242,2.573474492910089,100.0,11.111111111111112,5.33371625024242,0.7720423478730267,30.0,2.2222222222222223,1.066743250048484,34.06100782014373,0,0
751,265.1484893,117044.77,[2][M]-,[M-H-C4H6-H2O]- 338.212783874 [M-H-C4H8O2]- 354.209227496,,11.0,1.0,1.0,46.12537175821396,0.0,0.0,100.0,13.837611527464189,0.0,0.0,20.0,33.83761152746419,1,1
1209,462.1767344,5636.52,,,16.0,8.0,1.0,1.0,0.2035045435374663,30.0,0.0,100.0,0.0610513630612399,9.0,0.0,20.0,29.06105136306124,0,0
209,128.0349808,14692.98,,,3.0,8.0,1.0,0.9327924809948,3.936527488921036,30.0,0.0,93.27924809948,1.1809582466763109,9.0,0.0,18.655849619896,28.83680786657231,0,0
654,235.1007163,9319.96,,,10.0,8.0,1.0,0.8932072945405028,1.7217982298060142,30.0,0.0,89.3207294540503,0.5165394689418042,9.0,0.0,17.86414589081006,27.380685359751865,0,0
1132,401.3019155,10601.3,,,15.0,8.0,1.0,0.884483316057948,2.249959522500708,30.0,0.0,88.4483316057948,0.6749878567502122,9.0,0.0,17.689666321158963,27.364654177909177,0,0
