col0,col1,col2,col3,col4,col5,col6
stock.stock_inventory_1,INVENTAIRE INTIAL DEMO,base.main_company,stock.stock_location_stock,product.product_product_100,product.product_uom_unit,45
,,,stock.stock_location_stock,product.product_product_101,product.product_uom_unit,25
,,,stock.stock_location_stock,product.product_product_102,product.product_uom_unit,16
,,,stock.stock_location_stock,product.product_product_103,product.product_uom_unit,12
,,,stock.stock_location_stock,product.product_product_104,product.product_uom_unit,10
,,,stock.stock_location_stock,product.product_product_105,product.product_uom_unit,45
,,,stock.stock_location_stock,product.product_product_106,product.product_uom_unit,25
,,,stock.stock_location_stock,product.product_product_107,product.product_uom_unit,16
,,,stock.stock_location_stock,product.product_product_108,product.product_uom_unit,12
,,,stock.stock_location_stock,product.product_product_109,product.product_uom_unit,10
,,,stock.stock_location_stock,product.product_product_110,product.product_uom_unit,45
,,,stock.stock_location_stock,product.product_product_111,product.product_uom_unit,25
,,,stock.stock_location_stock,product.product_product_112,product.product_uom_unit,16
,,,stock.stock_location_stock,product.product_product_113,product.product_uom_unit,12
,,,stock.stock_location_stock,product.product_product_114,product.product_uom_unit,10
,,,stock.stock_location_stock,product.product_product_115,product.product_uom_unit,45
,,,stock.stock_location_stock,product.product_product_116,product.product_uom_unit,25
,,,stock.stock_location_stock,product.product_product_117,product.product_uom_unit,16
,,,stock.stock_location_stock,product.product_product_118,product.product_uom_unit,12
,,,stock.stock_location_stock,product.product_product_119,product.product_uom_unit,10
,,,stock.stock_location_stock,product.product_product_120,product.product_uom_unit,45
,,,stock.stock_location_stock,product.product_product_121,product.product_uom_unit,25
,,,stock.stock_location_stock,product.product_product_122,product.product_uom_unit,16
,,,stock.stock_location_stock,product.product_product_123,product.product_uom_unit,12
,,,stock.stock_location_stock,product.product_product_124,product.product_uom_unit,10
,,,stock.stock_location_stock,product.product_product_125,product.product_uom_unit,45
,,,stock.stock_location_stock,product.product_product_126,product.product_uom_unit,25
,,,stock.stock_location_stock,product.product_product_127,product.product_uom_unit,16
,,,stock.stock_location_stock,product.product_product_128,product.product_uom_unit,12
,,,stock.stock_location_stock,product.product_product_129,product.product_uom_unit,10
,,,stock.stock_location_stock_1,product.product_product_100,product.product_uom_unit,45
,,,stock.stock_location_stock_1,product.product_product_101,product.product_uom_unit,25
,,,stock.stock_location_stock_1,product.product_product_102,product.product_uom_unit,16
,,,stock.stock_location_stock_1,product.product_product_103,product.product_uom_unit,12
,,,stock.stock_location_stock_1,product.product_product_104,product.product_uom_unit,10
,,,stock.stock_location_stock_1,product.product_product_105,product.product_uom_unit,45
,,,stock.stock_location_stock_1,product.product_product_106,product.product_uom_unit,25
,,,stock.stock_location_stock_1,product.product_product_107,product.product_uom_unit,16
,,,stock.stock_location_stock_1,product.product_product_108,product.product_uom_unit,12
,,,stock.stock_location_stock_1,product.product_product_109,product.product_uom_unit,10
,,,stock.stock_location_stock_1,product.product_product_110,product.product_uom_unit,45
,,,stock.stock_location_stock_1,product.product_product_111,product.product_uom_unit,25
,,,stock.stock_location_stock_1,product.product_product_112,product.product_uom_unit,16
,,,stock.stock_location_stock_1,product.product_product_113,product.product_uom_unit,12
,,,stock.stock_location_stock_1,product.product_product_114,product.product_uom_unit,10
,,,stock.stock_location_stock_1,product.product_product_115,product.product_uom_unit,45
,,,stock.stock_location_stock_1,product.product_product_116,product.product_uom_unit,25
,,,stock.stock_location_stock_1,product.product_product_117,product.product_uom_unit,16
,,,stock.stock_location_stock_1,product.product_product_118,product.product_uom_unit,12
,,,stock.stock_location_stock_1,product.product_product_119,product.product_uom_unit,10
,,,stock.stock_location_stock_1,product.product_product_120,product.product_uom_unit,45
,,,stock.stock_location_stock_1,product.product_product_121,product.product_uom_unit,25
,,,stock.stock_location_stock_1,product.product_product_122,product.product_uom_unit,16
,,,stock.stock_location_stock_1,product.product_product_123,product.product_uom_unit,12
,,,stock.stock_location_stock_1,product.product_product_124,product.product_uom_unit,10
,,,stock.stock_location_stock_1,product.product_product_125,product.product_uom_unit,45
,,,stock.stock_location_stock_1,product.product_product_126,product.product_uom_unit,25
,,,stock.stock_location_stock_1,product.product_product_127,product.product_uom_unit,16
,,,stock.stock_location_stock_1,product.product_product_128,product.product_uom_unit,12
,,,stock.stock_location_stock_1,product.product_product_129,product.product_uom_unit,10
