col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
trust,Trust,https://trustwallet.com/,"Trust Wallet is a decentralized multi-coin cryptocurrency wallet. Buy crypto, explore dapps, swap assets, and more while keeping control of your keys. ",,,,,,,,,,,,,,
ambo,Ambo,https://www.ambo.io/,Cut straight to investing and get your first investment within minutes of downloading the app,,,,,,,,,,,,,,
argent,Argent,https://www.argent.xyz/,"One tap to earn interest & invest; borrow, store and send. Own it.",,,,,,,,,,,,,,
dharma,Dharma,https://www.dharma.io/,"Dharma is your portal to DeFi. No more seed phrases, no more Chrome extensions.",,,,,,,,,,,,,,
imtoken,imToken,https://token.im/,imToken is an easy and secure digital wallet trusted by millions,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
authereum,Authereum,https://authereum.com/,"No downloads, no seed phrases. Any browser, any time, mobile or desktop",,,,,,,,,,,,,,
portis,Portis,https://www.portis.io/,The non-custodial blockchain wallet that makes apps simple for everyone,,,,,,,,,,,,,,
metamask,MetaMask,https://metamask.io/,Start exploring blockchain applications in seconds.  Trusted by over 1 million users worldwide,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gnosis,Gnosis Safe,https://gnosis-safe.io/,The most trusted platform to store digital assets on Ethereum,,,,,,,,,,,,,,
torus,Torus,https://toruswallet.io/,One-Click login for Web 3.0,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,FALSE
coinbase,Coinbase Wallet,https://wallet.coinbase.com/,The secure app to store crypto yourself,,,,,,,,,,,,,,
ledger,Ledger,https://www.ledger.com/,Keep your assets safe with the highest security standards,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
trezor,Trezor,https://trezor.io/,The First and Original Hardware Wallet,,,,,,,,,,,,,,
monolith,Monolith,https://monolith.xyz/,The world's only self-custodial wallet paired with Visa Debit Card. Available in the UK & EU and usable globally.,,,,,,,,,,,,,,
mycrypto,MyCrypto,https://www.mycrypto.com/,"MyCrypto is an interface for managing all of your accounts. Swap, send, and buy crypto with wallets like MetaMask, Ledger, Trezor, and more.",,,,,,,,,,,,,,
rainbow,Rainbow,https://rainbow.me/,A better home for your Ethereum assets,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
squarelink,SquareLink,https://squarelink.com/,"Squarelink provides a shortcut to the blockchain ecosystem, without compromising security and privacy",,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
myetherwallet,MyEtherWallet,https://www.myetherwallet.com/,"A free, client-side interface helping you interact with the Ethereum blockchain",,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
alpha,Alpha Wallet,https://alphawallet.com/,"Fully open-source Ethereum wallet that leverages the secure enclave on mobile, offers full testnet support and embraces TokenScript standard.   ",,,,,,,,,,,,,,
enjin,Enjin,https://enjin.io/wallet,"Impenetrable, feature-packed, and convenient—built for traders, gamers, and developers",,,,,,,,,,,,,,
status,Status,http://status.im/,"Secure messaging app, crypto wallet, and Web3 browser built with state-of-the-art technology",,,,,,,,,,,,,,
zengo,ZenGo,https://zengo.com/,"ZenGo is the first keyless crypto wallet. With ZenGo, there are no private keys, passwords or seed phrases to manage or lose. Buy, trade, earn and store Ethereum with unprecedented simplicity and safety",,,,,,,,,,,,,,
pillar,Pillar Project,https://pillarproject.io/,"Non-custodial, community-owned wallet with its own L2 Payment Network.",,,,,,,,,,,,,,
