col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,1,bismillah,besmele,,8192,yellow,0,41,Rahman (ve) rahim (olan) Allah'ın adıyla.
1,7,"Kendilerine lütuf ve ikramda 
bulunduğun kimselerin yolu",lütuf ve ikram,,8192,yellow,0,55,Kendilerine lütuf ve ikramda bulunduğun kimselerin yolu
114,6,,"vesvese, sığınma",,8192,yellow,0,89,"Gerek cinlerden, gerek insanlardan(olan bütün vesvesecilerin şerrinden Allah'a sığınırım!"
112,3,Varlığı kendindendir,,,8192,yellow,0,29,"O, doğurmamış ve doğmamıştır."
103,3,,salih mümin,,8192,red,0,119,"Bundan ancak iman edip iyi ameller işleyenler, birbirlerine hakkı tavsiye edenler ve sabrı tavsiye edenler müstesnadır."
5,7,duyduk ve itaat ettik ahdi,ahit,,16384,green,0,193,"Allah'ın, üzerinizdeki nimetini ve ""İşittik, itaat ettik"" dediğinizde sizden aldığı ve kendisiyle sizi bağladığı ahdini hatırlayın. Allah'tan korkun, çünkü Allah göğüslerin özünü çok iyi bilir."
85,11,Nasıl cennete gidilir tarif edilmiş,cennet,,16384,red,0,102,İnanan ve iyi amel yapanlar için de altından ırmaklar akan cennetler vardır. İşte büyük kurtuluş odur.
1,5,,ibadet,,1,yellow,0,52,"Ancak sana hizmet eder, ancak senden yardım dileriz."
1,2,,övgü,,16384,red,0,34,"Övgü, evrenlerin Rabbi ALLAH'adır."
113,1,,sığınma,,16384,green,0,44,De ki: “Ben ağaran sabahın Rabbine sığınırım
112,1,"Tek olma, biricik olma",tevhid,,16384,green,0,23,"De ki: O, Allah birdir."
