col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
3836,,3836,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,,,,,,
5,3836.0,5,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,,,,,
7,5.0,7,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,,,
268,7.0,268,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,,
271,268.0,271,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica fasciata,
273,268.0,273,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica mexicana,
275,268.0,275,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica placozona,
277,268.0,277,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica gielisi,
279,268.0,279,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica cretosa,
281,268.0,281,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica buergersi,
283,268.0,283,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Ochyroticinae,,Ochyrotica,Ochyrotica concursa,
16,3836.0,16,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Macropiratidae,,,,,
3060,16.0,3060,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Macropiratidae,,,Agdistopis,,
3063,3060.0,3063,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Macropiratidae,,,Agdistopis,Agdistopis halieutica,
3065,3060.0,3065,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Macropiratidae,,,Agdistopis,Agdistopis sinhala,
3069,3060.0,3069,"Gielis, C. & Hobern, D.",2020-07-16,,False,Holocene,terrestrial,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Macropiratidae,,,Agdistopis,Agdistopis griveaudi,
