col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Lettuce,Broccoli,Cucumber,Cauliflower,Write-In,Text,"Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Apple","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Banana","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Kiwi","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Watermelon","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Strawberry","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Grapefruit","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Write-In","Best Fruits (Three Winners)

Next to each fruit, click on the button under your preferred ranking. There should be no more than one ranking in each row, and no more than one fruit marked in each column. Do not skip any columns.
You can rank as few or as many fruits as you like, but the only way to vote against a particular fruit is to rank everything. Your later rankings will not impact your earlier rankings. - Write-In - Text"
"{""ImportId"":""startDate"",""timeZone"":""America/New_York""}","{""ImportId"":""endDate"",""timeZone"":""America/New_York""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/New_York""}","{""ImportId"":""_recordId""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID1_1""}","{""ImportId"":""QID1_2""}","{""ImportId"":""QID1_3""}","{""ImportId"":""QID1_4""}","{""ImportId"":""QID1_5""}","{""ImportId"":""QID1_5_TEXT""}","{""ImportId"":""QID3_1""}","{""ImportId"":""QID3_2""}","{""ImportId"":""QID3_3""}","{""ImportId"":""QID3_4""}","{""ImportId"":""QID3_5""}","{""ImportId"":""QID3_6""}","{""ImportId"":""QID3_7""}","{""ImportId"":""QID3_3_TEXT""}"
4/13/2020 15:41,4/13/2020 15:42,IP Address,100,15,TRUE,4/13/2020 15:42,R_3QEQ85E7gV2DuyG,email,EN,1,2,3,4,,,1,2,3,4,5,6,,
4/13/2020 15:38,4/13/2020 15:42,IP Address,100,257,TRUE,4/13/2020 15:42,R_1ikP1jSJLdWUEKs,email,EN,2,3,4,1,,,6,3,2,1,4,5,,
4/13/2020 15:38,4/13/2020 15:43,IP Address,100,285,TRUE,4/13/2020 15:43,R_22G3akvxq7ggl01,email,EN,3,5,2,1,4,Kale,5,4,3,2,6,1,7,Pineapple
4/13/2020 15:42,4/13/2020 15:43,IP Address,100,88,TRUE,4/13/2020 15:43,R_2VsGZJKYqjDtYQ7,email,EN,4,2,3,1,,,6,5,3,2,1,4,,
4/13/2020 15:40,4/13/2020 15:52,IP Address,100,741,TRUE,4/13/2020 15:52,R_300GN9Myv0Dad3L,email,EN,1,3,2,,,,5,4,3,2,1,7,,
4/13/2020 15:54,4/13/2020 15:55,IP Address,100,85,TRUE,4/13/2020 15:55,R_21yNGL1wKB5ZCPL,email,EN,4,2,5,3,1,carrot,7,6,3,5,1,2,4,peach
4/13/2020 16:15,4/13/2020 16:16,IP Address,100,92,TRUE,4/13/2020 16:16,R_2SdI8sTvnYmvnl8,email,EN,4,2,1,3,5,Spinach,2,5,4,3,6,1,7,Raspberry
4/13/2020 16:17,4/13/2020 16:18,IP Address,100,89,TRUE,4/13/2020 16:18,R_2qdAEAZ9ODwFYYx,email,EN,1,4,2,3,,,7,6,3,4,5,2,,
