col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
B1,Connect down to Arduino,ARDUINO_UNO_R3_SHIELDNOLABELS,UNO_R3_SHIELD_NOLABELS,Arduino R3 Shield Footprint,,,,,,
B2,Connect up to motor shield,ARDUINO_UNO_R3_SHIELDNOLABELS,UNO_R3_SHIELD_NOLABELS,Arduino R3 Shield Footprint,,,,,,
C1,100u,CPOL-EUE2-5,E2-5,"POLARIZED CAPACITOR, European symbol",,,,C,,
C2,100u,CPOL-EUE2-5,E2-5,"POLARIZED CAPACITOR, European symbol",,,,C,,
C4,100nF,C-EUC0805,C0805,"CAPACITOR, European symbol",,,,,,
C5,330uF,C-EUC0805,C0805,"CAPACITOR, European symbol",,,,,,
C9,100n,C-EUC0805,C0805,"CAPACITOR, European symbol",,,,C,,
D1,1N5408,1N5408,DO15-12,DIODE,,,,,,
IC2,LM358D,LM358D,SO08,OP AMP also LM158; LM258; LM2904,,,,,,
J1,Pi Power Jack,POWER_JACKPTH_BREAD,POWER_JACK_PTH_BREAD,Power Jack Connector,,PRT-10811,,,,
J2,"Header - Right angled, female",CONN_031X03_2.54MM_RA_FEMALE,1X03,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
J3,Pi Connection,CONN_041X04_1.24MM_RA_MALE,1X04_1.24MM_RA_MALE,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
J4,,CONN_041X04_1.24MM_RA_MALE,1X04_1.24MM_RA_MALE,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
J5,IR Sensors,CONN_06SILK_FEMALE_PTH,1X06,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,CONN-08437,,,,
J6,Switch A + B,CONN_03X22X03_2.54MM_RA_MALE,2X3,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
J7,Switch C + D,CONN_03X22X03_2.54MM_RA_MALE,2X3,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
J8,Switch E + F,CONN_03X22X03_2.54MM_RA_MALE,2X3,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
J10,LED + Radio,CONN_04X22X4_1.24MM_RA_MALE,2X4,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
JP2,Bypass Power Control,JUMPER-SMT_2_NO_SILK_ROUND,SMT-JUMPER_2_NO_SILK_ROUND,Normally open jumper,,,,,,
JP3,Enable Hold to Reset,JUMPER-SMT_2_NC_TRACE_SILK,SMT-JUMPER_2_NC_TRACE_SILK,Normally closed trace jumper,,,,,,
JP4,Route 15 to external,JUMPER-SMT_3_1-NC_TRACE_SILK,SMT-JUMPER_3_1-NC_TRACE_SILK,Normally closed trace jumper (1 of 2 connections),,,,,,
JP5,,CONN_11,1X11,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
JP6,,CONN_11,1X11,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
JP7,,M07,1X07,Header 7,,,,,,
Q1,BC337,BC337,TO92,NPN Transistor,,,,,,
Q2,2N3906,2N3906,TO92D,PNP TRANSISTOR,,,,,,
Q3,BC547,BC547,TO92,NPN Transistor,Pull high until we get comparitor high output,,,,,
R1,100,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
R2,22.1k,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
R3,22k,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
R4,16.2k,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
R5,221k,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
R7,1k,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
R8,1k,R-US_R0805,R0805,"RESISTOR, American symbol",Pull the switch high,,,,,
R9,1k,R-US_R0805,R0805,"RESISTOR, American symbol",,,,,,
U3,SN74HC595DR,SN74HC595HCD,SO16,8-Bit Shift Register (Serial to Parallel),,IC-11325,,,SN74HC165DR,
VR1,10k,TRIMPOT-PTH-10MM-KNOB-1/2W-10%,TRIMPOT-PTH-3386U,Trimming Potentiometer (Trimpot),,RES-09730,COM-09806,,10k,
