col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
0,5000,1,0,10,0,0,minizinc_fw,0,1.2,1.05,4020162.0,3518410.08,160976870.0,0.12,0.11,0.0068166666666666,1990.217083333333
1,5000,1,0,10,0,0,ogsa_fw,0,1.2,1.04,4020162.0,3486819.65,160976870.0,0.13,0.11,0.00581875,8.085015624999999
2,5000,1,3,10,0,0,minizinc_fw,0,1.2,1.04,4020162.0,3499711.15,160976870.0,0.13,0.11,0.0066785714285714,2051.6771428571437
3,5000,1,3,10,0,0,ogsa_fw,0,1.2,1.04,4020162.0,3488682.97,160976870.0,0.13,0.11,0.0062387096774193,8.42284193548387
4,5000,1,6,10,0,0,minizinc_fw,0,1.2,1.07,4020162.0,3597663.81,160976870.0,0.11,0.11,0.0093733333333333,3840.97
5,5000,1,6,10,0,0,ogsa_fw,0,1.2,1.04,4020162.0,3482082.6,160976870.0,0.13,0.11,0.007724,8.645831999999999
6,5000,1,9,10,0,0,minizinc_fw,0,1.2,1.04,4020162.0,3479324.86,160976870.0,0.13,0.11,0.0073846153846153,3257.5373000000004
7,5000,1,9,10,0,0,ogsa_fw,0,1.2,1.03,4020162.0,3461329.98,160976870.0,0.14,0.11,0.0059441176470588,8.54305588235294
8,5000,1,0,10,0,0,minizinc_fw,1,1.19,1.05,4000163.0,3531368.7,161946596.0,0.12,0.13,0.0069521739130434,2520.7013
9,5000,1,0,10,0,0,ogsa_fw,1,1.19,1.05,4000163.0,3542570.1,161946596.0,0.11,0.13,0.00754,7.865895
10,5000,1,3,10,0,0,minizinc_fw,1,1.19,1.05,4000163.0,3548611.75,161946596.0,0.11,0.13,0.0085555555555555,2198.5244388888887
11,5000,1,3,10,0,0,ogsa_fw,1,1.19,1.05,4000163.0,3532261.21,161946596.0,0.12,0.13,0.0072545454545454,7.969431818181818
12,5000,1,6,10,0,0,minizinc_fw,1,1.19,1.04,4000163.0,3521813.59,161946596.0,0.12,0.13,0.0063,2164.149629629629
13,5000,1,6,10,0,0,ogsa_fw,1,1.19,1.03,4000163.0,3460335.79,161946596.0,0.13,0.13,0.0065321428571428,8.165567857142857
14,5000,1,9,10,0,0,minizinc_fw,1,1.19,1.05,4000163.0,3531021.3,161946596.0,0.12,0.13,0.0070399999999999,3289.314396
15,5000,1,9,10,0,0,ogsa_fw,1,1.19,1.01,4000163.0,3417685.96,161946596.0,0.15,0.13,0.0069448275862068,8.151155172413793
