col0,col1,col2,col3,col4
0,Firelink Dagger,0,1000000,-
1,Firelink Spear,0,1020000,-
2,Firelink Sword,0,1070000,-
3,Firelink Rapier,0,1090000,-
4,Greatwood Club,0,2010000,-
5,Irithyll Lance,0,2020000,-
6,Fume Sword,0,2030000,-
7,Machete,0,6000000,-
8,Demon's Axe,0,6020000,-
9,,0,6040000,-
10,Moonlight Sword,0,6050000,-
11,Pontiff Knight Greatsword,0,4030000,-
12,Smelter Hammer,0,4040000,-
13,Drake Fist,0,4050000,-
14,Irithyll Warpick,0,5000000,-
15,Tailbone Club,0,5010000,-
16,Irithyll Mace,0,5050000,-
17,Wooden Mallet,0,3020000,-
18,Hallowed Sword,0,3000000,-
19,Sunlight Greatsword,0,7000000,-
20,Hallowed Greatsword,0,7010000,-
21,Velka's Rapier,0,7080000,-
22,Pursuer's Ultra Greatsword,0,7050000,-
23,Bloodletter,0,7120000,-
24,Locust Arm,0,16050000,-
25,Beast Cutter,0,8000000,-
26,Beasthunter Saif,0,8010000,-
27,Boom Hammer,0,8020000,-
28,Burial Blade,0,8110000,-
29,Burial Scythe,0,8060000,-
30,Chikage,0,8250000,-
31,Church Pick,0,8170000,-
32,Hunter Axe,0,9000000,-
33,Kirkhammer,0,9010000,-
34,Twinspears of the Forlorn,0,9200000,-
35,Nil Blade,0,9130000,-
36,Sanguinus,0,10000000,-
37,Tonitrus,0,10010000,-
38,Blades of Mercy,0,10030000,-
39,Balder Side Sword,0,10090000,-
40,Black Dragon Greataxe,0,12000000,-
41,Black Dragon Greatsword,0,12050000,-
42,Black Dragon Sword,0,11010000,-
43,Blind,0,16000000,-
44,Blueblood Sword,0,16100000,-
45,Bramd,0,14010000,-
46,Channeler's Trident,0,14060000,-
47,Marvelous Zweihander,0,14150000,-
48,Abyssal Greatsword,0,13600000,-
49,Crystal Straight Sword,0,14040000,-
50,Demon's Great Axe,0,13060000,-
51,Demon's Great Hammer,0,13170000,-
52,Demon's Machete,0,13160000,-
53,Demon's Spear,0,13220000,-
54,Dozer Axe,0,13240000,-
55,Dragon Bone Fist,0,13050000,-
56,Dragon Bone Smasher,0,13400000,-
57,Dragon Greatsword,0,20000000,-
58,Dragon King Greataxe,0,20180000,-
59,Drake Sword,0,20210000,-
60,Abyssal Blade,0,20220000,-
61,Sage's Stiletto,0,20230000,-
62,Giant's Halberd,0,20070000,-
63,Golem Axe,0,21170000,-
64,Grant,0,21190000,-
65,Gravelord Sword,0,20120000,-
66,Great Lord Greatsword,0,22100000,-
67,Greatsword of Artorias,0,22120000,-
68,Guillotine Axe,0,22130000,-
69,Hands of God,0,23000000,-
70,Rune Sword,268435456,58000000,-
71,Scraping Spear,268435456,58001000,-
72,Server,268435456,58002000,-
73,Silver Knight Spear,268435456,58003000,-
74,Silver Knight Straight Sword,268435456,19000000,-
75,Stone Greatsword,268435456,19001000,-
76,Titanite Catch Pole,268435456,19002000,-
77,Istarelle,268435456,19003000,-
78,Kris Blade,268435456,23000000,-
79,Priscilla's Scythe,268435456,23001000,-
80,Makoto,268435456,88000000,-
81,Man Serpent Greatsword,268435456,88001000,-
82,Moonlight Butterfly Horn,268435456,88002000,-
83,Morion Great Blade,268435456,88003000,-
84,Needle of Eternal Agony,268435456,73000000,-
85,Obsidian Greatsword,268435456,73001000,-
86,Penetrating Sword,268435456,73002000,-
87,Phosophrescent Pole,268435456,73003000,-
88,Quelaag's Fury Sword,268435456,70000000,-
89,Meat Cleaver,268435456,70001000,-
90,Spiral Greatsword,268435456,70002000,-
91,Beast Claw,268435456,70003000,-
