col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
031818Xim_WT_AO9,1.0,7187,TE,269.43,229.88,3.7067,3121.2,22400000.0,3736.3,26900000.0,191.58,1380000.0,1155.0,8300000.0,319.55,2300000.0,
031818Xim_WT_AO9,2.0,5858,TE,187.83,289.44,3.1763,1957.0,11500000.0,78.137,458000.0,73.157,429000.0,1134.9,6650000.0,263.45,1540000.0,
031818Xim_WT_AO9,3.0,5280,TE,234.94,314.74,3.4348,2367.0,12500000.0,84.38,446000.0,136.16,719000.0,1107.4,5850000.0,341.14,1800000.0,
031818Xim_WT_AO9,4.0,9907,TE,298.03,324.35,6.1497,1611.5,16000000.0,60.59,600000.0,42.227,418000.0,1157.0,11500000.0,258.32,2560000.0,
031818Xim_WT_AO9,5.0,20394,TE,192.35,202.25,8.9114,1687.4,34400000.0,80.967,1650000.0,38.16,778000.0,1154.9,23600000.0,221.85,4520000.0,
031818Xim_WT_AO9,5.2,20394,TE,192.35,202.25,8.9114,2380.731,34400000.0,89.332,1650000.0,39.964,778000.0,1163.905,23600000.0,268.402,4520000.0,
031818Xim_WT_AO9,6.0,7597,TE,305.27,189.85,10.708,2252.2,17100000.0,3043.8,23100000.0,174.92,1330000.0,1140.3,8660000.0,266.1,2020000.0,
031818Xim_WT_AO9,7.0,21921,TE,139.29,315.21,16.974,1486.3,32600000.0,207.01,4540000.0,45.227,991000.0,1061.4,23300000.0,231.77,5080000.0,
031818Xim_WT_AO9,7.2,21921,TE,139.29,315.21,16.974,1987.971,32600000.0,127.044,4540000.0,51.144,991000.0,1111.649,23300000.0,294.372,5080000.0,
031818Xim_WT_AO9,8.0,6308,TE,352.37,220.27,15.805,2605.8,16400000.0,3303.6,20800000.0,125.43,791000.0,1122.2,7080000.0,267.84,1690000.0,
031818Xim_WT_AO9,9.0,9330,TE,372.18,284.7,16.391,2508.7,23400000.0,3315.4,30900000.0,136.55,1270000.0,1114.0,10400000.0,226.35,2110000.0,
031818Xim_WT_AO9,10.0,6898,TE,314.16,366.02,16.182,1868.3,12900000.0,63.314,437000.0,49.526,342000.0,1146.9,7910000.0,286.66,1980000.0,
031818Xim_WT_AO9,11.0,9937,TE,257.95,142.93,20.292,2826.6,28100000.0,3139.4,31200000.0,113.07,1120000.0,1111.9,11000000.0,171.08,1700000.0,
031818Xim_WT_AO9,12.0,18468,TE,233.38,398.02,23.26,2226.1,41100000.0,71.466,1320000.0,36.527,675000.0,1088.2,20100000.0,308.05,5690000.0,
031818Xim_WT_AO9,13.0,11840,ICM,98.085,232.02,27.581,1963.6,23200000.0,68.209,808000.0,85.632,1010000.0,1109.6,13100000.0,264.24,3130000.0,
031818Xim_WT_AO9,14.0,11392,ICM,112.73,271.13,30.942,1051.0,12000000.0,107.12,1220000.0,320.02,3650000.0,1173.0,13400000.0,102.0,1160000.0,
