col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"8,243",282,3.40%,"7,350",617,8.40%,145.40%,19_001,19.0,2.0,4.0,,
Adams,"4,482",216,4.80%,"3,930",361,9.20%,90.60%,19_002,19.0,2.0,4.0,,
Allamakee,"14,675",366,2.50%,"14,407","1,367",9.50%,280.40%,19_003,19.0,2.0,4.0,,
Appanoose,"13,721","1,297",9.50%,"12,698","2,116",16.70%,76.30%,19_004,19.0,2.0,4.0,,
Audubon,"6,830",205,3.00%,"6,032",345,5.70%,90.60%,19_005,19.0,2.0,4.0,,
Benton,"25,308",622,2.50%,"26,734","1,990",7.40%,202.90%,19_006,19.0,2.0,4.0,,
Black Hawk,"128,012","8,778",6.90%,"129,276","15,536",12.00%,75.30%,19_007,19.0,2.0,4.0,,
Boone,"26,224",773,2.90%,"26,072","2,222",8.50%,189.10%,19_008,19.0,2.0,4.0,,
Bremer,"23,325",501,2.10%,"23,460","1,064",4.50%,111.20%,19_009,19.0,2.0,4.0,,
Buchanan,"21,093",674,3.20%,"20,910","1,457",7.00%,118.10%,19_010,19.0,2.0,4.0,,
Buena Vista,"20,411",740,3.60%,"19,601","1,996",10.20%,180.90%,19_011,19.0,2.0,4.0,,
Butler,"15,305",406,2.70%,"14,341","1,008",7.00%,165.00%,19_012,19.0,2.0,4.0,,
Calhoun,"11,115",440,4.00%,"9,671",807,8.30%,110.80%,19_013,19.0,2.0,4.0,,
Carroll,"21,421",632,3.00%,"20,674","1,331",6.40%,118.20%,19_014,19.0,2.0,4.0,,
Cass,"14,684",589,4.00%,"13,758","1,535",11.20%,178.20%,19_015,19.0,2.0,4.0,,
Cedar,"18,187",467,2.60%,"18,006","1,069",5.90%,131.20%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"46,447","2,026",4.40%,"43,609","5,126",11.80%,169.50%,19_017,19.0,2.0,4.0,,
Cherokee,"13,035",367,2.80%,"11,409",745,6.50%,131.90%,19_018,19.0,2.0,4.0,,
Chickasaw,"13,095",396,3.00%,"12,017",716,6.00%,97.00%,19_019,19.0,2.0,4.0,,
Clarke,"9,133",528,5.80%,"9,086","1,220",13.40%,132.30%,19_020,19.0,2.0,4.0,,
Clay,"17,372",613,3.50%,"16,617","1,570",9.40%,167.80%,19_021,19.0,2.0,4.0,,
Clayton,"18,678",420,2.20%,"17,463","1,083",6.20%,175.80%,19_022,19.0,2.0,4.0,,
Clinton,"50,149","3,251",6.50%,"48,934","6,889",14.10%,117.20%,19_023,19.0,2.0,4.0,,
Crawford,"16,942",723,4.30%,"16,416","1,623",9.90%,131.70%,19_024,19.0,2.0,4.0,,
Dallas,"40,750",798,2.00%,"61,950","3,303",5.30%,172.30%,19_025,19.0,2.0,4.0,,
Davis,"8,541",301,3.50%,"8,562",663,7.70%,119.70%,19_026,19.0,2.0,4.0,,
Decatur,"8,689",621,7.10%,"8,231","1,351",16.40%,129.70%,19_027,19.0,2.0,4.0,,
Delaware,"18,404",572,3.10%,"17,205","1,372",8.00%,156.60%,19_028,19.0,2.0,4.0,,
Des Moines,"42,351","2,905",6.90%,"41,058","6,802",16.60%,141.50%,19_029,19.0,2.0,4.0,,
Dickinson,"16,424",455,2.80%,"16,623",938,5.60%,103.70%,19_030,19.0,2.0,4.0,,
Dubuque,"89,143","3,054",3.40%,"93,072","8,478",9.10%,165.90%,19_031,19.0,2.0,4.0,,
Emmet,"11,027",392,3.60%,"10,241",945,9.20%,159.60%,19_032,19.0,2.0,4.0,,
Fayette,"22,008","1,150",5.20%,"20,164","2,249",11.20%,113.40%,19_033,19.0,2.0,4.0,,
Floyd,"16,900",822,4.90%,"15,910","1,664",10.50%,115.00%,19_034,19.0,2.0,4.0,,
Franklin,"10,704",323,3.00%,"10,540",844,8.00%,165.40%,19_035,19.0,2.0,4.0,,
Fremont,"8,010",463,5.80%,"7,345",809,11.00%,90.50%,19_036,19.0,2.0,4.0,,
Greene,"10,366",501,4.80%,"9,251",895,9.70%,100.20%,19_037,19.0,2.0,4.0,,
Grundy,"12,369",191,1.50%,"12,177",460,3.80%,144.60%,19_038,19.0,2.0,4.0,,
Guthrie,"11,353",431,3.80%,"10,833",732,6.80%,78.00%,19_039,19.0,2.0,4.0,,
Hamilton,"16,438",516,3.10%,"15,238","1,361",8.90%,184.50%,19_040,19.0,2.0,4.0,,
Hancock,"12,100",285,2.40%,"11,046",787,7.10%,202.50%,19_041,19.0,2.0,4.0,,
Hardin,"18,812",667,3.50%,"17,144","1,589",9.30%,161.40%,19_042,19.0,2.0,4.0,,
Harrison,"15,666",726,4.60%,"15,328","1,451",9.50%,104.30%,19_043,19.0,2.0,4.0,,
Henry,"20,336",791,3.90%,"19,929","2,336",11.70%,201.40%,19_044,19.0,2.0,4.0,,
Howard,"9,932",293,3.00%,"9,410",744,7.90%,168.00%,19_045,19.0,2.0,4.0,,
Humboldt,"10,381",333,3.20%,"9,473",843,8.90%,177.40%,19_046,19.0,2.0,4.0,,
Ida,"7,837",240,3.10%,"6,762",510,7.50%,146.30%,19_047,19.0,2.0,4.0,,
Iowa,"15,671",287,1.80%,"15,811",979,6.20%,238.10%,19_048,19.0,2.0,4.0,,
Jackson,"20,296",812,4.00%,"19,728","1,991",10.10%,152.30%,19_049,19.0,2.0,4.0,,
Jasper,"37,213","1,070",2.90%,"36,257","3,652",10.10%,250.30%,19_050,19.0,2.0,4.0,,
Jefferson,"16,181",862,5.30%,"15,472","2,058",13.30%,149.70%,19_051,19.0,2.0,4.0,,
Johnson,"111,006","2,707",2.40%,"131,005","8,794",6.70%,175.30%,19_052,19.0,2.0,4.0,,
Jones,"20,221",619,3.10%,"20,364","1,481",7.30%,137.60%,19_053,19.0,2.0,4.0,,
Keokuk,"11,400",720,6.30%,"10,562","1,149",10.90%,72.20%,19_054,19.0,2.0,4.0,,
Kossuth,"17,163",512,3.00%,"15,154","1,002",6.60%,121.60%,19_055,19.0,2.0,4.0,,
Lee,"38,052","2,533",6.70%,"35,447","5,133",14.50%,117.50%,19_056,19.0,2.0,4.0,,
Linn,"191,701","6,959",3.60%,"209,226","21,051",10.10%,177.20%,19_057,19.0,2.0,4.0,,
Louisa,"12,183",545,4.50%,"11,245","1,169",10.40%,132.40%,19_058,19.0,2.0,4.0,,
Lucas,"9,422",534,5.70%,"9,179","1,275",13.90%,145.10%,19_059,19.0,2.0,4.0,,
Lyon,"11,763",282,2.40%,"11,172",539,4.80%,101.20%,19_119,19.0,2.0,4.0,,
Madison,"14,019",347,2.50%,"15,409","1,016",6.60%,166.40%,19_121,19.0,2.0,4.0,,
Mahaska,"22,335","1,175",5.30%,"22,000","2,909",13.20%,151.30%,19_123,19.0,2.0,4.0,,
Marion,"32,052",981,3.10%,"32,682","2,498",7.60%,149.70%,19_125,19.0,2.0,4.0,,
Marshall,"39,311","2,230",5.70%,"39,259","5,375",13.70%,141.40%,19_127,19.0,2.0,4.0,,
Mills,"14,547",645,4.40%,"15,002","1,170",7.80%,75.90%,19_129,19.0,2.0,4.0,,
Mitchell,"10,874",212,1.90%,"10,781",461,4.30%,119.30%,19_131,19.0,2.0,4.0,,
Monona,"10,020",467,4.70%,"8,882",871,9.80%,110.40%,19_133,19.0,2.0,4.0,,
