col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
2,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00442.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00442.jpg,ODB00442.jpg,Signature,Done,50660156,File,jpg,2019-05-06T12:30:25,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
4,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00443.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00443.jpg,ODB00443.jpg,Signature,Done,49764592,File,jpg,2019-05-06T12:30:26,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
5,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00444.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00444.jpg,ODB00444.jpg,Signature,Done,43692009,File,jpg,2019-05-06T12:30:26,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
3,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00445.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00445.jpg,ODB00445.jpg,Signature,Done,42211443,File,jpg,2019-05-06T12:30:26,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
9,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00446.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00446.jpg,ODB00446.jpg,Signature,Done,44505650,File,jpg,2019-05-06T12:30:27,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
6,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00447.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00447.jpg,ODB00447.jpg,Signature,Done,42527415,File,jpg,2019-05-06T12:30:27,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
7,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00448.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00448.jpg,ODB00448.jpg,Signature,Done,4620103,File,jpg,2019-05-06T12:30:28,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
8,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00449.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00449.jpg,ODB00449.jpg,Signature,Done,39746939,File,jpg,2019-05-06T12:30:28,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
10,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00450.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00450.jpg,ODB00450.jpg,Signature,Done,45234790,File,jpg,2019-05-06T12:30:29,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
11,,file:/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00451.jpg,/Users/nastasia/Documents/PACKED/demo_oudenburg/werkbestanden/ODB00451.jpg,ODB00451.jpg,Signature,Done,39726366,File,jpg,2019-05-06T12:30:29,False,,1,fmt/43,image/jpeg,JPEG File Interchange Format,1.01
