col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30
1,1846.5774204129284,497.4063564531807,0.5544884673860316,-0.0898157413870258,0.4059773166154719,49,0.0,0.0915372637148871,13.908047129787628,-2.8581653842364254,1846.5774204129284,497.4063564531807,1529.3410771101026,0.0,0.0,307.92802427237115,75.65527717772976,0.0,0.0,0.0,0.0,0.0,852.927519642991,676.4135574671114,0.0,0.0,0.0,0.0,0.0,0.0
2,1551.8249164283852,563.7021226267451,0.8394133623961311,-0.0575029446187212,0.3263217982300015,49,0.0,0.0442332156899301,4.9024504080690585,-1.726033022876128,1551.8249164283852,563.7021226267451,596.6293921127307,0.0,0.0,308.4238731216011,75.6832434057225,0.0,88.51732345699023,62.47590065271452,43.72959014541102,0.0,232.3984452569271,169.50813260068776,0.0,0.0,0.0,0.0,0.0,0.0
3,2056.2822351339664,598.6546623850174,0.4645527086141746,0.5411440496219009,0.3148297067584512,49,0.0,0.044861776572329,7.111752076249885,-2.1299415205685794,2056.2822351339664,598.6546623850174,938.3360729736036,0.0,0.0,307.5731735054122,75.69658581275444,0.0,0.0,0.0,0.0,0.0,531.6770578281523,406.659015145451,0.0,0.0,0.0,0.0,0.0,0.0
4,1926.81208023302,771.2862726033892,0.6029645133652888,0.463132611478052,0.3634406079936289,49,0.0,0.018709326570399,2.8496332012076766,-1.1369724053341428,1926.81208023302,771.2862726033892,264.63350893970903,0.0,0.0,307.7887829288243,75.76911078530922,0.0,0.0,0.0,0.0,0.0,148.7657788311264,115.86773010858258,0.0,0.0,0.0,0.0,0.0,0.0
5,2411.7251618888936,817.6001630579784,0.6662891540761868,0.4363248673518062,0.2673613506466308,49,0.0,0.0596505327279846,8.347110785262213,-2.3038404440528444,2411.7251618888936,817.6001630579784,738.2455029655632,0.0,0.0,306.96528061229714,75.78510736959649,0.0,0.0,0.0,0.0,0.0,430.0563435982763,308.189159367287,0.0,0.0,0.0,0.0,0.0,0.0
6,2423.924333651161,1146.8495412524828,0.6383565888789161,-0.0130063210823865,0.0610896879990448,49,0.0,0.0099536723112631,1.5093980743654138,-0.4470094789969874,2423.924333651161,1146.8495412524828,127.2584801046398,0.0,0.0,306.93123713673884,75.92213124494671,0.0,0.0,0.0,0.0,0.0,68.78022345025724,58.47825665438257,0.0,0.0,0.0,0.0,0.0,0.0
7,2823.2135319396807,1149.4113315543848,0.8022367412481951,0.2501310694458378,-0.0347671130748659,49,0.0,0.0101991185995057,1.235759041116037,-0.2298344913732892,2823.2135319396807,1149.4113315543848,121.67988446134254,0.0,0.0,306.24756238631034,75.91826324876055,0.0,0.0,0.0,0.0,0.0,70.77340495682107,50.90647950452146,0.0,0.0,0.0,0.0,0.0,0.0
8,2592.5885236864456,1588.5289744895397,0.402576776988491,0.3533514370705685,0.3873739219503216,49,0.0,0.0101036487148663,2.050699446421964,-0.7797550354586592,2592.5885236864456,1588.5289744895397,177.73385801214368,0.0,0.0,306.62038993002284,76.10423184110874,0.0,0.0,0.0,0.0,0.0,103.83819708508298,73.8956609270607,0.0,0.0,0.0,0.0,0.0,0.0
9,2412.631090927972,1716.1779592631428,0.8841125030626172,-0.0680893628916904,0.0601004291512664,49,0.0,0.114365731584967,13.734050436997366,-2.844496594916003,2412.631090927972,1716.1779592631428,856.0730555781001,0.0,0.0,306.92720312180506,76.15939115956863,0.0,0.0,0.0,0.0,0.0,505.0035966233684,351.0694589547318,0.0,0.0,0.0,0.0,0.0,0.0
10,594.0395719377769,1722.888798500219,0.6814522696400533,0.0665552537731444,0.5086632364449724,49,0.0,0.0086193567096339,1.0320059730644282,-0.0342055272914847,594.0395719377769,1722.888798500219,193.7922120158364,0.0,55.20125775791142,310.0951739819764,76.16001309859624,0.0,9.989296699838118,22.384076097025435,52.499941534190135,56.69254065998793,35.8694782272122,16.35687879758254,0.0,0.0,0.0,0.0,0.0,0.0
11,542.8230947810429,1877.1108877728848,0.5263650232108598,0.5034567106237964,0.7372638309930472,49,0.0,0.0256510804900808,3.309945778918922,-1.2995521988583405,542.8230947810429,1877.1108877728848,757.7239001657034,0.0,570.7186772675497,310.1927584094768,76.22358873766888,0.0,272.0695853684655,256.4175511166821,177.4869396006272,43.099663119042646,7.649927900693224,1.0002330601926972,0.0,0.0,0.0,0.0,0.0,0.0
12,541.6106649284318,1925.7705904251447,0.5472144313261845,-0.1111445995511865,0.2085990424398319,49,0.0,2.102026156217015,283.2045547915254,-6.130250584628708,541.6106649284318,1925.7705904251447,47871.15285716115,4273.635946473623,16616.729790419016,310.197555053,76.24383705370927,0.0,8271.748680562141,7781.433058839326,13899.026300874117,17909.716442234734,5.209746558674119,4.018628092155438,0.0,0.0,0.0,0.0,0.0,0.0
