col0,col1,col2
lfc_216_full,https://digital.lib.uidaho.edu/digital/collection/lfc/id/216,"Nesuhi Ertegun, Dave Lambert, Leonard Feather, Jack Teagarden, and Gene Lees"
lfc_216_medium,https://digital.lib.uidaho.edu/digital/collection/lfc/id/216,"Nesuhi Ertegun, Dave Lambert, Leonard Feather, Jack Teagarden, and Gene Lees"
lfc_278_full,https://digital.lib.uidaho.edu/digital/collection/lfc/id/278,"Lionel Hampton & Leonard Feather, broadcasting from the summit on Knob. L.A., 1962"
lfc_278_medium,https://digital.lib.uidaho.edu/digital/collection/lfc/id/278,"Lionel Hampton & Leonard Feather, broadcasting from the summit on Knob. L.A., 1962"
lfc_261_full,https://digital.lib.uidaho.edu/digital/collection/lfc/id/261,"Steve Allen, Gene Krupa, Leonard Feather, Sammy Davis Jr., and Duke Ellington"
lfc_261_medium,https://digital.lib.uidaho.edu/digital/collection/lfc/id/261,"Steve Allen, Gene Krupa, Leonard Feather, Sammy Davis Jr., and Duke Ellington"
lfc_328_full,https://digital.lib.uidaho.edu/digital/collection/lfc/id/328,"Louis Armstrong, 1955"
lfc_328_medium,https://digital.lib.uidaho.edu/digital/collection/lfc/id/328,"Louis Armstrong, 1955"
lfc_282_full,https://digital.lib.uidaho.edu/digital/collection/lfc/id/282,"Leonard Feather, 1970"
lfc_282_medium,https://digital.lib.uidaho.edu/digital/collection/lfc/id/282,"Leonard Feather, 1970"
lfc_561_full,https://digital.lib.uidaho.edu/digital/collection/lfc/id/561,"Leonard Feather with Max Roach, 1975"
lfc_561_medium,https://digital.lib.uidaho.edu/digital/collection/lfc/id/561,"Leonard Feather with Max Roach, 1975"
gordon,https://digital.lib.uidaho.edu/digital/collection/lfc/id/561,Gordon
