col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
032017Abl_E11,3,11260,TE,253.53,242.99,5.5629,2425.1,27300000.0,81.377,916000.0,50.164,565000.0,716.49,8070000.0,585.77,6600000.0,
032017Abl_E11,4,13615,TE,214.98,299.23,7.9746,2270.6,30900000.0,53.359,726000.0,35.497,483000.0,718.36,9780000.0,530.26,7220000.0,
032017Abl_E11,5,8360,ICM,217.83,248.33,10.214,1615.7,13500000.0,602.73,5040000.0,296.15,2480000.0,773.14,6460000.0,530.82,4440000.0,
032017Abl_E11,6,13405,TE,175.92,233.52,10.856,1294.5,17400000.0,70.81,949000.0,44.535,597000.0,730.69,9790000.0,360.94,4840000.0,
032017Abl_E11,7,14537,TE,302.19,231.91,11.605,2011.5,29200000.0,58.022,843000.0,39.413,573000.0,762.04,11100000.0,451.89,6570000.0,
032017Abl_E11,8,9856,ICM,219.43,205.57,13.047,1545.5,15200000.0,495.2,4880000.0,230.49,2270000.0,757.83,7470000.0,463.35,4570000.0,
032017Abl_E11,9,17440,TE,318.95,284.41,12.648,2107.9,36800000.0,41.653,726000.0,27.794,485000.0,780.08,13600000.0,383.4,6690000.0,
032017Abl_E11,10,14569,TE,151.97,296.57,14.228,1471.5,21400000.0,69.882,1020000.0,40.393,588000.0,738.44,10800000.0,361.0,5260000.0,
032017Abl_E11,11,8943,TE,252.49,347.52,13.838,1655.5,14800000.0,66.473,594000.0,40.384,361000.0,763.34,6830000.0,348.16,3110000.0,
032017Abl_E11,13,6899,ICM,179.13,273.97,15.943,1405.7,9700000.0,688.18,4750000.0,330.31,2280000.0,727.3,5020000.0,620.64,4280000.0,
032017Abl_E11,14,16902,ICM,205.59,343.71,14.906,1390.9,23500000.0,64.231,1090000.0,39.823,673000.0,696.91,11800000.0,378.51,6400000.0,
032017Abl_E11,16,8388,ICM,241.18,265.83,16.505,1460.8,12300000.0,403.35,3380000.0,218.67,1830000.0,729.67,6120000.0,548.66,4600000.0,
032017Abl_E11,17,10934,TE,282.65,183.8,19.95,2490.8,27200000.0,41.294,452000.0,25.862,283000.0,742.0,8110000.0,243.5,2660000.0,
032017Abl_E11,18,3749,TE,270.01,226.85,15.826,1816.3,6810000.0,130.54,489000.0,52.13,195000.0,723.92,2710000.0,107.12,402000.0,
032017Abl_E11,19,6380,ICM,202.07,303.81,20.657,1357.1,8660000.0,49.767,318000.0,42.412,271000.0,696.8,4450000.0,689.17,4400000.0,
032017Abl_E11,20,12131,TE,216.66,167.0,25.215,1637.2,19900000.0,56.09,680000.0,34.196,415000.0,823.66,9990000.0,302.02,3660000.0,
032017Abl_E11,21,6748,TE,206.4,246.97,21.806,1094.1,7380000.0,179.76,1210000.0,110.18,743000.0,695.53,4690000.0,794.92,5360000.0,
032017Abl_E11,22,7474,ICM,184.48,207.64,24.768,1301.5,9730000.0,586.87,4390000.0,287.33,2150000.0,805.42,6020000.0,417.53,3120000.0,
032017Abl_E11,23,8798,ICM,230.83,211.57,24.197,1179.4,10400000.0,415.63,3660000.0,229.46,2020000.0,724.12,6370000.0,507.96,4470000.0,
032017Abl_E11,24,7795,ICM,161.8,240.45,23.479,1273.8,9930000.0,445.64,3470000.0,223.49,1740000.0,706.72,5510000.0,728.33,5680000.0,
032017Abl_E11,25,10765,ICM,155.53,327.32,26.992,963.82,10400000.0,256.6,2760000.0,134.11,1440000.0,727.38,7830000.0,572.23,6160000.0,
032017Abl_E11,26,14665,TE,207.71,375.28,29.383,1143.0,16800000.0,31.07,456000.0,23.952,351000.0,712.73,10500000.0,277.24,4070000.0,
032017Abl_E11,27,10801,TE,357.71,217.73,30.997,2611.3,28200000.0,29.794,322000.0,21.052,227000.0,722.52,7800000.0,204.85,2210000.0,
032017Abl_E11,28,6987,ICM,193.96,335.57,28.982,1122.8,7840000.0,388.44,2710000.0,224.96,1570000.0,689.15,4820000.0,293.55,2050000.0,
032017Abl_E11,29,8866,TE,340.91,350.27,31.172,1722.5,15300000.0,77.301,685000.0,45.883,407000.0,773.39,6860000.0,319.52,2830000.0,
032017Abl_E11,30,7161,ICM,157.14,293.16,31.155,874.31,6260000.0,294.24,2110000.0,160.73,1150000.0,717.52,5140000.0,460.64,3300000.0,
032017Abl_E11,32,7657,TE,278.18,155.35,34.434,1490.8,11400000.0,170.66,1310000.0,101.79,779000.0,777.26,5950000.0,196.94,1510000.0,
032017Abl_E11,33,6531,ICM,220.41,259.51,32.918,819.78,5350000.0,47.455,310000.0,41.897,274000.0,756.49,4940000.0,546.57,3570000.0,
032017Abl_E11,34,11683,TE,119.75,286.65,35.378,1092.8,12800000.0,47.955,560000.0,31.286,366000.0,753.93,8810000.0,346.1,4040000.0,
032017Abl_E11,35,9303,ICM,215.65,192.89,34.738,960.96,8940000.0,57.761,537000.0,44.739,416000.0,695.14,6470000.0,538.07,5010000.0,
032017Abl_E11,36,13697,TE,289.02,385.85,36.874,1489.9,20400000.0,32.682,448000.0,25.333,347000.0,772.8,10600000.0,201.58,2760000.0,
032017Abl_E11,37,8437,ICM,195.65,296.75,37.011,566.67,4780000.0,95.128,803000.0,64.612,545000.0,692.1,5840000.0,409.4,3450000.0,
032017Abl_E11,38,7653,ICM,146.16,259.04,36.234,671.87,5140000.0,356.84,2730000.0,211.39,1620000.0,684.53,5240000.0,513.16,3930000.0,
032017Abl_E11,39,7831,ICM,164.09,192.71,38.334,691.21,5410000.0,227.75,1780000.0,143.16,1120000.0,679.03,5320000.0,361.69,2830000.0,
032017Abl_E11,40,8135,ICM,186.55,217.25,37.615,752.28,6120000.0,226.19,1840000.0,131.57,1070000.0,769.88,6260000.0,486.84,3960000.0,
