col0,col1,col2,col3,col4,col5,col6,col7
306076,US-AK,AK,Alaska,,US,http://en.wikipedia.org/wiki/Alaska,
306077,US-AL,AL,Alabama,,US,http://en.wikipedia.org/wiki/Alabama,
306078,US-AR,AR,Arkansas,,US,http://en.wikipedia.org/wiki/Arkansas,
306079,US-AZ,AZ,Arizona,,US,http://en.wikipedia.org/wiki/Arizona,
306080,US-CA,CA,California,,US,http://en.wikipedia.org/wiki/California,
306081,US-CO,CO,Colorado,,US,http://en.wikipedia.org/wiki/Colorado,
306082,US-CT,CT,Connecticut,,US,http://en.wikipedia.org/wiki/Connecticut,
306083,US-DC,DC,District of Columbia,,US,http://en.wikipedia.org/wiki/District_of_Columbia,
306084,US-DE,DE,Delaware,,US,http://en.wikipedia.org/wiki/Delaware,
306085,US-FL,FL,Florida,,US,http://en.wikipedia.org/wiki/Florida,
306086,US-GA,GA,Georgia,,US,http://en.wikipedia.org/wiki/Georgia,
306087,US-HI,HI,Hawaii,,US,http://en.wikipedia.org/wiki/Hawaii,
306088,US-IA,IA,Iowa,,US,http://en.wikipedia.org/wiki/Iowa,
306089,US-ID,ID,Idaho,,US,http://en.wikipedia.org/wiki/Idaho,
306090,US-IL,IL,Illinois,,US,http://en.wikipedia.org/wiki/Illinois,
306091,US-IN,IN,Indiana,,US,http://en.wikipedia.org/wiki/Indiana,
306092,US-KS,KS,Kansas,,US,http://en.wikipedia.org/wiki/Kansas,
306093,US-KY,KY,Kentucky,,US,http://en.wikipedia.org/wiki/Kentucky,
306094,US-LA,LA,Louisiana,,US,http://en.wikipedia.org/wiki/Louisiana,
306095,US-MA,MA,Massachusetts,,US,http://en.wikipedia.org/wiki/Massachusetts,
306096,US-MD,MD,Maryland,,US,http://en.wikipedia.org/wiki/Maryland,
306097,US-ME,ME,Maine,,US,http://en.wikipedia.org/wiki/Maine,
306098,US-MI,MI,Michigan,,US,http://en.wikipedia.org/wiki/Michigan,
306099,US-MN,MN,Minnesota,,US,http://en.wikipedia.org/wiki/Minnesota,
306100,US-MO,MO,Missouri,,US,http://en.wikipedia.org/wiki/Missouri,
306101,US-MS,MS,Mississippi,,US,http://en.wikipedia.org/wiki/Mississippi,
306102,US-MT,MT,Montana,,US,http://en.wikipedia.org/wiki/Montana,
306103,US-NC,NC,North Carolina,,US,http://en.wikipedia.org/wiki/North_Carolina,
306104,US-ND,ND,North Dakota,,US,http://en.wikipedia.org/wiki/North_Dakota,
306105,US-NE,NE,Nebraska,,US,http://en.wikipedia.org/wiki/Nebraska,
306106,US-NH,NH,New Hampshire,,US,http://en.wikipedia.org/wiki/New_Hampshire,
306107,US-NJ,NJ,New Jersey,,US,http://en.wikipedia.org/wiki/New_Jersey,
306108,US-NM,NM,New Mexico,,US,http://en.wikipedia.org/wiki/New_Mexico,
306109,US-NV,NV,Nevada,,US,http://en.wikipedia.org/wiki/Nevada,
306110,US-NY,NY,New York,,US,http://en.wikipedia.org/wiki/New_York,
306111,US-OH,OH,Ohio,,US,http://en.wikipedia.org/wiki/Ohio,
306112,US-OK,OK,Oklahoma,,US,http://en.wikipedia.org/wiki/Oklahoma,
306113,US-OR,OR,Oregon,,US,http://en.wikipedia.org/wiki/Oregon,
306114,US-PA,PA,Pennsylvania,,US,http://en.wikipedia.org/wiki/Pennsylvania,
306115,US-RI,RI,Rhode Island,,US,http://en.wikipedia.org/wiki/Rhode_Island,
306116,US-SC,SC,South Carolina,,US,http://en.wikipedia.org/wiki/South_Carolina,
306117,US-SD,SD,South Dakota,,US,http://en.wikipedia.org/wiki/South_Dakota,
306118,US-TN,TN,Tennessee,,US,http://en.wikipedia.org/wiki/Tennessee,
306119,US-TX,TX,Texas,,US,http://en.wikipedia.org/wiki/Texas,
306120,US-U-A,U-A,(unassigned),,US,,
306121,US-UT,UT,Utah,,US,http://en.wikipedia.org/wiki/Utah,
306122,US-VA,VA,Virginia,,US,http://en.wikipedia.org/wiki/Virginia,
306123,US-VT,VT,Vermont,,US,http://en.wikipedia.org/wiki/Vermont,
306124,US-WA,WA,Washington,,US,http://en.wikipedia.org/wiki/Washington,
306125,US-WI,WI,Wisconsin,,US,http://en.wikipedia.org/wiki/Wisconsin,
306126,US-WV,WV,West Virginia,,US,http://en.wikipedia.org/wiki/West_Virginia,
306127,US-WY,WY,Wyoming,,US,http://en.wikipedia.org/wiki/Wyoming,
