col0,col1,col2,col3,col4,col5,col6,col7
"   sf_id_c varchar(18),",,,,,,,
"   lastactivitydate_c timestamp,",,,,,,,
"   account_232534532__c varchar(36),",,Oneaccount_232534532_c,id,,,,
,,account_name_c,relate,,Account,Oneaccount_232534532_c,Accounts
"   annual_outpatient_days__c real,",,,,,,,
"   beds__c real,",,,,,,,
"   client_locations__c varchar(255),",,,,,,,
"   client_currently_uses_dragon__c bool NOT NULL,",,,,,,,
"   client_s_buying_timeframe__c varchar(255),",,,enum,client_buying_tf_list,,,
"   client_s_current_available_budget__c real,",,,,,,,
"   current_blended_rate__c real,",,,,,,,
"   current_dom_edit_rate__c real,",,,,,,,
"   current_dom_trans_rate__c real,",,,,,,,
"   current_ehr__c varchar(255),",,,enum,ehr_list,Current EHR,,
"   current_global_edit_rate__c real,",,,,,,,
"   current_global_trans_rate__c real,",,,,,,,
"   current_m_modal_client__c bool NOT NULL,",,,,,,,
"   current_m_modal_installed_products__c varchar(4099),",,,,,,,
"   current_platform__c varchar(255),",,,enum,acct_trans_sys_list,,,
"   desired_pricing_model__c varchar(255),",,,enum,peferred_buying_mod_list,,,
"   desired_term_lengton__c varchar(255),",,,enum,desired_term_list,,,
"   estimate_asr_mix__c real,",,,,,,,
"   estimated_global_mix__c real,",,,,,,,
"   gpo_affiliation__c varchar(36),",,Onegpo_affiliation_c,id,,,,
,,gpo_affilitaion_name_c,relate,,GPO,Onegpo_affiliation_c,Accounts
"   idn__c varchar(36),",,Oneidn_c,id,,,,
,,idn_name_c,relate,,IDN,Oneidn_c,Accounts
"   if_yes_please_explain__c varchar(255),",,,,,,,
"   inpatient_days__c real,",,,,,,,
"   insource_total_amount__c real,",,,,,,,
"   key_contact__c varchar(18),",,,,,,,
"   mtso_1_volume__c real,",,,,,,,
"   mtso_2_tos_amount__c real,",,,,,,,
"   mtso_2_volume__c real,",,,,,,,
"   mtso_3_tos_amount__c real,",,,,,,,
"   mtso_3_volume__c real,",,,,,,,
"   mtso_tos_amount__c real,",,,,,,,
"   m_modal_total_tos_amount__c real,",,,,,,,
"   make_centralized_decisions__c bool NOT NULL,",,,,,,,
"   number_of_clinics__c real,",,,,,,,
"   number_of_doctors__c real,",,,,,,,
"   number_of_hospitals__c real,",,,,,,,
"   number_of_credentialed_users__c real,",,,,,,,
"   outsource_mtso_1__c varchar(36),",,Oneoutsource_mtso_1_c,id,,,,
,,outsource_mtso_1_name_c,relate,,Outsource MTSO 1,Oneoutsource_mtso_1_c,Accounts
"   outsource_mtso_2__c varchar(36),",,Oneoutsource_mtso_2_c,id,,,,
,,outsource_mtso_2_name_c,relate,,Outsource MTSO 2,Oneoutsource_mtso_2_c,Accounts
"   outsource_mtso_3__c varchar(36),",,Oneoutsource_mtso_3_c,id,,,,
,,outsource_mtso_3_name_c,relate,,Outsource MTSO 3,Oneoutsource_mtso_3_c,Accounts
"   request_submit_date__c timestamp,",,,,,,,
"   status__c varchar(255),",,,,,,,
"   status_of_ehr_rollout__c varchar(255),",,,enum,ehr_rollout_status_list,,,
"   unusual_tos_tats__c varchar(255),",,,,,,,
"   volume_insourced__c real,",,,,,,,
"   volume_uom__c varchar(255),",,,enum,acct_tos_uom_list,,,
"   volume_with_m_modal__c real,",,,,,,,
"   segment__c varchar(255),",,,enum,FluencyONE_Segment_list,,,
"   proposed_global_line_rate__c real,",,,,,,,
"   proposed_domestic_line_rate__c real,",,,,,,,
"   proposed_elf_price__c real,",,,,,,,
"   proposed_elf_discount__c real,",,,,,,,
"   proposed_technology_discount__c real,",,,,,,,
"   eb_tos_opp__c varchar(36),",,Oneeb_tos_opp_c,id,,,,
,,eb_tos_opp_name_c,relate,,F1 TOS/FFT Opp,Oneeb_tos_opp_c,Opportunities
"   eb_tos_renewal_opp__c varchar(36),",,Oneeb_tos_renewal_opp_c,,,,,
,,eb_tos_renewal_opp_name_c,relate,,F1 TOS/FFT Renewal Opp,Oneeb_tos_renewal_opp_c,Opportunities
"   eb_elf_opp__c varchar(36),",,Oneeb_elf_opp_c,id,,,,
,,eb_elf_opp_name_c,relate,,F1 ELF Opp,Oneeb_elf_opp_c,Opportunities
"   key_contact_titles__c varchar(150),",,,,,,,
"   eb_proposal_delivered_to_customer_date__c timestamp,",,,,,F1 Proposal Delivered to Customer Date,,
"   reason_for_not_a_good_fit__c varchar(255),",,,,,,,
"   current_fes__c varchar(255),",,,,,,,
"   ae_region__c varchar(255),",,,enum,ae_region_dom,,,
"   tos_value__c real,",,,,,,,
"   elf_value__c real,",,,,,,,
"   tos_renewal_value__c real,",,,,,,,
"   total_value__c real,",,,,,,,
"   status_name__c varchar(1300),",,,,,,,
"   url__c varchar(1300),",,,,,,,
"   includes_pricedown__c varchar(255),",,,enum,yes_no_list,,,
"   pricedown_notes__c varchar(255),",,,,,,,
"   document_insight_interest_level__c varchar(255),",,,enum,interest_level_list,,,
"   capd_interest_level__c varchar(255),",,,enum,interest_level_list,,,
"   capd_key_drivers__c varchar(4099),",,,,,,,
"   document_insight_key_drivers__c varchar(4099),",,,,,,,
"   elf_close_date__c timestamp,",,,,,,,
"   elf_stage__c varchar(1300),",,,,,,,
"   workflowelfstage__c varchar(50),",,,,,,,
"   reason_customer_declined__c varchar(255),",,,,,,,
"   f1_cdi_opp__c varchar(36),",,Onef1_cdi_opp_c,id,,,,
,,f1_cdi_opp_name_c,relate,,F1 CDI Opp,Onef1_cdi_opp_c,Opportunities
"   f1radtosopp__c varchar(36),",,Onef1radtosopp_c,id,,,,
,,f1radtosopp_name_c,relate,,F1 RAD TOS Opp,Onef1radtosopp_c,Opportunities
   f1_ffi_opp__c varchar(36),,Onef1_ffi_opp_c,id,,,,
,,f1_ffi_opp_name_c,relate,,F1 FFI Opp,Onef1_ffi_opp_c,Opportunities
