col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
,1,1,2,freeway,1,6,1,25900.20064,60,1,0,6,25900.20064,0.15,4,1,1,100,10,-8800,1
,2,1,3,freeway,1,4,1,23403.47319,60,1,0,4,23403.47319,0.15,4,1,1,100,10,0,1
,3,2,1,freeway,1,6,1,25900.20064,60,1,0,6,25900.20064,0.15,4,1,1,100,10,-4000,1
,4,2,6,freeway,1,5,1,4958.180928,60,1,0,5,4958.180928,0.15,4,1,1,100,10,0,1
,5,3,1,freeway,1,4,1,23403.47319,60,1,0,4,23403.47319,0.15,4,1,1,100,10,-2800,1
,6,3,4,freeway,1,4,1,17110.52372,60,1,0,4,17110.52372,0.15,4,1,1,100,10,0,1
,7,3,12,freeway,1,4,1,23403.47319,60,1,0,4,23403.47319,0.15,4,1,1,100,10,0,1
,8,4,3,freeway,1,4,1,17110.52372,60,1,0,4,17110.52372,0.15,4,1,1,100,10,-11600,1
,9,4,5,freeway,1,2,1,17782.7941,60,1,0,2,17782.7941,0.15,4,1,1,100,10,0,1
,10,4,11,freeway,1,6,1,4908.82673,60,1,0,6,4908.82673,0.15,4,1,1,100,10,0,1
,11,5,4,freeway,1,2,1,17782.7941,60,1,0,2,17782.7941,0.15,4,1,1,100,10,-6100,1
,12,5,6,freeway,1,4,1,4947.995469,60,1,0,4,4947.995469,0.15,4,1,1,100,10,0,1
,13,5,9,freeway,1,5,1,10000.0,60,1,0,5,10000.0,0.15,4,1,1,100,10,0,1
,14,6,2,freeway,1,5,1,4958.180928,60,1,0,5,4958.180928,0.15,4,1,1,100,10,-7600,1
,15,6,5,freeway,1,4,1,4947.995469,60,1,0,4,4947.995469,0.15,4,1,1,100,10,0,1
,16,6,8,freeway,1,2,1,4898.587646,60,1,0,2,4898.587646,0.15,4,1,1,100,10,0,1
,17,7,8,freeway,1,3,1,7841.81131,60,1,0,3,7841.81131,0.15,4,1,1,100,10,-12100,1
,18,7,18,freeway,1,2,1,23403.47319,60,1,0,2,23403.47319,0.15,4,1,1,100,10,0,1
,19,8,6,freeway,1,2,1,4898.587646,60,1,0,2,4898.587646,0.15,4,1,1,100,10,-16700,1
,20,8,7,freeway,1,3,1,7841.81131,60,1,0,3,7841.81131,0.15,4,1,1,100,10,0,1
,21,8,9,freeway,1,10,1,5050.193156,60,1,0,10,5050.193156,0.15,4,1,1,100,10,0,1
,22,8,16,freeway,1,5,1,5045.822583,60,1,0,5,5045.822583,0.15,4,1,1,100,10,0,1
,23,9,5,freeway,1,5,1,10000.0,60,1,0,5,10000.0,0.15,4,1,1,100,10,-16200,1
,24,9,8,freeway,1,10,1,5050.193156,60,1,0,10,5050.193156,0.15,4,1,1,100,10,0,1
,25,9,10,freeway,1,3,1,13915.78842,60,1,0,3,13915.78842,0.15,4,1,1,100,10,0,1
,26,10,9,freeway,1,3,1,13915.78842,60,1,0,3,13915.78842,0.15,4,1,1,100,10,-45200,1
,27,10,11,freeway,1,5,1,10000.0,60,1,0,5,10000.0,0.15,4,1,1,100,10,0,1
,28,10,15,freeway,1,6,1,13512.00155,60,1,0,6,13512.00155,0.15,4,1,1,100,10,0,1
,29,10,16,freeway,1,4,1,4854.917717,60,1,0,4,4854.917717,0.15,4,1,1,100,10,0,1
,30,10,17,freeway,1,8,1,4993.510694,60,1,0,8,4993.510694,0.15,4,1,1,100,10,0,1
,31,11,4,freeway,1,6,1,4908.82673,60,1,0,6,4908.82673,0.15,4,1,1,100,10,-22300,1
,32,11,10,freeway,1,5,1,10000.0,60,1,0,5,10000.0,0.15,4,1,1,100,10,0,1
,33,11,12,freeway,1,6,1,4908.82673,60,1,0,6,4908.82673,0.15,4,1,1,100,10,0,1
,34,11,14,freeway,1,4,1,4876.508287,60,1,0,4,4876.508287,0.15,4,1,1,100,10,0,1
,35,12,3,freeway,1,4,1,23403.47319,60,1,0,4,23403.47319,0.15,4,1,1,100,10,-13900,1
,36,12,11,freeway,1,6,1,4908.82673,60,1,0,6,4908.82673,0.15,4,1,1,100,10,0,1
,37,12,13,freeway,1,3,1,25900.20064,60,1,0,3,25900.20064,0.15,4,1,1,100,10,0,1
,38,13,12,freeway,1,3,1,25900.20064,60,1,0,3,25900.20064,0.15,4,1,1,100,10,-14600,1
,39,13,24,freeway,1,4,1,5091.256152,60,1,0,4,5091.256152,0.15,4,1,1,100,10,0,1
,40,14,11,freeway,1,4,1,4876.508287,60,1,0,4,4876.508287,0.15,4,1,1,100,10,-14100,1
,41,14,15,freeway,1,5,1,5127.526119,60,1,0,5,5127.526119,0.15,4,1,1,100,10,0,1
,42,14,23,freeway,1,4,1,4924.790605,60,1,0,4,4924.790605,0.15,4,1,1,100,10,0,1
,43,15,10,freeway,1,6,1,13512.00155,60,1,0,6,13512.00155,0.15,4,1,1,100,10,-21400,1
,44,15,14,freeway,1,5,1,5127.526119,60,1,0,5,5127.526119,0.15,4,1,1,100,10,0,1
,45,15,19,freeway,1,3,1,14564.75315,60,1,0,3,14564.75315,0.15,4,1,1,100,10,0,1
,46,15,22,freeway,1,3,1,9599.180565,60,1,0,3,9599.180565,0.15,4,1,1,100,10,0,1
,47,16,8,freeway,1,5,1,5045.822583,60,1,0,5,5045.822583,0.15,4,1,1,100,10,-26100,1
,48,16,10,freeway,1,4,1,4854.917717,60,1,0,4,4854.917717,0.15,4,1,1,100,10,0,1
,49,16,17,freeway,1,2,1,5229.910063,60,1,0,2,5229.910063,0.15,4,1,1,100,10,0,1
,50,16,18,freeway,1,3,1,19679.89671,60,1,0,3,19679.89671,0.15,4,1,1,100,10,0,1
,51,17,10,freeway,1,8,1,4993.510694,60,1,0,8,4993.510694,0.15,4,1,1,100,10,-23400,1
,52,17,16,freeway,1,2,1,5229.910063,60,1,0,2,5229.910063,0.15,4,1,1,100,10,0,1
,53,17,19,freeway,1,2,1,4823.950831,60,1,0,2,4823.950831,0.15,4,1,1,100,10,0,1
,54,18,7,freeway,1,2,1,23403.47319,60,1,0,2,23403.47319,0.15,4,1,1,100,10,-4800,1
,55,18,16,freeway,1,3,1,19679.89671,60,1,0,3,19679.89671,0.15,4,1,1,100,10,0,1
,56,18,20,freeway,1,4,1,23403.47319,60,1,0,4,23403.47319,0.15,4,1,1,100,10,0,1
,57,19,15,freeway,1,3,1,14564.75315,60,1,0,3,14564.75315,0.15,4,1,1,100,10,-12800,1
,58,19,17,freeway,1,2,1,4823.950831,60,1,0,2,4823.950831,0.15,4,1,1,100,10,0,1
,59,19,20,freeway,1,4,1,5002.607563,60,1,0,4,5002.607563,0.15,4,1,1,100,10,0,1
,60,20,18,freeway,1,4,1,23403.47319,60,1,0,4,23403.47319,0.15,4,1,1,100,10,-18500,1
,61,20,19,freeway,1,4,1,5002.607563,60,1,0,4,5002.607563,0.15,4,1,1,100,10,0,1
,62,20,21,freeway,1,6,1,5059.91234,60,1,0,6,5059.91234,0.15,4,1,1,100,10,0,1
,63,20,22,freeway,1,5,1,5075.697193,60,1,0,5,5075.697193,0.15,4,1,1,100,10,0,1
,64,21,20,freeway,1,6,1,5059.91234,60,1,0,6,5059.91234,0.15,4,1,1,100,10,-11000,1
,65,21,22,freeway,1,2,1,5229.910063,60,1,0,2,5229.910063,0.15,4,1,1,100,10,0,1
,66,21,24,freeway,1,3,1,4885.357564,60,1,0,3,4885.357564,0.15,4,1,1,100,10,0,1
,67,22,15,freeway,1,3,1,9599.180565,60,1,0,3,9599.180565,0.15,4,1,1,100,10,-24400,1
,68,22,20,freeway,1,5,1,5075.697193,60,1,0,5,5075.697193,0.15,4,1,1,100,10,0,1
,69,22,21,freeway,1,2,1,5229.910063,60,1,0,2,5229.910063,0.15,4,1,1,100,10,0,1
,70,22,23,freeway,1,4,1,5000.0,60,1,0,4,5000.0,0.15,4,1,1,100,10,0,1
,71,23,14,freeway,1,4,1,4924.790605,60,1,0,4,4924.790605,0.15,4,1,1,100,10,-14500,1
,72,23,22,freeway,1,4,1,5000.0,60,1,0,4,5000.0,0.15,4,1,1,100,10,0,1
,73,23,24,freeway,1,2,1,5078.508436,60,1,0,2,5078.508436,0.15,4,1,1,100,10,0,1
,74,24,13,freeway,1,4,1,5091.256152,60,1,0,4,5091.256152,0.15,4,1,1,100,10,-7700,1
,75,24,21,freeway,1,3,1,4885.357564,60,1,0,3,4885.357564,0.15,4,1,1,100,10,0,1
,76,24,23,freeway,1,2,1,5078.508436,60,1,0,2,5078.508436,0.15,4,1,1,100,10,0,1
