col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
5.A1,,,A1,Z100HTGYU-1,0.4,1,0,0,0
5.A2,,,A2,Z100HTGYU-2,0.4,1,0,0,0
5.A3,,,A3,Z100HTGYU-3,0.4,1,0,0,0
5.A4,,,A4,Z100HTGYU-4,0.4,1,0,0,0
5.A5,,,A5,Z100HTGYU-5,0.4,1,0,0,0
5.A6,,,A6,Z100HTGYU-6,0.4,1,0,0,0
5.A7,,,A7,Z100HTGYU-7,0.4,1,0,0,0
5.A9,,,A1,Z100HTGYU-1,0.4,0,1,0,0
5.A10,,,A2,Z100HTGYU-2,0.4,0,1,0,0
5.A11,,,A3,Z100HTGYU-3,0.4,0,1,0,0
5.A12,,,A4,Z100HTGYU-4,0.4,0,1,0,0
5.B1,,,A5,Z100HTGYU-5,0.4,0,1,0,0
5.B2,,,A6,Z100HTGYU-6,0.4,0,1,0,0
5.B3,,,A7,Z100HTGYU-7,0.4,0,1,0,0
5.B5,,,A1,Z100HTGYU-1,0.4,0,0,1,0
5.B6,,,A2,Z100HTGYU-2,0.4,0,0,1,0
5.B7,,,A3,Z100HTGYU-3,0.4,0,0,1,0
5.B8,,,A4,Z100HTGYU-4,0.4,0,0,1,0
5.B9,,,A5,Z100HTGYU-5,0.4,0,0,1,0
5.B10,,,A6,Z100HTGYU-6,0.4,0,0,1,0
5.B11,,,A7,Z100HTGYU-7,0.4,0,0,1,0
5.C1,,,A1,Z100HTGYU-1,0.4,0,0,0,1
5.C2,,,A2,Z100HTGYU-2,0.4,0,0,0,1
5.C3,,,A3,Z100HTGYU-3,0.4,0,0,0,1
5.C4,,,A4,Z100HTGYU-4,0.4,0,0,0,1
5.C5,,,A5,Z100HTGYU-5,0.4,0,0,0,1
5.C6,,,A6,Z100HTGYU-6,0.4,0,0,0,1
