col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1,388.0,2.18,4,3.0,4,1940,-3.0,0,sld,0,edison,1,0,0,0,0
2,450.0,2.054,5,3.0,4,1957,-1.3,2,sld,0,edison,1,0,0,0,0
3,386.0,2.112,5,2.0,4,1955,-1.5,2,sld,0,edison,1,0,0,0,0
4,350.0,1.442,6,1.0,2,1956,-1.4,1,act,1,adams,0,0,1,0,0
5,155.5,1.8,1,2.0,4,1994,2.4,1,sld,0,adams,0,0,1,0,0
6,220.0,1.965,5,2.0,3,1940,-3.0,1,sld,0,adams,0,0,1,0,0
7,239.5,1.8,4,1.1,4,1958,-1.2,1,act,1,parker,0,0,0,0,1
8,207.0,2.254,4,2.0,4,1961,-0.9,2,sld,0,parker,0,0,0,0,1
9,269.9,1.922,4,2.1,4,1965,-0.5,2,act,1,parker,0,0,0,0,1
10,238.8,1.92,5,2.1,3,1968,-0.2,2,sld,0,parker,0,0,0,0,1
11,359.9,2.2,5,2.0,3,1970,0.0,2,act,1,edge,0,0,0,0,0
12,249.7,1.868,4,2.0,4,1965,-0.5,2,sld,0,edge,0,0,0,0,0
13,265.0,1.875,4,2.1,3,1979,0.9,2,sld,0,edge,0,0,0,0,0
14,349.0,2.0,5,2.0,3,1997,2.7,2,pen,0,edge,0,0,0,0,0
15,319.0,1.855,4,2.0,4,1925,-4.5,2,sld,0,harris,0,1,0,0,0
16,339.0,1.928,5,3.0,3,1972,0.2,2,act,1,edge,0,0,0,0,0
17,283.0,1.98,4,3.0,4,1971,0.1,2,act,1,edge,0,0,0,0,0
18,275.0,1.528,3,2.1,3,1975,0.5,2,act,1,edge,0,0,0,0,0
19,299.9,1.882,3,2.1,3,1976,0.6,2,act,1,edge,0,0,0,0,0
20,277.0,1.44,3,2.0,3,1948,-2.2,2,act,1,edison,1,0,0,0,0
21,299.0,1.994,8,3.0,2,2005,3.5,3,pen,0,parker,0,0,0,0,1
22,185.0,1.86,4,2.0,5,1953,-1.7,0,sld,0,parker,0,0,0,0,1
23,232.0,2.031,4,2.0,4,1950,-2.0,0,sld,0,parker,0,0,0,0,1
24,214.9,1.868,5,2.0,4,1966,-0.4,2,sld,0,edge,0,0,0,0,0
25,195.0,2.112,4,2.0,3,1966,-0.4,2,sld,0,edge,0,0,0,0,0
26,256.0,1.974,4,2.0,3,1961,-0.9,2,sld,0,harris,0,1,0,0,0
27,269.7,2.1,4,2.0,4,1969,-0.1,2,act,1,parker,0,0,0,0,1
28,330.0,1.894,2,2.0,3,1950,-2.0,1,sld,0,edison,1,0,0,0,0
29,249.9,1.804,5,2.0,3,1960,-1.0,2,pen,0,edge,0,0,0,0,0
30,279.9,2.01,5,2.0,3,1969,-0.1,2,pen,0,edison,1,0,0,0,0
31,325.0,1.661,4,1.1,3,1974,0.4,2,act,1,crest,0,0,0,1,0
32,259.9,1.708,4,2.0,4,1937,-3.3,0,act,1,crest,0,0,0,1,0
33,324.5,1.8,2,2.1,3,2000,3.0,1,pen,0,harris,0,1,0,0,0
34,359.9,1.968,3,3.0,3,1980,1.0,2,act,1,harris,0,1,0,0,0
35,252.5,1.888,2,2.0,6,1920,-5.0,0,sld,0,edison,1,0,0,0,0
36,269.0,1.8,3,3.0,5,1947,-2.3,0,sld,0,edge,0,0,0,0,0
37,235.0,1.712,5,1.0,3,1948,-2.2,1,sld,0,edison,1,0,0,0,0
38,256.5,2.2,4,2.1,3,1966,-0.4,2,sld,0,edge,0,0,0,0,0
39,319.9,1.92,7,2.1,3,2004,3.4,2,act,1,parker,0,0,0,0,1
40,355.0,2.129,5,2.0,3,2003,3.3,2,pen,0,parker,0,0,0,0,1
41,285.0,2.235,7,3.1,4,1975,0.5,2,act,1,crest,0,0,0,1,0
42,242.0,2.279,5,2.1,4,1949,-2.1,1,sld,0,parker,0,0,0,0,1
43,197.0,1.85,3,2.0,4,1964,-0.6,1,sld,0,edge,0,0,0,0,0
44,281.8,1.886,4,2.0,3,2005,3.5,2,sld,0,edison,1,0,0,0,0
45,259.0,2.08,2,2.0,4,1969,-0.1,2,pen,0,edge,0,0,0,0,0
46,189.5,1.906,3,2.1,3,1975,0.5,0,sld,0,edge,0,0,0,0,0
47,339.9,2.048,5,2.0,2,1993,2.3,3,pen,0,edge,0,0,0,0,0
48,297.0,2.106,4,2.1,3,1995,2.5,2,sld,0,edge,0,0,0,0,0
49,295.0,2.028,4,3.0,5,1992,2.2,2,sld,0,edge,0,0,0,0,0
50,222.5,1.794,4,2.0,3,1960,-1.0,0,sld,0,crest,0,0,0,1,0
51,199.0,2.016,3,2.0,5,1963,-0.7,1,pen,0,edge,0,0,0,0,0
52,385.5,1.904,4,1.1,3,1919,-5.1,1,sld,0,edison,1,0,0,0,0
53,230.0,2.234,3,3.0,4,1972,0.2,2,sld,0,edge,0,0,0,0,0
54,285.0,2.269,3,3.1,4,1905,-6.5,0,sld,0,edison,1,0,0,0,0
55,243.0,1.81,4,3.0,3,1961,-0.9,2,sld,0,edge,0,0,0,0,0
56,217.0,1.875,4,2.0,3,1961,-0.9,0,sld,0,edge,0,0,0,0,0
57,259.9,1.683,5,2.1,3,1979,0.9,1,act,1,harris,0,1,0,0,0
58,349.5,2.08,4,2.1,3,2005,3.5,2,act,1,harris,0,1,0,0,0
59,345.0,2.126,1,3.1,3,2005,3.5,2,act,1,harris,0,1,0,0,0
60,336.0,2.126,1,3.1,3,2005,3.5,2,pen,0,harris,0,1,0,0,0
61,333.8,2.126,1,3.1,3,2005,3.5,2,act,1,harris,0,1,0,0,0
62,340.0,2.126,1,3.1,3,2005,3.5,2,sld,0,harris,0,1,0,0,0
63,345.0,2.126,1,3.1,3,2005,3.5,2,sld,0,harris,0,1,0,0,0
64,374.5,1.712,5,1.1,3,1908,-6.2,2,pen,0,edison,1,0,0,0,0
65,236.5,1.95,4,3.0,4,1966,-0.4,2,pen,0,edge,0,0,0,0,0
66,350.0,2.02,7,2.0,3,1976,0.6,2,pen,0,harris,0,1,0,0,0
67,270.0,2.053,3,2.1,3,1977,0.7,2,act,1,edge,0,0,0,0,0
68,299.0,1.743,3,2.0,3,1988,1.8,2,act,1,harris,0,1,0,0,0
69,285.0,1.878,5,2.1,3,1975,0.5,2,act,1,crest,0,0,0,1,0
