col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
4,16,607700.6443595,147,7,46,3,20,2.5,0.5,607703.440434,607711.3425184,0,607711.5400251,0,0,,,0,0,607706.3386971,0.0925896000117064,607718.4590622
4,16,607700.6443595,34,13,46,10,26,3.0,1.9,607722.5376891,607730.8246201,0,607732.4928733,0,0,607747.6890706,2.24092020001262,0,0,607725.8210434,0.0517750999424607,607745.4481224
4,16,607700.6443595,38,9,50,5,18,1.8,0.6,607749.483412,607756.4928188,0,607756.9270989,0,0,607768.4678913,2.5780994000379,0,0,607751.4895771,0.0403413999592885,607765.8897636
4,16,607700.6443595,35,13,47,10,15,1.1,0.7,607769.9177034,607776.2220634,0,607776.7494752,0,0,607791.8580007,2.1339183000382,0,0,607771.218239,0.0252437000162899,607789.7240536
4,16,607700.6443595,36,13,48,10,28,2.2,0.7,607793.7545387,607801.1415532,0,607801.7418181,0,0,,,0,0,607796.1370161,0.0803944000508636,607814.6672845
4,16,607700.6443595,151,7,50,3,12,1.2,0.8,607818.710213,607825.0860976,0,607825.7820987,0,0,607835.5474605,2.8321072999388,0,0,607820.0828877,0.0681672000791878,607832.7152866
4,16,607700.6443595,147,7,46,3,32,1.0,0.5,607836.736592,607842.9768354,0,607843.3038408,0,0,607852.3142357,2.07209130004048,0,0,607837.9733019,0.0640682999510318,607850.2420016
4,16,607700.6443595,35,13,47,10,3,3.0,0.5,607854.262088,607862.4546422,0,607862.8027756,0,0,607877.659933,1.8925467999652,0,0,607857.45102,0.0352793999481946,607875.7673823
4,16,607700.6443595,151,7,50,3,24,3.4,0.6,607879.7850509,607888.380969,0,607888.8284436,0,0,607897.4424464,1.65233449998777,0,0,607883.3770451,0.0368206000421196,607895.7901018
4,16,607700.6443595,150,7,49,3,23,3.0,0.6,607899.8084431,607908.0048224,0,607908.4396347,0,0,607917.4326945,2.01936390006449,0,0,607903.0011786,0.0280595000367612,607915.4133274
4,16,607700.6443595,146,7,45,3,19,2.2,0.8,607919.4323146,607926.8352435,0,607927.4590078,0,0,607936.6267847,2.18957299995236,0,0,607921.8316611,0.0234038999769837,607934.4372083
4,16,607700.6443595,150,7,49,3,11,2.0,0.7,607938.4555807,607945.6497041,0,607946.2402196,0,0,607954.9327639,1.77188999997452,0,0,607940.6461949,0.0773787000216544,607953.1608641
4,16,607700.6443595,148,7,47,3,21,1.9,0.5,607957.1778412,607964.3233341,0,607964.6284781,0,0,607973.434334,1.85105810000096,0,0,607959.319944,0.0472708999877796,607971.5832657
4,16,607700.6443595,38,9,50,5,6,1.9,0.5,607975.6017365,607982.7541393,0,607983.0501558,0,0,607993.5041234,1.49740950006526,0,0,607977.750534,0.0421890000579879,607992.0067107
4,16,607700.6443595,37,13,49,10,17,1.9,0.9,607996.0256722,608003.1411521,0,608003.8593851,0,0,608019.772874,2.94237299996894,0,0,607998.1376574,0.0282304999418557,608016.8304978
4,16,607700.6443595,33,13,45,10,13,1.4,2.9,608020.8461817,608027.4505311,0,608030.2109173,0,0,608045.8897681,2.73816880001687,0,0,608022.4472826,0.0437071999767795,608043.1515897
4,16,607700.6443595,150,7,49,3,35,1.2,1.9,608047.1697014,608053.5554822,0,608055.298056,0,0,608064.211933,1.93668050004635,0,0,608048.5522903,0.0252826999640092,608062.2752494
