col0,col1,col2,col3,col4,col5,col6,col7,col8
OEUR17,551,2017 Europe Situation - Regional Refugee and Migrant Response,690935692,Other,,354359813,0.512869456742,336575879
HAFG17,544,Afghanistan 2017,550236457,Humanitarian response plan,AFG,182290465,0.331294778237,367945992
HBFA17,548,Burkina Faso 2017,61089000,Humanitarian response plan,BFA,21643219,0.354289954002,39445781
HBDI17,541,Burundi 2017,73700000,Humanitarian response plan,BDI,34219019,0.464301478969,39480981
HCMR17,537,Cameroon 2017,309643212,Humanitarian response plan,CMR,100885301,0.325811440685,208757911
HCAF17,549,Central African Republic 2017,497300000,Humanitarian response plan,CAF,147598586,0.296799891414,349701414
HTCD17,532,Chad 2017,588608263,Humanitarian response plan,TCD,178796354,0.30376120289,409811909
OPRK17,592,DPR Korea Needs and Priorities 2017,113502775,Other,PRK,32853846,0.289454121276,80648929
HCOD17,587,Democratic Republic of the Congo 2017,812614297,Humanitarian response plan,COD,215868690,0.265647172093,596745607
HDJI17,539,Djibouti 2017,42977698,Humanitarian response plan,DJI,9101773,0.211778978949,33875925
HETH17,588,Ethiopia 2017,1259300000,Humanitarian response plan,ETH,300421688,0.238562445803,958878312
HHTI17,543,Haiti 2017,291459691,Humanitarian response plan,HTI,65945385,0.226259023242,225514306
HIRQ17,550,Iraq 2017,984647064,Humanitarian response plan,IRQ,548386244,0.556936859967,436260820
FKEN17,589,Kenya Flash Appeal 2017,165767183,Flash appeal,KEN,47408908,0.285996945487,118358275
HLBY17,533,Libya 2017,151013476,Humanitarian response plan,LBY,63962816,0.423557007588,87050660
FMDG17,590,Madagascar Flash Appeal 2017,20067549,Flash appeal,MDG,17224433,0.85832270797,2843116
HMLI17,535,Mali 2017,304734494,Humanitarian response plan,MLI,99407555,0.326210379715,205326939
HMRT17,547,Mauritania 2017,74500000,Humanitarian response plan,MRT,27033950,0.362871812081,47466050
FMOZ17,586,Mozambique Cyclone Dineo Flash Appeal 2017,10246400,Flash appeal,MOZ,2904239,0.283439939881,7342161
HMMR17,545,Myanmar 2017,150300000,Humanitarian response plan,MMR,76414620,0.508413972056,73885380
HNER17,530,Niger 2017,287273789,Humanitarian response plan,NER,238394763,0.829852120619,48879026
HNGA17,536,Nigeria 2017,1054431494,Humanitarian response plan,NGA,660776583,0.626666205211,393654911
FPER17,593,Peru Flash Appeal 2017,39472408,Flash appeal,PER,7291143,0.184714927957,32181265
HCOG17,626,Republic of Congo 2017,23700000,Humanitarian response plan,COG,8105418,0.342000759494,15594582
HSSD17,538,Republic of South Sudan 2017,1639694893,Humanitarian response plan,SSD,1079094083,0.658106631671,560600810
HSEN17,546,Senegal 2017,15808722,Humanitarian response plan,SEN,1683663,0.10650215748,14125059
HSOM17,528,Somalia 2017,1508830247,Humanitarian response plan,SOM,713956661,0.473185543847,794873586
HSDN17,584,Sudan 2017,803966226,Humanitarian response plan,SDN,304348062,0.378558267944,499618164
HSYR17,526,Syria Humanitarian Response Plan 2017,3351303574,Humanitarian response plan,SYR,1213959456,0.362235001752,2137344118
HUKR17,531,Ukraine Humanitarian Response Plan 2017,203608611,Humanitarian response plan,UKR,49860407,0.244883586972,153748204
HYEM17,542,Yemen Humanitarian Response Plan 2017,2338796140,Humanitarian response plan,YEM,1015291652,0.434108657286,1323504488
HPSE17,529,occupied Palestinian territory 2017,551876643,Humanitarian response plan,PSE,229773559,0.416349490261,322103084
