col0,col1,col2
0,Apple & Onion Soup,苹果和洋葱的汤
1,Apple & Tomato Smoothie,苹果番茄果汁
2,Apple Smoothie,苹果果汁
3,Apple-Cider Vinegar,苹果醋
4,Apricot Almond Milk,杏杏仁奶
5,Apricot Coffee,杏果咖啡
6,Apricot Smoothie,杏果果汁
7,Apricot Soda,杏果汽水
8,Arugula Smoothie,芝麻菜果汁
9,Ashitaba Smoothie,明日叶果汁
10,Asparagus Onion Soup,芦笋洋葱汤
11,Asparagus Smoothie,芦笋果汁
12,Avocado Herb Smoothie,鳄梨香草果汁
13,Avocado Smoothie,鳄梨奶昔
14,Banana Shake,香蕉奶昔
15,Banana Smoothie,香蕉果汁
16,Basil Mint Smoothie,罗勒薄荷果汁
17,Basil Vinegar,罗勒果汁
18,Beefsteak Plant Smoothie,紫苏果汁
19,Black Tea,红茶
20,Black-Currant Smoothie,黑加仑果汁
21,Blood Orange Juice,血橙果汁
22,Blueberry Almond Milk,蓝莓杏仁奶
23,Blueberry Smoothie,蓝莓果汁
24,Blueberry Soda,蓝莓汽水
25,Blueberry Tea,蓝莓茶
26,Cabbage Soy Potage,卷心菜浓汤
27,Caramel Coffee,焦糖咖啡
28,Caramel Milk Tea,焦糖奶茶
29,Carrot Soup,胡萝卜汤
30,Chard Smoothie,甜菜果汁
31,Cherry Smoothie,樱桃果汁
32,Chia-Seed Smoothie,奇亚籽果汁
33,Chia-Seed Soda,奇亚籽汽水
34,Cinnamon & Raspberry Juice,肉桂和覆盆子汁
35,Cinnamon Ginger Smoothie,肉桂姜汁果汁
36,Cocoa,可可
37,Corn Potage,玉米浓汤
38,Corn Soup,玉米汤
39,Cranberry Cinnamon Smoothie,小红莓肉桂果汁
40,Cranberry Herb Smoothie,小红莓香草果汁
41,Cress Smoothie,西洋菜果汁
42,Deep Lime Green Smoothie,深柠檬绿果汁
43,Deep Purple Smoothie,深紫色果汁
44,Deep Red Smoothie,深红色果汁
45,Deep Yellow Smoothie,深黄果汁
46,Defense Drink,防御饮料
47,Dragon Drink,堕拉攻饮料
48,Fig Smoothie,无花果果汁
49,French Onion Soup,起司洋葱汤
50,Ginger Herb Smoothie,姜汁香料果汁
51,Grape Shake,葡萄摇
52,Grape Smoothie,葡萄果汁
53,Grapefruit Smoothie,葡萄柚果汁
54,Green Basil Smoothie,绿色罗勒果汁
55,Green Mix Smoothie,绿色混合奶昔
56,Green Tea,绿茶
57,Guava Smoothie,番石榴果汁
58,Hojicha Latte,焙茶拿铁
59,Honey Lemon,蜂蜜柠檬
60,Kale Smoothie,羽衣甘蓝果汁
61,Kefir Yogurt,开菲尔酸奶
62,Kiwi Smoothie,奇异果果汁
63,Lavender Tea,薰衣草茶
64,Lemon Smoothie,柠檬果汁
65,Lettuce Milk Smoothie,生菜牛奶果汁
66,Lime Cinnamon Smoothie,石灰肉桂果汁
67,Lime Smoothie,石灰果汁
68,Matcha Latte,抹茶拿铁
69,Matcha Shake,抹茶奶昔
70,Melon Soda,冰淇淋汽水
71,Milk Pudding,牛奶布丁
72,Mixed Chard,甜菜综合
73,Orange Almond Milk,橙杏仁奶
74,Papaya Smoothie,木瓜果汁
75,Papaya Soda,木瓜汽水
76,Peach Shake,蜜桃奶昔
77,Peach Smoothie,蜜桃果汁
78,Peach Yogurt,蜜桃酸奶
79,Pear Juice,梨汁
80,Persimmon Smoothie,柿子果汁
81,Pineapple Ginger Juice,菠萝姜汁
82,Pink-Grapefruit Smoothie,粉红葡萄柚果汁
83,Plum Juice,李子果汁
84,Pomegranate Almond Milk,石榴杏仁奶
85,Pomegranate Juice,石榴果汁
86,Pomegranate Soda,石榴汽水
87,Pomegranate Tea,石榴茶
88,Prune & Yogurt Smoothie,梅干酸奶果汁
89,Prune Drink,梅干饮料
90,Prune Smoothie,梅干果汁
91,Pumpkin Soup,南瓜汤
92,Purple Mix Smoothie,紫色混合奶昔
93,Purple Sunset Smoothie,紫色日落奶昔
94,Radicchio Smoothie,红菊苣奶昔
95,Raisin Milk,葡萄干牛奶
96,Raspberry Smoothie,覆盆子奶昔
97,Red Mix Smoothie,红色综合果汁
98,Red Moon Smoothie,红月亮果汁
99,Royal Green Smoothie,皇家绿色奶昔
100,Sesame Smoothie,芝麻果汁
101,Skill Drink,技能饮料
102,Spinach Smoothie,菠菜果汁
103,Strawberry Shake,草莓奶昔
104,Strawberry Smoothie,草莓果汁
105,Strength Drink,力量饮料
106,Super Arugula Smoothie,高级芝麻菜果汁
107,Super Ashitaba Smoothie,高级明日叶果汁
108,Super Cress Smoothie,高级西洋菜果汁
109,Super Kale Smoothie,高级甘蓝果汁
110,Super Spinach Smoothie,高级菠菜果汁
111,Super Wheatgrass Smoothie,高级小麦草果汁
112,Tomato Herb Smoothie,番茄香料果汁
113,Tomato Smoothie,番茄果汁
114,Tropical Smoothie,热带果汁
115,Watermelon Smoothie,西瓜果汁
116,Wheatgrass Smoothie,小麦草果汁
117,Yellow Mix Smoothie,黄色综合果汁
118,Yellow Sky Smoothie,黄色的天空果汁
