col0,col1,col2
29,13712,86
30,13745,9
31,13746,28
32,13747,4
33,13748,5
34,13749,6
35,13750,7
36,13751,8
37,13752,25
38,13753,30
39,13754,26
40,13755,93
41,13756,94
43,13846,97
44,13847,98
46,14803,99
47,14805,100
48,14806,103
49,14807,101
50,14808,102
51,14809,104
52,14810,105
53,14811,106
54,15534,107
55,15536,108
56,15566,89
57,15579,266
58,15596,267
59,15597,269
60,15598,113
61,15599,114
62,15600,115
63,15601,116
64,15602,117
65,15603,118
66,15795,119
67,15796,120
68,15797,121
69,15916,131
70,15997,132
71,15998,133
72,15999,134
73,16024,26
74,16025,136
75,16026,137
76,16027,138
77,16028,135
78,16147,139
79,16473,268
80,16474,141
81,16475,142
82,16476,143
83,16477,144
84,16478,145
85,16479,147
86,16480,148
88,16482,92
89,16483,150
90,16487,146
91,18096,151
92,18097,152
93,18098,152
94,18459,90
95,18470,42
96,18471,41
97,18472,43
98,18474,155
99,18481,92
100,18664,157
101,19681,169
102,19682,168
103,19683,170
104,19684,158
105,21165,171
106,21166,172
107,21167,173
108,21168,174
109,21169,175
110,21170,176
111,21171,177
112,21172,178
113,21173,179
114,21174,180
115,21191,181
116,21192,182
117,21193,183
118,21738,184
119,21743,185
120,23083,186
121,23084,187
122,23085,188
123,23086,189
124,23087,190
125,23088,191
126,23089,192
127,23513,193
128,23514,194
129,23515,195
130,23516,196
131,23517,197
132,23518,198
133,23519,199
134,23520,200
135,23521,201
136,23522,202
137,23523,203
138,23524,204
139,23525,205
140,23526,206
141,23527,207
142,23528,208
143,23529,209
144,23530,210
145,23531,211
146,23532,212
147,23533,213
148,23534,214
149,23535,215
150,23536,216
151,23537,217
152,23538,218
153,23539,219
154,23540,220
155,23541,221
156,23542,222
157,23543,223
158,23544,224
159,23545,225
160,23546,226
161,23547,227
162,23548,228
163,23549,229
164,23550,230
165,23551,231
166,23552,232
167,23553,233
168,23554,234
169,23555,235
170,23556,236
171,23557,237
172,23558,238
173,23559,239
174,23560,240
175,23561,241
176,23562,242
177,23563,243
178,23564,244
179,23565,245
180,23566,246
181,23568,247
182,23569,248
183,23570,249
184,23571,250
185,23572,251
186,23573,252
187,23574,253
188,23575,254
189,23576,255
190,23577,256
191,23578,257
192,23579,258
193,23580,259
194,23581,260
195,23582,261
196,23583,262
197,23584,263
198,23585,264
199,23586,265
200,27687,270
201,27697,271
202,27698,272
203,29701,273
204,29797,274
205,30013,275
206,30014,276
207,30015,277
