col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
"Jan 1, 2012",-,Finland,1225,FC Haka ,25376,-,Michal Slawuta,11/12,,123,End of career 
"Aug 1, 2011",Free transfer,Finland,26700,MuSa ,25376,-,Michal Slawuta,11/12,Finland,1225,FC Haka 
"Jan 1, 2011",Free transfer,Finland,10786,FC Popa ,25376,-,Michal Slawuta,10/11,Finland,26700,MuSa 
"Jan 1, 2010",Free transfer,Finland,11150,TPV ,25376,500 Th. €,Michal Slawuta,09/10,Finland,10786,FC Popa 
"Jan 1, 2009",Free transfer,Sweden,8882,Ljungskile SK ,25376,500 Th. €,Michal Slawuta,08/09,Finland,11150,TPV 
"Jan 1, 2008",Free transfer,Finland,2925,FC Lahti ,25376,650 Th. €,Michal Slawuta,07/08,Sweden,8882,Ljungskile SK 
"Jul 1, 2003",Free transfer,Finland,1225,FC Haka ,25376,-,Michal Slawuta,03/04,Finland,2925,FC Lahti 
"Jul 1, 2002",Free transfer,Poland,6108,Hetman Zamosc ,25376,-,Michal Slawuta,02/03,Finland,1225,FC Haka 
"Jul 1, 2001",Free transfer,Poland,4892,Dolcan Zabki ,25376,-,Michal Slawuta,01/02,Poland,6108,Hetman Zamosc 
"Jan 1, 2001",Free transfer,Poland,256,LKS Lodz ,25376,-,Michal Slawuta,00/01,Poland,4892,Dolcan Zabki 
"Jun 30, 1998",End of loan,Poland,6190,Swit N.D.M. ,25376,-,Michal Slawuta,97/98,Poland,256,LKS Lodz 
"Jan 1, 1998",Loan,Poland,256,LKS Lodz ,25376,-,Michal Slawuta,97/98,Poland,6190,Swit N.D.M. 
"Jul 1, 2006",-,Denmark,1063,Viborg FF ,22179,-,Christian Magleby,06/07,,123,End of career 
"Jul 1, 2004",Free transfer,Denmark,865,FC Midtjylland ,22179,-,Christian Magleby,04/05,Denmark,1063,Viborg FF 
"Jan 1, 2002",?,Denmark,369,Lyngby BK ,22179,-,Christian Magleby,01/02,Denmark,865,FC Midtjylland 
"Jan 1, 2010",-,Denmark,5886,Kolding FC ,22508,200 Th. €,Thomas Rathe,09/10,,123,End of career 
"Jul 1, 2006",Free transfer,Denmark,5817,SönderjyskE ,22508,-,Thomas Rathe,06/07,Denmark,5886,Kolding FC 
"Jan 1, 2006",Free transfer,Denmark,865,FC Midtjylland ,22508,-,Thomas Rathe,05/06,Denmark,5817,SönderjyskE 
"Jul 1, 2003",Free transfer,Denmark,3578,Herning Fremad ,22508,-,Thomas Rathe,03/04,Denmark,865,FC Midtjylland 
"Jul 1, 2009",?,Denmark,12622,B1908 Amager ,23862,-,Kristian Nielsen,09/10,,75,Unknown 
"Jul 1, 2008",Free transfer,Denmark,3732,Hellerup IK ,23862,-,Kristian Nielsen,08/09,Denmark,12622,B1908 Amager 
"Jan 1, 2008",?,Denmark,947,B93 ,23862,-,Kristian Nielsen,07/08,Denmark,3732,Hellerup IK 
"Jul 1, 2006",?,Denmark,5869,Glostrup FK ,23862,-,Kristian Nielsen,06/07,Denmark,947,B93 
"Jan 1, 2010",-,Iceland,8037,Keflavík ÍF ,22488,100 Th. €,Nicolai Jörgensen,09/10,,515,Unattached 
"Feb 1, 2007",?,Denmark,5776,FC Fredericia ,22488,175 Th. €,Nicolai Jörgensen,06/07,Iceland,8037,Keflavík ÍF 
"Jan 1, 2007",Free transfer,Denmark,865,FC Midtjylland ,22488,175 Th. €,Nicolai Jörgensen,06/07,Denmark,5776,FC Fredericia 
"Jul 1, 2000",?,Denmark,443,Vejle BK ,22488,-,Nicolai Jörgensen,00/01,Denmark,865,FC Midtjylland 
"Mar 1, 2012",-,Denmark,33324,Vejle-Kolding ,16153,250 Th. €,Kim Olsen,11/12,,123,End of career 
"Jul 1, 2011",-,Denmark,443,Vejle BK ,16153,500 Th. €,Kim Olsen,11/12,Denmark,33324,Vejle-Kolding 
"Jul 1, 2010",?,Sweden,1056,Örebro SK ,16153,"1,20 Mill. €",Kim Olsen,10/11,Denmark,443,Vejle BK 
"Dec 1, 2008",?,Denmark,1177,Silkeborg IF ,16153,300 Th. €,Kim Olsen,08/09,Sweden,1056,Örebro SK 
"Nov 1, 2008",End of loan,Sweden,1056,Örebro SK ,16153,300 Th. €,Kim Olsen,08/09,Denmark,1177,Silkeborg IF 
"Jul 1, 2008",Loan,Denmark,1177,Silkeborg IF ,16153,300 Th. €,Kim Olsen,08/09,Sweden,1056,Örebro SK 
"Jan 1, 2005",Free transfer,England,1035,Sheff Wed ,16153,400 Th. €,Kim Olsen,04/05,Denmark,1177,Silkeborg IF 
"Jan 1, 2004",30 Th. €,Denmark,865,FC Midtjylland ,16153,-,Kim Olsen,03/04,England,1035,Sheff Wed 
"Jul 1, 2002",Free transfer,Denmark,1909,Holstebro BK ,16153,-,Kim Olsen,02/03,Denmark,865,FC Midtjylland 
"Jul 1, 1998",Free transfer,Denmark,5720,IfS (FCM II) ,16153,-,Kim Olsen,98/99,Denmark,1909,Holstebro BK 
"Jan 1, 2010",-,Denmark,865,FC Midtjylland ,22494,200 Th. €,Claus Madsen,09/10,,123,End of career 
"Jul 1, 2002",Free transfer,Denmark,173,Odense BK ,22494,-,Claus Madsen,02/03,Denmark,865,FC Midtjylland 
"Jul 1, 1998",Free transfer,Denmark,5791,B1913 Odense ,22494,-,Claus Madsen,98/99,Denmark,173,Odense BK 
"Jul 1, 1996",Free transfer,Denmark,22928,Nørre Aaby IK ,22494,-,Claus Madsen,96/97,Denmark,5791,B1913 Odense 
