col0,col1,col2,col3,col4,col5,col6,col7
MGYA00046817,2.0,ERS689201,MGYS00000974,metagenomic,,ERR833353,
MGYA00046760,2.0,ERS689331,MGYS00000974,metagenomic,,ERR833540,
MGYA00046598,2.0,ERS689288,MGYS00000974,metagenomic,,ERR833492,
MGYA00046766,2.0,ERS689262,MGYS00000974,metagenomic,,ERR833461,
MGYA00046609,2.0,ERS689233,MGYS00000974,metagenomic,,ERR833409,
MGYA00046685,2.0,ERS689161,MGYS00000974,metagenomic,,ERR833306,
MGYA00046620,2.0,ERS689329,MGYS00000974,metagenomic,,ERR833538,
MGYA00046637,2.0,ERS689147,MGYS00000974,metagenomic,,ERR833290,
MGYA00046814,2.0,ERS689201,MGYS00000974,metagenomic,,ERR833354,
MGYA00046530,2.0,ERS689175,MGYS00000974,metagenomic,,ERR833322,
MGYA00046733,2.0,ERS689301,MGYS00000974,metagenomic,,ERR833507,
MGYA00046520,2.0,ERS689235,MGYS00000974,metagenomic,,ERR833412,
MGYA00046625,2.0,ERS689324,MGYS00000974,metagenomic,,ERR833531,
MGYA00046813,2.0,ERS689204,MGYS00000974,metagenomic,,ERR833357,
MGYA00046778,2.0,ERS689166,MGYS00000974,metagenomic,,ERR833313,
MGYA00046627,2.0,ERS689329,MGYS00000974,metagenomic,,ERR833537,
MGYA00046531,2.0,ERS689174,MGYS00000974,metagenomic,,ERR833321,
MGYA00046827,2.0,ERS689308,MGYS00000974,metagenomic,,ERR833515,
MGYA00046765,2.0,ERS689262,MGYS00000974,metagenomic,,ERR833460,
MGYA00046734,2.0,ERS689300,MGYS00000974,metagenomic,,ERR833506,
MGYA00046650,2.0,ERS689145,MGYS00000974,metagenomic,,ERR833288,
MGYA00046532,2.0,ERS689173,MGYS00000974,metagenomic,,ERR833320,
MGYA00046816,2.0,ERS689201,MGYS00000974,metagenomic,,ERR833352,
MGYA00046707,2.0,ERS689283,MGYS00000974,metagenomic,,ERR833483,
MGYA00046756,2.0,ERS689338,MGYS00000974,metagenomic,,ERR833548,
MGYA00046519,2.0,ERS689236,MGYS00000974,metagenomic,,ERR833413,
MGYA00046758,2.0,ERS689332,MGYS00000974,metagenomic,,ERR833542,
MGYA00046623,2.0,ERS689326,MGYS00000974,metagenomic,,ERR833533,
MGYA00046513,2.0,ERS689237,MGYS00000974,metagenomic,,ERR833415,
MGYA00046622,2.0,ERS689325,MGYS00000974,metagenomic,,ERR833532,
MGYA00046556,2.0,ERS689381,MGYS00000974,metagenomic,,ERR833591,
MGYA00046586,2.0,ERS689213,MGYS00000974,metagenomic,,ERR833366,
MGYA00046551,2.0,ERS689272,MGYS00000974,metagenomic,,ERR833471,
MGYA00046764,2.0,ERS689334,MGYS00000974,metagenomic,,ERR833544,
MGYA00046585,2.0,ERS689214,MGYS00000974,metagenomic,,ERR833367,
MGYA00046757,2.0,ERS689333,MGYS00000974,metagenomic,,ERR833543,
MGYA00046748,2.0,ERS689406,MGYS00000974,metagenomic,,ERR833616,
MGYA00046518,2.0,ERS689234,MGYS00000974,metagenomic,,ERR833410,
