col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,92,69,75.00%,76,51,67.10%,-10.50%,19_001,19.0,2.0,4.0,,
Adams,40,26,65.00%,55,33,60.00%,-7.70%,19_002,19.0,2.0,4.0,,
Allamakee,205,84,41.00%,176,98,55.70%,35.90%,19_003,19.0,2.0,4.0,,
Appanoose,168,113,67.30%,146,116,79.50%,18.10%,19_004,19.0,2.0,4.0,,
Audubon,54,38,70.40%,64,52,81.30%,15.50%,19_005,19.0,2.0,4.0,,
Benton,289,223,77.20%,290,236,81.40%,5.50%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,730","1,314",76.00%,"1,745","1,362",78.10%,2.80%,19_007,19.0,2.0,4.0,,
Boone,320,252,78.80%,306,231,75.50%,-4.10%,19_008,19.0,2.0,4.0,,
Bremer,285,231,81.10%,250,206,82.40%,1.70%,19_009,19.0,2.0,4.0,,
Buchanan,314,202,64.30%,305,197,64.60%,0.40%,19_010,19.0,2.0,4.0,,
Buena Vista,289,182,63.00%,286,168,58.70%,-6.70%,19_011,19.0,2.0,4.0,,
Butler,202,156,77.20%,167,144,86.20%,11.70%,19_012,19.0,2.0,4.0,,
Calhoun,108,80,74.10%,128,91,71.10%,-4.00%,19_013,19.0,2.0,4.0,,
Carroll,275,215,78.20%,272,227,83.50%,6.70%,19_014,19.0,2.0,4.0,,
Cass,171,123,71.90%,162,112,69.10%,-3.90%,19_015,19.0,2.0,4.0,,
Cedar,220,184,83.60%,223,188,84.30%,0.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,549,327,59.60%,477,310,65.00%,9.10%,19_017,19.0,2.0,4.0,,
Cherokee,137,106,77.40%,125,96,76.80%,-0.70%,19_018,19.0,2.0,4.0,,
Chickasaw,153,85,55.60%,137,89,65.00%,16.90%,19_019,19.0,2.0,4.0,,
Clarke,141,92,65.20%,137,85,62.00%,-4.90%,19_020,19.0,2.0,4.0,,
Clay,214,158,73.80%,192,146,76.00%,3.00%,19_021,19.0,2.0,4.0,,
Clayton,198,99,50.00%,189,84,44.40%,-11.10%,19_022,19.0,2.0,4.0,,
Clinton,633,477,75.40%,586,461,78.70%,4.40%,19_023,19.0,2.0,4.0,,
Crawford,268,142,53.00%,235,118,50.20%,-5.20%,19_024,19.0,2.0,4.0,,
Dallas,962,749,77.90%,"1,014",807,79.60%,2.20%,19_025,19.0,2.0,4.0,,
Davis,136,73,53.70%,142,79,55.60%,3.60%,19_026,19.0,2.0,4.0,,
Decatur,114,69,60.50%,102,58,56.90%,-6.10%,19_027,19.0,2.0,4.0,,
Delaware,231,178,77.10%,207,158,76.30%,-0.90%,19_028,19.0,2.0,4.0,,
Des Moines,558,425,76.20%,518,402,77.60%,1.90%,19_029,19.0,2.0,4.0,,
Dickinson,179,137,76.50%,161,119,73.90%,-3.40%,19_030,19.0,2.0,4.0,,
Dubuque,"1,243",913,73.50%,"1,214",923,76.00%,3.50%,19_031,19.0,2.0,4.0,,
Emmet,127,73,57.50%,125,55,44.00%,-23.50%,19_032,19.0,2.0,4.0,,
Fayette,232,155,66.80%,263,192,73.00%,9.30%,19_033,19.0,2.0,4.0,,
Floyd,213,113,53.10%,170,96,56.50%,6.40%,19_034,19.0,2.0,4.0,,
Franklin,173,94,54.30%,134,69,51.50%,-5.20%,19_035,19.0,2.0,4.0,,
Fremont,108,76,70.40%,95,64,67.40%,-4.30%,19_036,19.0,2.0,4.0,,
Greene,95,71,74.70%,95,68,71.60%,-4.20%,19_037,19.0,2.0,4.0,,
Grundy,139,119,85.60%,156,134,85.90%,0.30%,19_038,19.0,2.0,4.0,,
Guthrie,122,88,72.10%,124,87,70.20%,-2.70%,19_039,19.0,2.0,4.0,,
Hamilton,193,133,68.90%,185,125,67.60%,-2.00%,19_040,19.0,2.0,4.0,,
Hancock,133,81,60.90%,105,69,65.70%,7.90%,19_041,19.0,2.0,4.0,,
Hardin,200,139,69.50%,173,109,63.00%,-9.30%,19_042,19.0,2.0,4.0,,
Harrison,211,164,77.70%,173,126,72.80%,-6.30%,19_043,19.0,2.0,4.0,,
Henry,251,178,70.90%,217,152,70.00%,-1.20%,19_044,19.0,2.0,4.0,,
Howard,140,67,47.90%,133,61,45.90%,-4.20%,19_045,19.0,2.0,4.0,,
Humboldt,106,68,64.20%,111,79,71.20%,10.90%,19_046,19.0,2.0,4.0,,
Ida,97,74,76.30%,106,87,82.10%,7.60%,19_047,19.0,2.0,4.0,,
Iowa,169,137,81.10%,204,167,81.90%,1.00%,19_048,19.0,2.0,4.0,,
Jackson,219,173,79.00%,218,158,72.50%,-8.30%,19_049,19.0,2.0,4.0,,
