col0,col1,col2,col3,col4,col5
TEDTalks (audio),TED Conferences LLC,Technology hasn't changed love. Here's why | Helen Fisher,http://images.ted.com/images/ted/podcast/en/iTunes_ideasworthspreading_audio.jpg,https://download.ted.com/talks/HelenFisher_2016T.mp3?apikey=172BB350-0207,
The Moth,The Moth,The Moth Radio Hour: GrandSLAMS Coast to Coast,http://cdn.themoth.prx.org/wp-content/uploads/powerpress/moth_podcast_1400x1400.jpg,http://feedproxy.google.com/~r/themothpodcast/~5/b02Ns6AiVGA/moth_454_mrh_1619_9_27_16.mp3,
Sword and Scale,True Crime Media | Incongruity | Wondery,Sword and Scale Episode 76,https://dfkfj8j276wwv.cloudfront.net/images/21/cf/44/b9/21cf44b9-36ec-4247-b527-efad79820cc1/ccde1bb8a0086dce64697c47c279fddd0a4c1f391086e10530d734c38537304baf6d3d5dba39ad46b52ab23a4819b9e70fb5cee72c144f48b2b8369625da6464.jpeg,http://rss.art19.com/episodes/e78db979-8ac7-4e05-8942-0995487bbeb0.mp3,
Criminal,Criminal,Episode 51: Money Tree,http://static.libsyn.com/p/assets/6/b/b/9/6bb9b7b978912d69/Criminal_iTunes_Logo_1400.jpg,http://feedproxy.google.com/~r/CriminalShow/~5/Ung05uTSYeY/01_Episode_51__Money_Tree.mp3,
The Podfathers,Barstoolsports,The Podfathers,http://static.libsyn.com/p/assets/7/9/c/a/79ca658cfcf12349/podfathers1400.jpg,http://traffic.libsyn.com/thepodfathers/PodfathersIntro.mp3,
Wait Wait... Don't Tell Me!,NPR,Jamie Lee Curtis,https://media.npr.org/images/podcasts/primary/icon_344098539-f089cf02094b52708d0979b026a157aa5a1e3ac1.jpg?s=1400,http://play.podtrac.com/npr-344098539/npr.mc.tritondigital.com/WAITWAIT_PODCAST/media/anon.npr-podcasts/podcast/344098539/495356606/npr_495356606.mp3?orgId=1&d=2995&p=344098539&story=495356606&t=podcast&e=495356606&ft=pod&f=344098539,
Keepin' it 1600,The Ringer,Ep. 37: Trump Post-Debate and Polling Models With Harry Enten,http://i1.sndcdn.com/avatars-000222411999-9biljg-original.jpg,http://feeds.soundcloud.com/stream/285305323-keepinit1600-ep-37-trump-post-debate-and-polling-models-with-harry-enten.mp3,
Radiolab Presents: More Perfect,WNYC Studios,"Object Anyway
",https://media2.wnyc.org/i/raw/1/MorePerfect_iTunes_1400px.png,http://www.podtrac.com/pts/redirect.mp3/audio.wnyc.org/moreperfect/moreperfect071616_objectanyway.mp3,
The Dave Ramsey Show,Ramsey Solutions,,,,
Invisibilia,NPR,Outside In,https://media.npr.org/assets/img/2016/05/19/invisibiliapodcast_icon_hotpink-01_sq-2359778531d9733109e3674a5cecf5a711aa511f.jpg?s=1400,http://play.podtrac.com/npr-510307/npr.mc.tritondigital.com/INVIS_PODCAST/media/anon.npr-mp3/npr/invsb/2016/07/20160728_invsb_outsidein.mp3?orgId=1&d=3866&p=510307&story=485603348&t=podcast&e=485603348&ft=pod&f=510307,
Last Podcast On The Left,Cave Comedy Radio,Episode 241: Serial Killers And The Women Who Love Them,http://i.imgur.com/oQILHzF.jpg,http://feedproxy.google.com/~r/TheLastPodcastOnTheLeft/~5/xDLdIzOkbGI/284485737-lastpodcastontheleft-episode-241-serial-killers-and-the-women-who-love-them.mp3,
Myths and Legends,Jason Weiser,46A-Jason and the Argonauts: Some Assembly Required,http://static.libsyn.com/p/assets/e/b/7/5/eb75c7e68e2c85b1/logo-new_castle.png,http://dts.podtrac.com/redirect.mp3/traffic.libsyn.com/mythpodcast/MaL46A.mp3,
Real Crime Profile,Real Crime Profile / Wondery,Episode 38: The Case of JonBenét Ramsey - The team discuss the replica house and the tests ,https://dfkfj8j276wwv.cloudfront.net/images/5f/9a/f2/03/5f9af203-9d78-481f-8146-78c2227c2411/b64a26649a5ebc6b6b780932583ce94867f28a2b754b10ed71a923e0293955128dba015692c5dc3ca3d1bb3ee80ee77d00e4c5e1cccdc954b185c2bc057fac8b.jpeg,http://rss.art19.com/episodes/18d34a9f-20df-4ce9-89f0-69e5cd3c4ac6.mp3,
