col0,col1,col2,col3,col4,col5
96,سالن امام خامنه ای,enable,yes,9,سالن امام خامنه ای
70,سالن بیت النور,disable,yes,1,سالن بیت النور
73,سالن بیت النور,disable,yes,2,سالن بیت النور
95,سالن ولایت,disable,yes,9,سالن ولایت
71,شبستان,enable,yes,1,شبستان حضرت نجمه خاتون عليها السلام 
72,شبستان حضرت نجمه خاتون,enable,yes,3,شبستان حضرت نجمه خاتون عليها السلام 
52,شبستان حضرت نجمه خاتون عليها السلام ,enable,yes,2,شبستان حضرت نجمه خاتون عليها السلام 
100,پنج شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره پنج
78,صفاییه پنج,enable,no,1,شعبه شهدا - کلاس شماره پنج
99,چهار شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره چهار
77,صفاییه چهار,enable,no,1,شعبه شهدا - کلاس شماره چهار
105,ده شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره ده
81,صفاییه ده,enable,no,1,شعبه شهدا - کلاس شماره ده
97,دو شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره دو
75,صفاییه دو,enable,no,1,شعبه شهدا - کلاس شماره دو
107,دوازده شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره دوازده
83,صفاییه دوازده,enable,no,1,شعبه شهدا - کلاس شماره دوازده
98,سه شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره سه
76,صفاییه سه,enable,no,1,شعبه شهدا - کلاس شماره سه
101,شش شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره شش
85,صفاییه شش,enable,no,1,شعبه شهدا - کلاس شماره شش
80,صفاییه نه,enable,no,1,شعبه شهدا - کلاس شماره نه
104,نه شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره نه
79,صفاییه هشت,enable,no,1,شعبه شهدا - کلاس شماره هشت
103,هشت شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره هشت
86,صفاییه هفت,disable,no,1,شعبه شهدا - کلاس شماره هفت
102,هفت شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره هفت
82,صفاییه یازده,enable,no,1,شعبه شهدا - کلاس شماره یازده
106,یازده شعبه شهدا,enable,no,2,شعبه شهدا - کلاس شماره یازده
74,صفاییه یک,enable,no,1,شعبه شهدا - کلاس شماره یک
84,یک شعبه شهدا,enable,yes,2,شعبه شهدا - کلاس شماره یک
45,مدرس شماره پانزده,enable,no,2,کلاس شماره پانزده
65,مدرس شماره پانزده,enable,no,1,کلاس شماره پانزده
39,پنج,enable,no,2,کلاس شماره پنج
93,پنج,enable,yes,9,کلاس شماره پنج
35,پنج قدیم,enable,no,2,کلاس شماره پنج
113,مدرس پنج,enable,no,7,کلاس شماره پنج
92,مدرس پنج معارفی,enable,yes,10,کلاس شماره پنج
56,مدرس شماره پنج,enable,no,1,کلاس شماره پنج
40,چهار,enable,no,2,کلاس شماره چهار
94,چهار,enable,yes,9,کلاس شماره چهار
34,چهار قدیم,enable,no,2,کلاس شماره چهار
91,مدرس چهار معارفی,enable,yes,10,کلاس شماره چهار
55,مدرس شماره چهار,enable,no,1,کلاس شماره چهار
44,مدرس شماره چهارده,enable,no,2,کلاس شماره چهارده
64,مدرس شماره چهارده,enable,no,1,کلاس شماره چهارده
60,مدرس شماره ده,enable,no,1,کلاس شماره ده
42,دو,enable,no,2,کلاس شماره دو
29,دو قدیم,enable,no,2,کلاس شماره دو
110,مدرس دو,enable,no,7,کلاس شماره دو
89,مدرس دو معارفی,enable,yes,10,کلاس شماره دو
9,مدرس شماره دو,enable,no,1,کلاس شماره دو
62,مدرس شماره دوازده,enable,no,1,کلاس شماره دوازده
41,سه,enable,no,2,کلاس شماره سه
32,سه قدیم,enable,no,2,کلاس شماره سه
111,مدرس سه,enable,no,7,کلاس شماره سه
90,مدرس سه معارفی,enable,no,10,کلاس شماره سه
54,مدرس شماره سه,enable,no,1,کلاس شماره سه
63,مدرس شماره سیزده,enable,no,1,کلاس شماره سیزده
46,مدرس شماره شانزده,enable,no,2,کلاس شماره شانزده
66,مدرس شماره شانزده,enable,no,1,کلاس شماره شانزده
38,شش,enable,no,2,کلاس شماره شش
87,شش,enable,no,9,کلاس شماره شش
114,مدرس شش,enable,no,7,کلاس شماره شش
13,مدرس شماره شش,enable,no,1,کلاس شماره شش
112,مدرس چهار,enable,no,7,کلاس شماره چهار
59,مدرس شماره نه,enable,no,1,کلاس شماره نه
69,مدرس شماره نوزده,enable,no,1,کلاس شماره نوزده
48,مدرس شماره هجده,enable,no,2,کلاس شماره هجده
68,مدرس شماره هجده,enable,no,1,کلاس شماره هجده
58,مدرس شماره هشت,enable,no,1,کلاس شماره هشت
116,مدرس هشت,enable,no,7,کلاس شماره هشت
36,هشت,enable,no,2,کلاس شماره هشت
57,مدرس شماره هفت,enable,no,1,کلاس شماره هفت
108,مدرس هفت,enable,no,9,کلاس شماره هفت
115,مدرس هفت,enable,no,7,کلاس شماره هفت
37,هفت,enable,no,2,کلاس شماره هفت
47,مدرس شماره هفده,enable,no,2,کلاس شماره هفده
67,مدرس شماره هفده,enable,no,1,کلاس شماره هفده
61,مدرس شماره یازده,enable,no,1,کلاس شماره یازده
53,مدرس شماره یک,enable,no,1,کلاس شماره یک
109,مدرس یک,enable,yes,7,کلاس شماره یک
88,مدرس یک معارفی,enable,yes,10,کلاس شماره یک
43,یک,enable,no,2,کلاس شماره یک
51,یک قدیم,enable,no,2,کلاس شماره یک
117,تست,disable,no,11,شبستان حضرت نجمه خاتون عليها السلام 
