col0,col1,col2,col3,col4,col5,col6,col7
ada kemungkinan,1,jigana,ad,,,,
akan dapat,1,bakalan,ad,,,,
akan tetapi,1,tapi,c,,,,
ambil bagian,1,miluan,v,,,,
anak-anak,1,barudak,np,,,,
atas segala,1,tina sagala,,,,,
atas terjadinya,1,kana kajadian,,,,,
bahasa asing,1,basa kosta,n,,,,
banjir bandang,1,caah rongkah,n,,,,
baru saja,1,cikénéh,ad,,waktu,,
bekerja sama,1,digawé babarengan,v,,,,
berhubungan intim,1,sapatemon,v,,,,
bertahun-tahun,1,mangtaun-taun,ad,,,,
berterimakasih sekali,1,nganuhunkeun pisan,v,,,,
bulu tangkis,1,badminton,n,,,,
cantik jelita,1,geulis kawanti-wanti,a,,,,
cukup untuk,1,mahi keur,,,,,
dalam negeri,1,jero nagara,ad,,,,
dalam rangka,1,dina raraga,ad,,,,
dengan cara,1,ku cara,p,,,,
dengan demikian,1,ku kituna,c,,,,
dengan sendirinya,1,ku sorangan,ad,,,,
di bawah,1,di handapeun,p,,,,
di dalam,1,di jero,p,,,,
di dalamnya,1,di jerona,p,,,,
diam-diam,1,reureunceupan,ad,,,,
hari bersejarah,1,poé nu miboga ajén sajarah,n,,,,
hari ini,1,poé ieu,n,,,,
hari itu,1,poé éta,n,,,,
hati-hati,1,ati-ati,ad,,,,
hutan lindung,1,leuweung tutupan,n,,,,
ini adalah,1,ieu téh,np,,,,
itu adalah,1,éta téh,np,,,,
jangan-jangan,1,boa-boa,-,,-,-,
jenis kelamin,1,génder,n,,,,
kali ini,1,ayeuna,ad,,,,
kawan-kawan,1,parakanca,,,,,
kemudian hari,1,poé kahareupnakeun,ad,,,,
kerja sama,1,gawé babarengan,v,,,,
kiri-kanan,1,kénca-katuhu,p,,,,
kurun waktu,1,waktu,n,,,,
lagi-lagi,1,kitu deui,ad,,,,
laki-laki,1,lalaki,n,,,,
lalu lintas,1,patalimarga,n,,,,
lalu-lintas,1,patalimarga,n,,,,
lama kelamaan,1,lila-lila,ad,,,,
lama-kelamaan,1,lila-lila,ad,,,,
lebih dahulu,1,leuwih tiheula,ad,,waktu,,
lebih dalam,1,leuwih jero,ad,,,,
lebih dulu,1,leuwih tiheula,ad,,waktu,,
malam hari,1,jero peuting,ad,,waktu,,
mata air,1,cinyusu,n,,,,
mengindonesia,1,nga-Indonésia,v,,-,-,
meninggal dunia,1,maot,v,,,,
nggak mungkin,1,mustahil,a,,,,
orang lain,1,batur,np,,,,
orang tua,1,kolot,n,,,,
orang tuanya,1,kolotna,n,,,,
orang-orangnya,1,jalma-jalmana,n,,,,
pada diri,1,ka diri,,,,,
pada umumnya,1,umumna,,,,,
perlu untuk,1,perlu,m,,,,
pertama kali,1,mimiti,,,,,
rumah tangga,1,laki-rabi,,,,,
saat ini,1,ayeuna,ad,,,,
salah satu,1,salah sahiji,np,,,,
salah satunya,1,salah sahijina,np,,,,
sebagai contoh,1,contona,ad,,,,
sebagian besar,1,kalolobaan,b,,,,
selain itu,1,sajaba ti éta,c,,,,
senang hati,1,gumbira,a,,,,
sepakbola,1,maén bal,-,,-,-,
setiap kali,1,unggal,ad,,,,
suka cita,1,bungah,a,,,,
sumber air,1,cinyusu,n,,,,
surat kabar,1,serat kabar,n,,,,
tahun baru,1,taun anyar,n,,,,
tahun lalu,1,taun ka tukang,n,,,,
tidak akan,1,moal,m,,,,
takkan,1,moal,m,,,,
tak akan,1,moal,m,,,,
tak mungkin,1,mustahil,a,,,,
tak pelak,1,teu antaparah,a,,,,
tepuk tangan,1,keprok,v,,,,
terima kasih,1,hatur nuhun,,,,,
terlebih dahulu,1,leuwih tiheula,ad,,waktu,,
terlebih dulu,1,leuwih tiheula,ad,,waktu,,
tertimbun longsor,1,kaurugan,vp,,,,
terulang kembali,1,deudeuieun,ad,,,,
terus terang,1,jujur,a,,,,
tidak ada,1,euweuh,m,,,,
tidak akan,1,moal,m,,,,
tidak cukup,1,teu mahi,,,,,
tidak mungkin,1,mustahil,a,,,,
untuk itu,1,ku kituna,c,,,,
lin dan,1,lin dan,n,,jalma,,
luka berat,1,tatu parna,n,,,,
suami-istri,1,salaki-pamajikan,np,,pancakaki,-,
berikut ini,1,di handap ieu,ad,,,,
pemotongan hewan,1,pameuncitan sato,n,,,,
paling tidak,1,sahenteuna,,,,,
ibu kota,1,puseur dayeuh,,,,,
belakangan ini,1,kadieunakeun,ad,,waktu,,
buah kain,1,lambar lawon,,,,,
selamat jalan,1,wilujeng angkat,s,,salam,,
barang siapa,1,sing saha,pn,,,,
barangsiapa,1,sing saha,pn,,,,
sudut pandang,1,panempo,n,,,,
luar biasa,1,rongkah,n,,,,
kerjasama,1,gawé babarengan,n,,,majemuk,
bertekuk lutut,1,taluk,v,,,idiom,
saya kira,1,disangka ku kuring,ph,,,,
dada rosada,1,dada rosada,n,,,,
tinggal di,1,cicing di,v,,,,
ajaran baru,1,ajaran anyar,n,,,,
ujung-ujungnya,1,panungtunganana mah,n,,,,
sudah-sudah,1,enggeus-enggeus,ad,,,,
usaha keras,1,usaha rongkah,,,,,
kini tinggal,1,kiwari ngan,,,,,
berkaitan dengan,1,patali jeung,,,,,
terkait dengan,1,patali jeung,,,,,
tertangkap tangan,1,kaperego,vp,,,,
pekan lalu,1,minggu kaliwat,n,,,,
kaitannya dengan,1,pakait jeung,ad,,,,
atas putusan,1,dumasar kana putusan,ad,,,,
dibarengi,1,dibarengan,vp,,,,bareng
