col0,col1,col2,col3
AD,,,77265.0
AE,,,9890400.0
AF,,,38928341.0
AG,,,97928.0
AI,,,15002.0
AL,,,2877800.0
AM,,,2963234.0
AO,,,32866267.0
AQ,,,
AR,,,45195777.0
AS,,,55197.0
AT,,,9006400.0
AU,,,25499881.0
AW,,,106766.0
AX,,,
AZ,,,10139175.0
BA,,,3280815.0
BB,,,287371.0
BD,,,164689383.0
BE,,,11589616.0
BF,,,20903278.0
BG,,,6948445.0
BH,,,1701583.0
BI,,,11890781.0
BJ,,,12123198.0
BL,,,9885.0
BM,,,62273.0
BN,,,437483.0
BO,,,11673029.0
BQ,,,26221.0
BR,,,212559409.0
BS,,,393248.0
BT,,,771612.0
BV,,,
BW,,,2351625.0
BY,,,9449321.0
BZ,,,397621.0
CA,,,37742157.0
CC,,,
CD,,,89561404.0
CF,,,4829764.0
CG,,,5518092.0
CH,,,8654618.0
CI,,,26378275.0
CK,,,17564.0
CL,,,19116209.0
CM,,,26545864.0
CN,,,1439323774.0
CO,,,50882884.0
CR,,,5094114.0
CU,,,11326616.0
CV,,,555988.0
CW,,,164100.0
CX,,,
CY,,,1207361.0
CZ,,,10708982.0
DE,,,83783945.0
DJ,,,988002.0
DK,,,5792203.0
DM,,,71991.0
DO,,,10847904.0
DZ,,,43851043.0
EC,,,17643060.0
EE,,,1326539.0
EG,,,102334403.0
EH,,,597330.0
ER,,,3546427.0
ES,,,46754783.0
ET,,,114963583.0
FI,,,5540718.0
FJ,,,896444.0
FK,,,3483.0
FM,,,548927.0
FO,,,48865.0
FR,,,65273512.0
GA,,,2225728.0
GB,,,67886004.0
GD,,,112519.0
GE,,,3989175.0
GF,,,298682.0
GG,,,
GH,,,31072945.0
GI,,,33691.0
GL,,,56772.0
GM,,,2416664.0
GN,,,13132792.0
GP,,,400127.0
GQ,,,1402985.0
GR,,,10423056.0
GS,,,
GT,,,17915567.0
GU,,,168783.0
GW,,,1967998.0
GY,,,786559.0
GZ,,,
HK,,,7496988.0
HM,,,
HN,,,9904608.0
HR,,,4105268.0
HT,,,11402533.0
HU,,,9660350.0
ID,,,273523621.0
IE,,,4937796.0
IL,,,8655541.0
IM,,,85032.0
IN,,,1380004385.0
IO,,,
IQ,,,40222503.0
IR,,,83992953.0
IS,,,341250.0
IT,,,60461828.0
JE,,,
JM,,,2961161.0
JO,,,10203140.0
JP,,,126476458.0
KE,,,53771300.0
KG,,,6524191.0
KH,,,16718971.0
KI,,,119446.0
KM,,,869595.0
KN,,,53192.0
KP,,,25778815.0
KR,,,51269183.0
KW,,,4270563.0
KY,,,65720.0
KZ,,,18776707.0
LA,,,7275556.0
LB,,,6825442.0
LC,,,183629.0
LI,,,38137.0
LK,,,21413250.0
LR,,,5057677.0
LS,,,2142252.0
LT,,,2722291.0
LU,,,625976.0
LV,,,1886202.0
LY,,,6871287.0
MA,,,36910558.0
MC,,,39244.0
MD,,,4033963.0
ME,,,628062.0
MF,,,38659.0
MG,,,27691019.0
MH,,,59194.0
MK,,,2083380.0
ML,,,20250834.0
MM,,,54409794.0
MN,,,3278292.0
MO,,,649342.0
MP,,,57557.0
MQ,,,375265.0
MR,,,4649660.0
MS,,,4999.0
MT,,,441539.0
MU,,,1271767.0
MV,,,540542.0
MW,,,19129955.0
MX,,,128932753.0
MY,,,32365998.0
MZ,,,31255435.0
,,,2540916.0
NC,,,285491.0
NE,,,24206636.0
NF,,,
NG,,,206139587.0
NI,,,6624554.0
NL,,,17134873.0
NO,,,5421242.0
NP,,,29136808.0
NR,,,10834.0
NU,,,1618.0
NZ,,,4822233.0
OM,,,5106622.0
PA,,,4314768.0
PE,,,32971845.0
PF,,,280904.0
PG,,,8947027.0
PH,,,109581085.0
PK,,,220892331.0
PL,,,37846605.0
PM,,,5795.0
PN,,,
PR,,,2860840.0
PS,,,5101416.0
PT,,,10196707.0
PW,,,18092.0
PY,,,7132530.0
QA,,,2881060.0
RE,,,895308.0
RO,,,19237682.0
RS,,,8737370.0
RU,,,145934460.0
RW,,,12952209.0
SA,,,34813867.0
SB,,,686878.0
SC,,,98340.0
SD,,,43849269.0
SE,,,10099270.0
SG,,,5850343.0
SH,,,6071.0
SI,,,2078931.0
SJ,,,
SK,,,5459643.0
SL,,,7976985.0
SM,,,33938.0
SN,,,16743930.0
SO,,,15893219.0
SR,,,586634.0
SS,,,11193729.0
ST,,,219161.0
SV,,,6486201.0
SX,,,42882.0
SY,,,17500657.0
SZ,,,1160164.0
TC,,,38718.0
TD,,,16425859.0
TF,,,
TG,,,8278736.0
TH,,,69799978.0
TJ,,,9537642.0
TK,,,1350.0
TL,,,1318442.0
TM,,,6031187.0
TN,,,11818618.0
TO,,,105697.0
TR,,,84339067.0
TT,,,1399491.0
TV,,,11792.0
TW,,,23816775.0
TZ,,,59734213.0
UA,,,43733759.0
UG,,,45741000.0
UM,,,
US,,,331002647.0
UY,,,3473727.0
UZ,,,33469199.0
VA,,,809.0
VC,,,110947.0
VE,,,28435943.0
VG,,,30237.0
VI,,,104423.0
VN,,,97338583.0
VU,,,307150.0
WF,,,11246.0
WS,,,198410.0
XK,,,
YE,,,29825968.0
YT,,,272813.0
ZA,,,59308690.0
ZM,,,18383956.0
ZW,,,14862927.0
