col0,col1,col2,col3,col4,col5,col6
1,CropType,3.0,,,2,1
2,Tbase,8.0,,,2,2
3,Tupp,30.0,,,2,3
4,SeedSize,6.5,,,2,4
5,PlantPop,75000.0,50000.0,100000.0,2,5
6,Emergence,80.0,60.0,100.0,2,6
7,CGC,0.0125,0.012,0.013,2,7
8,CCx,0.96,0.65,0.99,2,8
9,Senescence,1400.0,,,2,9
10,CDC,0.01,,,2,10
11,Maturity,1700.0,,,2,11
12,MaxRooting,1400.0,,,2,12
13,,,,,2,13
14,Flowering,180.0,150.0,200.0,2,14
15,Determinant,1.0,,,2,15
16,MaxFlowPct,33.33,,,2,16
17,HIstart,880.0,,,2,17
18,YldForm,750.0,,,2,18
19,CCmin,0.049,,,2,19
20,Zmin,0.3,,,2,20
21,Zmax,2.3,,2.8,2,21
22,PctZmin,70.0,,,2,22
23,fshape_r,1.3,,,2,23
24,Kcb,1.05,,,2,24
25,fage,0.3,,,2,25
26,fwcc,50.0,,,2,26
27,SxTopQ,0.0104,,,2,27
28,SxBotQ,0.0026,,,2,28
29,a_Tr,1.0,,,2,29
30,WP,33.7,,,2,30
31,WPy,100.0,,,2,31
32,fsink,0.5,,,2,32
33,bsted,0.000138,,,2,33
34,bface,0.001165,,,2,34
35,HI0,0.48,0.48,0.52,2,35
36,HIini,0.01,,,2,36
37,dHI_pre,0.0,,,2,37
38,exc,50.0,,,2,38
39,a_HI,7.0,,,2,39
40,b_HI,3.0,,,2,40
41,dHI0,15.0,,,2,41
42,p_up1,0.14,,,2,42
43,p_lo1,0.72,,,2,43
44,fshape_w1,2.9,,,2,44
45,p_up2,0.69,,,2,45
46,p_lo2,1.0,,,2,46
47,fshape_w2,6.0,,,2,47
48,p_up3,0.69,,,2,48
49,p_lo3,1.0,,,2,49
50,beta,12.0,,,2,50
51,fshape_w3,2.7,,,2,51
52,,,,,2,52
53,p_up4,0.8,,,2,53
54,p_lo4,1.0,,,2,54
55,fshape_w4,1.0,,,2,55
56,Aer,5.0,,,2,56
57,LagAer,3.0,,,2,57
58,fshape_ex,-6.0,,,2,58
59,ETadj,1.0,,,2,59
60,GermThr,0.2,,,2,60
61,PolHeatStress,1.0,,,2,61
62,PolColdStress,1.0,,,2,62
63,Tmin_up,10.0,,,2,63
64,Tmin_lo,5.0,,,2,64
65,Tmax_up,40.0,,,2,65
66,Tmax_lo,45.0,,,2,66
67,BioTempStress,1.0,,,2,67
68,GDD_up,12.0,,,2,68
69,GDD_lo,0.0,,,2,69
70,fshape_b,13.8135,,,2,70
71,Ece_n,1.7,,,2,71
72,Ece_x,10.0,,,2,72
