col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"4,530",110,2.40%,"4,480",150,3.30%,37.90%,19_001,19.0,2.0,4.0,,
Adams,"2,130",90,4.20%,"2,080",100,4.80%,13.80%,19_002,19.0,2.0,4.0,,
Allamakee,"7,420",290,3.90%,"8,230",380,4.60%,18.10%,19_003,19.0,2.0,4.0,,
Appanoose,"6,550",280,4.30%,"6,450",350,5.40%,26.90%,19_004,19.0,2.0,4.0,,
Audubon,"3,350",100,3.00%,"3,270",130,4.00%,33.20%,19_005,19.0,2.0,4.0,,
Benton,"11,790",290,2.50%,"14,800",600,4.10%,64.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"68,200","2,000",2.90%,"72,400","2,800",3.90%,31.90%,19_007,19.0,2.0,4.0,,
Boone,"13,720",310,2.30%,"15,620",460,2.90%,30.30%,19_008,19.0,2.0,4.0,,
Bremer,"12,600",300,2.40%,"13,900",500,3.60%,51.10%,19_009,19.0,2.0,4.0,,
Buchanan,"10,890",340,3.10%,"11,390",480,4.20%,35.00%,19_010,19.0,2.0,4.0,,
Buena Vista,"10,820",230,2.10%,"10,490",350,3.30%,57.00%,19_011,19.0,2.0,4.0,,
Butler,"7,340",270,3.70%,"8,350",340,4.10%,10.70%,19_012,19.0,2.0,4.0,,
Calhoun,"4,730",140,3.00%,"5,280",180,3.40%,15.20%,19_013,19.0,2.0,4.0,,
Carroll,"12,390",290,2.30%,"12,480",330,2.60%,13.00%,19_014,19.0,2.0,4.0,,
Cass,"7,310",310,4.20%,"7,670",330,4.30%,1.50%,19_015,19.0,2.0,4.0,,
Cedar,"9,440",220,2.30%,"10,820",350,3.20%,38.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"25,790",780,3.00%,"26,420","1,030",3.90%,28.90%,19_017,19.0,2.0,4.0,,
Cherokee,"6,850",150,2.20%,"6,570",280,4.30%,94.60%,19_018,19.0,2.0,4.0,,
Chickasaw,"7,160",560,7.80%,"6,500",300,4.60%,-41.00%,19_019,19.0,2.0,4.0,,
Clarke,"5,190",160,3.10%,"4,740",200,4.20%,36.90%,19_020,19.0,2.0,4.0,,
Clay,"10,330",250,2.40%,"9,920",330,3.30%,37.50%,19_021,19.0,2.0,4.0,,
Clayton,"10,190",400,3.90%,"9,690",490,5.10%,28.80%,19_022,19.0,2.0,4.0,,
Clinton,"26,490",920,3.50%,"27,240","1,080",4.00%,14.20%,19_023,19.0,2.0,4.0,,
Crawford,"8,830",200,2.30%,"9,340",290,3.10%,37.10%,19_024,19.0,2.0,4.0,,
Dallas,"21,900",300,1.40%,"30,400",900,3.00%,116.10%,19_025,19.0,2.0,4.0,,
Davis,"4,150",110,2.70%,"4,150",200,4.80%,81.80%,19_026,19.0,2.0,4.0,,
Decatur,"3,570",160,4.50%,"4,230",170,4.00%,-10.30%,19_027,19.0,2.0,4.0,,
Delaware,"9,500",340,3.60%,"10,820",400,3.70%,3.30%,19_028,19.0,2.0,4.0,,
Des Moines,"23,430",780,3.30%,"21,130","1,000",4.70%,42.20%,19_029,19.0,2.0,4.0,,
Dickinson,"9,900",230,2.30%,"10,190",410,4.00%,73.20%,19_030,19.0,2.0,4.0,,
Dubuque,"49,100","1,600",3.30%,"52,700","1,900",3.60%,10.60%,19_031,19.0,2.0,4.0,,
Emmet,"5,540",170,3.10%,"6,090",250,4.10%,33.80%,19_032,19.0,2.0,4.0,,
Fayette,"10,990",450,4.10%,"11,110",510,4.60%,12.10%,19_033,19.0,2.0,4.0,,
Floyd,"7,790",340,4.40%,"8,860",420,4.70%,8.60%,19_034,19.0,2.0,4.0,,
Franklin,"5,740",150,2.60%,"5,860",230,3.90%,50.20%,19_035,19.0,2.0,4.0,,
Fremont,"4,000",90,2.30%,"3,960",150,3.80%,68.40%,19_036,19.0,2.0,4.0,,
Greene,"4,870",170,3.50%,"5,070",200,3.90%,13.00%,19_037,19.0,2.0,4.0,,
Grundy,"6,110",120,2.00%,"6,900",200,2.90%,47.60%,19_038,19.0,2.0,4.0,,
Guthrie,"5,900",140,2.40%,"6,300",200,3.20%,33.80%,19_039,19.0,2.0,4.0,,
Hamilton,"8,620",190,2.20%,"8,850",320,3.60%,64.00%,19_040,19.0,2.0,4.0,,
Hancock,"7,000",140,2.00%,"6,160",230,3.70%,86.70%,19_041,19.0,2.0,4.0,,
Hardin,"9,030",260,2.90%,"9,210",350,3.80%,32.00%,19_042,19.0,2.0,4.0,,
Harrison,"7,850",210,2.70%,"8,250",340,4.10%,54.10%,19_043,19.0,2.0,4.0,,
Henry,"10,910",290,2.70%,"10,630",560,5.30%,98.20%,19_044,19.0,2.0,4.0,,
Howard,"5,580",170,3.00%,"5,290",190,3.60%,17.90%,19_045,19.0,2.0,4.0,,
Humboldt,"5,410",120,2.20%,"5,220",180,3.40%,55.50%,19_046,19.0,2.0,4.0,,
Ida,"3,950",90,2.30%,"3,990",140,3.50%,54.00%,19_047,19.0,2.0,4.0,,
Iowa,"9,290",170,1.80%,"8,970",330,3.70%,101.00%,19_048,19.0,2.0,4.0,,
Jackson,"10,370",450,4.30%,"11,350",540,4.80%,9.60%,19_049,19.0,2.0,4.0,,
Jasper,"19,360",410,2.10%,"18,430",940,5.10%,140.80%,19_050,19.0,2.0,4.0,,
Jefferson,"9,440",260,2.80%,"8,270",350,4.20%,53.70%,19_051,19.0,2.0,4.0,,
Johnson,"69,400","1,400",2.00%,"76,100","2,000",2.60%,30.30%,19_052,19.0,2.0,4.0,,
Jones,"9,630",240,2.50%,"10,700",400,3.70%,50.00%,19_053,19.0,2.0,4.0,,
Keokuk,"5,020",200,4.00%,"5,890",240,4.10%,2.30%,19_054,19.0,2.0,4.0,,
Kossuth,"8,410",230,2.70%,"9,080",300,3.30%,20.80%,19_055,19.0,2.0,4.0,,
Lee,"18,710",870,4.60%,"17,530","1,090",6.20%,33.70%,19_056,19.0,2.0,4.0,,
Linn,"116,900","2,100",1.80%,"116,100","4,200",3.60%,101.40%,19_057,19.0,2.0,4.0,,
Louisa,"5,420",190,3.50%,"6,480",250,3.90%,10.10%,19_058,19.0,2.0,4.0,,
Lucas,"4,050",110,2.70%,"4,980",210,4.20%,55.30%,19_059,19.0,2.0,4.0,,
Lyon,"5,460",130,2.40%,"6,680",160,2.40%,0.60%,19_119,19.0,2.0,4.0,,
Madison,"7,330",260,3.50%,"8,400",300,3.60%,0.70%,19_121,19.0,2.0,4.0,,
Mahaska,"11,220",240,2.10%,"11,910",440,3.70%,72.70%,19_123,19.0,2.0,4.0,,
Marion,"19,020",400,2.10%,"18,020",630,3.50%,66.20%,19_125,19.0,2.0,4.0,,
Marshall,"20,220",500,2.50%,"20,930",790,3.80%,52.60%,19_127,19.0,2.0,4.0,,
Mills,"6,380",120,1.90%,"8,370",310,3.70%,96.90%,19_129,19.0,2.0,4.0,,
Mitchell,"5,380",140,2.60%,"5,470",190,3.50%,33.50%,19_131,19.0,2.0,4.0,,
Monona,"4,880",160,3.30%,"4,710",260,5.50%,68.40%,19_133,19.0,2.0,4.0,,
Monroe,"4,200",120,2.90%,"4,170",170,4.10%,42.70%,19_135,19.0,2.0,4.0,,
Montgomery,"5,820",190,3.30%,"5,910",320,5.40%,65.90%,19_137,19.0,2.0,4.0,,
Muscatine,"21,950",600,2.70%,"24,190",780,3.20%,18.00%,19_139,19.0,2.0,4.0,,
O'Brien,"7,720",160,2.10%,"7,830",240,3.10%,47.90%,19_141,19.0,2.0,4.0,,
Osceola,"3,690",90,2.40%,"3,440",120,3.50%,43.00%,19_143,19.0,2.0,4.0,,
Page,"9,030",240,2.70%,"8,400",330,3.90%,47.80%,19_145,19.0,2.0,4.0,,
Palo Alto,"5,180",100,1.90%,"5,400",180,3.30%,72.70%,19_147,19.0,2.0,4.0,,
Plymouth,"13,290",370,2.80%,"14,420",460,3.20%,14.60%,19_149,19.0,2.0,4.0,,
Pocahontas,"3,760",100,2.70%,"4,100",130,3.20%,19.20%,19_151,19.0,2.0,4.0,,
Polk,"216,100","4,400",2.00%,"234,900","8,000",3.40%,67.30%,19_153,19.0,2.0,4.0,,
Pottawattamie,"48,500","1,200",2.50%,"49,690","2,110",4.20%,71.60%,19_155,19.0,2.0,4.0,,
Poweshiek,"10,350",310,3.00%,"10,690",410,3.80%,28.10%,19_157,19.0,2.0,4.0,,
Ringgold,"2,580",70,2.70%,"2,470",100,4.00%,49.20%,19_159,19.0,2.0,4.0,,
Sac,"5,790",150,2.60%,"5,890",200,3.40%,31.10%,19_161,19.0,2.0,4.0,,
Scott,"85,300","2,400",2.80%,"88,810","3,340",3.80%,33.70%,19_163,19.0,2.0,4.0,,
Shelby,"6,780",160,2.40%,"7,380",240,3.30%,37.80%,19_165,19.0,2.0,4.0,,
Sioux,"17,760",410,2.30%,"19,380",480,2.50%,7.30%,19_167,19.0,2.0,4.0,,
Story,"47,280",950,2.00%,"48,100","1,300",2.70%,34.50%,19_169,19.0,2.0,4.0,,
Tama,"8,740",320,3.70%,"8,990",380,4.20%,15.40%,19_171,19.0,2.0,4.0,,
Taylor,"3,410",120,3.50%,"3,430",130,3.80%,7.70%,19_173,19.0,2.0,4.0,,
Union,"6,430",220,3.40%,"6,490",260,4.00%,17.10%,19_175,19.0,2.0,4.0,,
Van Buren,"4,180",140,3.30%,"3,940",170,4.30%,28.80%,19_177,19.0,2.0,4.0,,
Wapello,"17,510",600,3.40%,"18,870",850,4.50%,31.50%,19_179,19.0,2.0,4.0,,
Warren,"22,900",400,1.70%,"25,400",800,3.10%,80.30%,19_181,19.0,2.0,4.0,,
Washington,"11,140",220,2.00%,"12,600",400,3.20%,60.80%,19_183,19.0,2.0,4.0,,
Wayne,"2,900",80,2.80%,"3,200",130,4.10%,47.30%,19_185,19.0,2.0,4.0,,
Webster,"20,030",570,2.80%,"19,980",780,3.90%,37.20%,19_187,19.0,2.0,4.0,,
Winnebago,"6,460",130,2.00%,"5,850",210,3.60%,78.40%,19_189,19.0,2.0,4.0,,
Winneshiek,"12,310",380,3.10%,"12,300",460,3.70%,21.20%,19_191,19.0,2.0,4.0,,
Woodbury,"53,200","1,400",2.60%,"54,400","2,300",4.20%,60.70%,19_193,19.0,2.0,4.0,,
Worth,"4,090",130,3.20%,"4,650",180,3.90%,21.80%,19_195,19.0,2.0,4.0,,
Wright,"6,930",160,2.30%,"7,200",270,3.80%,62.40%,19_197,19.0,2.0,4.0,,
State,"1,586,080","41,080",2.60%,"1,664,340","61,440",3.70%,42.50%,,19.0,2.0,4.0,,
Rural,"251,970","7,470",3.00%,"261,150","10,010",3.80%,29.30%,,,,,,IA_Rural_Counties
Small Urban,"580,130","16,160",2.80%,"609,990","23,480",3.80%,38.20%,,,,,,IA_Urban_Counties
Metropolitan,"753,980","17,450",2.30%,"793,200","27,950",3.50%,52.30%,,,,,,IA_Metropolitan_Counties
United States,"142,583,000","5,692,000",4.00%,"151,428,000","7,001,000",4.60%,15.80%,,,,,US_National,
